Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2022 - 2023,2023 Spring,UGRD,UGRD,Jaime,Cantu,,ENGR,1101,002,30,26,13,4,13,0,0,2,5,0,0,93
2022 - 2023,2023 Spring,UGRD,UGRD,Jaime,Cantu,Pranavkumar Raviya,IE,2308,004,3,3,1,2,4,0,0,0,3,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jaime,Cantu,Pranavkumar Raviya,IE,4340,001,18,25,3,1,0,0,0,0,1,0,0,48
2022 - 2023,2023 Spring,UGRD,UGRD,Jamar,Jones,,MUSI,1303,001,97,0,0,0,0,0,0,1,2,0,0,100
2022 - 2023,2023 Spring,UGRD,UGRD,James,Davis,,ASTR,1346,002,13,0,0,0,0,0,0,1,0,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,James,Doty,,HIST,3337,001,7,10,2,0,1,0,0,1,1,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,James,Fagan,,AS,2122,002,4,2,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,UGRD,UGRD,James,Hansz,,REAE,4319,001,5,7,13,4,1,0,0,1,1,0,0,32
2022 - 2023,2023 Spring,UGRD,UGRD,James,Kelsay,,CRCJ,3350,001,20,9,9,0,3,0,0,0,0,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,James,Kelsay,,CRCJ,3350,002,10,10,15,4,3,0,0,0,1,0,0,43
2022 - 2023,2023 Spring,UGRD,UGRD,James,Lavelle,,MANA,4341,002,21,22,7,1,1,0,0,0,0,0,0,52
2022 - 2023,2023 Spring,UGRD,UGRD,James,Lee,Patricia Allard,NURS,4350,845,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Spring,UGRD,UGRD,James,Perrin,,ENGL,1301,012,7,3,3,0,4,0,0,1,0,6,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,James,Perrin,,ENGL,1302,062,15,6,1,0,0,0,0,0,0,2,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,James,Sandy,,HIST,4380,001,9,12,4,1,3,0,0,1,0,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,James,Sandy,"Christopher Rowback, Jay Ransom",HIST,1302,001,174,76,28,10,11,0,0,0,0,0,0,299
2022 - 2023,2023 Spring,UGRD,UGRD,James,Warren,,ENGL,4370,001,3,6,4,1,0,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,Jane,Himarios,Prudhviraj Chowdary Balla Narayana Rao,ECON,2305,004,15,23,28,5,20,0,0,4,3,0,0,98
2022 - 2023,2023 Spring,UGRD,UGRD,Jane,Himarios,Prudhviraj Chowdary Balla Narayana Rao,ECON,2305,005,31,35,34,10,18,0,0,2,5,0,0,135
2022 - 2023,2023 Spring,UGRD,UGRD,Jane,Himarios,Prudhviraj Chowdary Balla Narayana Rao,ECON,2305,006,54,55,63,8,28,0,0,5,16,0,0,229
2022 - 2023,2023 Spring,UGRD,UGRD,Janelle,Hennes,,NURS,3333,001,45,43,1,0,0,0,0,0,0,0,0,89
2022 - 2023,2023 Spring,UGRD,UGRD,Janelle,Hennes,,NURS,3333,002,42,45,1,1,0,0,0,2,0,0,0,91
2022 - 2023,2023 Spring,UGRD,UGRD,Janelle,Hennes,,NURS,3333,600,198,49,1,0,0,0,0,1,0,0,0,249
2022 - 2023,2023 Spring,UGRD,UGRD,Janessa,Beach Tassey,,MATH,1301,001,11,13,14,6,13,0,0,1,0,0,0,58
2022 - 2023,2023 Spring,UGRD,UGRD,Janessa,Beach Tassey,,MATH,1301,007,20,12,8,7,8,0,0,0,1,0,0,56
2022 - 2023,2023 Spring,UGRD,UGRD,Janessa,Beach Tassey,,MATH,1331,001,1,3,13,8,0,0,0,0,3,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Janessa,Beach Tassey,,MATH,1331,002,2,14,11,6,5,0,0,0,5,0,0,43
2022 - 2023,2023 Spring,UGRD,UGRD,Janice,Melito,,ART,3363,001,6,4,1,2,0,0,0,0,0,0,0,13
2022 - 2023,2023 Spring,UGRD,UGRD,Janice,Melito,,ART,3363,002,10,2,0,1,0,0,0,0,1,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,Janice,Tiernan,,ENGR,1101,001,86,9,6,4,5,0,0,2,1,0,0,113
2022 - 2023,2023 Spring,UGRD,UGRD,Jared,Kenworthy,Jade Chacon,PSYC,4412,001,19,8,4,0,0,0,0,0,0,0,0,31
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Baker,,BIOL,3356,001,21,0,0,0,2,0,0,0,1,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Hogue,,ENGL,1302,033,12,3,3,0,4,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Hogue,,ENGL,1302,037,14,7,0,0,2,0,0,0,1,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Hogue,,ENGL,1302,039,14,6,2,0,1,0,0,0,1,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Hogue,,ENGL,2319,005,14,2,2,0,2,0,0,0,0,0,0,20
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,Fariha Rabbi,CSE,4352,001,12,0,0,0,1,0,0,0,3,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,Fariha Rabbi,CSE,4372,001,2,1,2,0,1,0,0,0,1,0,0,7
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,Hannah Sternadel,CSE,4342,001,8,10,4,2,1,0,0,0,1,0,0,26
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,Pearl Iyayi,CSE,2312,001,12,20,4,3,1,0,0,0,5,0,0,45
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,"Roma Fatima, Sambhav Jain",CSE,3442,001,13,10,1,4,5,0,0,0,0,0,0,33
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Losh,Taha Shujaat,CSE,4377,001,9,2,0,0,0,0,0,0,4,0,0,15
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Shelton,,AAST,3338,001,4,3,2,0,1,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jason,Shelton,Alicia Luna,SOCI,3338,001,9,0,6,2,0,0,0,1,0,0,0,18
2022 - 2023,2023 Spring,UGRD,UGRD,Jaya,Davis,,CRCJ,3338,001,50,18,2,2,4,0,0,0,1,0,0,77
2022 - 2023,2023 Spring,UGRD,UGRD,Jaya,Davis,,WOMS,3300,001,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Spring,UGRD,UGRD,Jazmin,Chinea,,SPAN,1441,019,17,0,2,1,2,0,0,0,1,0,0,23
2022 - 2023,2023 Spring,UGRD,UGRD,Jazmin,Chinea,,SPAN,1441,026,24,6,2,0,0,0,0,0,0,0,0,32
2022 - 2023,2023 Spring,UGRD,UGRD,Jazmin,Chinea,,SPAN,1442,022,14,9,4,0,2,0,0,0,1,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jazmin,Chinea,,SPAN,2314,010,3,6,3,0,2,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,Jazmin,Chinea,,SPAN,3309,001,20,8,2,0,1,0,0,0,1,0,0,32
2022 - 2023,2023 Spring,UGRD,UGRD,Jean,Fernandes,,ART,2342,002,6,4,2,2,0,0,0,0,1,0,0,15
2022 - 2023,2023 Spring,UGRD,UGRD,Jean,Fernandes,,ART,3340,001,8,4,0,2,1,0,0,0,1,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,500,154,25,3,0,0,0,0,0,0,0,0,182
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,501,130,24,6,0,0,0,0,0,0,0,0,160
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURS,4685,502,202,50,9,0,2,0,0,0,2,0,0,265
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,500,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,501,14,1,0,0,0,0,0,1,0,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanean,Boyd,,NURSU,4685,502,36,2,0,0,0,0,0,0,0,0,0,38
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanne,Michalski,,MANA,3320,001,10,33,12,1,1,0,0,1,2,0,0,60
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanne,Michalski,,MANA,3320,002,11,35,11,1,0,0,0,1,1,0,0,60
2022 - 2023,2023 Spring,UGRD,UGRD,Jeanne,Michalski,,MANA,4342,001,5,25,11,0,0,0,0,1,2,0,0,44
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffery,Demuth,,BIOL,3317,001,17,2,1,0,2,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffery,Demuth,,BIOL,3319,001,13,9,7,0,2,0,0,0,0,0,0,31
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1302,006,2,5,6,0,7,0,0,2,2,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1302,036,2,7,3,0,8,0,0,1,1,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1302,042,3,12,5,0,3,0,0,0,0,0,0,23
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1302,044,6,14,2,0,2,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Marchand,,ENGL,1302,057,8,12,1,0,3,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,McGee,,MANA,4322,002,3,7,0,0,0,0,0,0,2,0,0,12
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Wallman,Yashaswini Mahesh,MARK,3321,004,22,42,7,0,0,0,0,1,0,0,0,72
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Wallman,Yashaswini Mahesh,MARK,4322,001,7,28,6,0,0,0,0,0,0,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,Jeffrey,Wallman,Yashaswini Mahesh,MARK,4322,003,20,21,3,0,0,0,0,0,0,0,0,44
2022 - 2023,2023 Spring,UGRD,UGRD,Jenifer,Reiner,,PLAN,4310,001,32,3,2,2,0,0,0,2,0,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Ciobanu,,MUSI,0010,050,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Ciobanu,,MUSI,0115,001,7,4,0,1,0,0,0,0,1,0,0,13
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Conner,,ENGL,1301,010,4,1,2,0,2,0,0,0,1,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Conner,,ENGL,1301,013,1,5,4,0,10,0,0,1,2,0,0,23
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Conner,,ENGL,1301,CO11,1,4,6,0,5,0,0,1,1,0,0,18
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Conner,,ENGL,1301,CO12,4,7,2,0,5,0,0,0,3,0,0,21
2022 - 2023,2023 Spring,UGRD,UGRD,Jennifer,Conner,,ENGL,1301,CO5,2,2,0,0,3,0,0,3,0,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jeong,Ki,Rohit Kumar Suthar,MAE,3318,001,6,25,15,1,3,0,0,0,2,0,0,52
2022 - 2023,2023 Spring,UGRD,UGRD,Jered,Mabaquiao,,ENGL,1302,032,11,5,2,0,5,0,0,1,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Bland,,MILS,0180,002,13,0,0,0,0,0,0,0,1,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Bland,,MILS,2252,001,13,1,0,0,0,0,0,0,1,0,0,15
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Byrd,,PHIL,2311,006,4,4,4,1,3,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1301,088,28,13,6,3,10,0,0,0,7,0,0,67
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1301,501,9,9,9,2,5,0,0,0,5,0,0,39
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1303,002,14,13,10,7,4,0,0,1,6,0,0,55
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1327,001,14,11,17,15,2,0,0,3,8,0,0,70
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1426,088,7,5,7,7,16,0,0,2,25,0,0,69
2022 - 2023,2023 Spring,UGRD,UGRD,Jeremy,Scidmore,,ART,3341,001,13,1,1,0,0,0,0,0,1,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jerry,Hubbard,,LSHP,4313,001,17,4,0,0,0,0,0,0,0,0,0,21
2022 - 2023,2023 Spring,UGRD,UGRD,Jerry,Hubbard,,LSHP,4314,001,16,2,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Spring,UGRD,UGRD,Jerry,Hubbard,,UNIV-BU,1131,002,12,10,9,0,3,0,0,0,0,0,0,34
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Eisma,"Ankush Ashwini Pobathi, Mahsa Samadi Darafshani",CE,3342,001,11,24,16,2,4,0,0,0,1,0,0,58
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Eisma,"Ankush Ashwini Pobathi, Mahsa Samadi Darafshani",CE,3342,101,0,12,8,3,1,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Sanchez,,SOCW,3300,002,17,1,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Sanchez,,SOCW,3300,004,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Sanchez,,SOCW,4314,003,16,0,0,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Jessica,Sanchez,,WOMS,2315,001,37,2,0,0,0,0,0,2,0,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,Jesus,Carrasco,,SPAN,1441,018,6,7,0,3,5,0,0,1,0,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,Jesus,Carrasco,,SPAN,1442,012,5,12,6,1,0,0,0,0,1,0,0,25
2022 - 2023,2023 Spring,UGRD,UGRD,Jesus,Carrasco,,SPAN,1442,018,7,11,4,6,2,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jesus,Carrasco,,SPAN,1442,019,4,6,13,1,2,0,0,1,3,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jesus,Carrasco,,SPAN,1442,024,4,11,6,2,4,0,0,0,1,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Ji Nang,Kim,,ENGL,1302,021,11,8,0,0,1,0,0,2,1,1,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Ji Nang,Kim,,ENGL,1302,029,13,6,1,0,0,0,0,0,3,1,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Ji Nang,Kim,,ENGL,1302,040,16,5,0,0,1,0,0,0,1,1,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Ji Nang,Kim,,ENGL,1302,050,15,9,0,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jia,Rao,"Lingfeng Xiang, Manish Munikar",CSE,3320,002,25,29,8,2,2,0,0,1,3,0,0,70
2022 - 2023,2023 Spring,UGRD,UGRD,Jiang,Hu,,INSY,2303,010,50,20,4,2,1,0,0,0,2,0,0,79
2022 - 2023,2023 Spring,UGRD,UGRD,Jiaxiu,He,"Abhilash Vimal, Satyam Shukla",BSTAT,3321,003,11,22,22,11,4,0,0,0,1,0,0,71
2022 - 2023,2023 Spring,UGRD,UGRD,Jie,Zhang,,INSY,4325,002,16,11,3,0,1,0,0,0,0,0,0,31
2022 - 2023,2023 Spring,UGRD,UGRD,Jill,James,,COMS,2302,011,21,5,0,1,0,0,0,1,0,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Jill,James,,COMS,2302,013,20,4,2,0,2,0,0,0,0,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Jill,James,,COMS,2302,014,15,10,0,0,0,0,0,1,2,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Jill,James,,COMS,2302,021,19,4,0,0,0,0,0,0,0,0,0,23
2022 - 2023,2023 Spring,UGRD,UGRD,Jill,James,,COMS,2302,022,10,9,3,0,2,0,0,0,0,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Joanne Mathew, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,005,16,5,5,0,1,0,0,0,3,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Joanne Mathew, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,010,10,12,3,2,1,0,0,0,1,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,001,18,7,2,2,0,0,0,0,1,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,002,20,6,3,0,1,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,003,14,8,2,1,3,0,0,1,0,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,006,22,4,0,1,2,0,0,0,0,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,007,23,2,2,0,1,0,0,1,0,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,009,14,9,3,1,1,0,0,0,1,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,011,8,9,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,013,20,7,0,1,0,0,0,0,0,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,014,27,2,1,0,0,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,015,21,4,0,0,2,0,0,2,0,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,"Christopher Dewitt, Khanh Le, Madison Gage, Pearl Iyayi, Sambhav Jain, Stepan Zima, Taha Shujaat, Yen Duyen Le",CSE,1106,017,10,8,5,0,2,0,0,0,4,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,Sayali Pramod Vinchurkar,CSE,3310,004,12,31,5,1,1,0,0,0,5,0,0,55
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmie,Davis,Shubham Arya,CSE,3310,002,5,20,11,0,0,0,0,1,4,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmy,Rogers,,CHEM,2322,001,21,5,12,4,9,0,0,2,5,0,0,58
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmy,Rogers,,CHEM,2322,002,33,13,8,7,4,0,0,2,5,0,0,72
2022 - 2023,2023 Spring,UGRD,UGRD,Jimmy,Rogers,,CHEM,3315,001,10,2,1,1,1,0,0,0,0,0,0,15
2022 - 2023,2023 Spring,UGRD,UGRD,Jing,Tam,,MUSI,0010,002,0,0,0,0,0,0,7,0,1,0,0,8
2022 - 2023,2023 Spring,UGRD,UGRD,Jing,Tam,,MUSI,3104,001,5,1,0,0,1,0,0,0,0,0,0,7
2022 - 2023,2023 Spring,UGRD,UGRD,Jingguo,Wang,Reema Kumari,INSY,3303,002,2,8,12,2,1,0,0,1,3,0,0,29
2022 - 2023,2023 Spring,UGRD,UGRD,Jingguo,Wang,Reema Kumari,INSY,4312,002,5,23,13,3,0,0,0,0,2,0,0,46
2022 - 2023,2023 Spring,UGRD,UGRD,Jingjing,He,,MARK,4325,001,22,8,1,0,0,0,0,1,1,0,0,33
2022 - 2023,2023 Spring,UGRD,UGRD,Jinny,Choi,,SPAN,3304,001,6,4,1,1,2,0,0,0,0,0,0,14
2022 - 2023,2023 Spring,UGRD,UGRD,Jinny,Choi,,SPAN,3305,001,3,13,3,1,0,0,0,0,0,0,0,20
2022 - 2023,2023 Spring,UGRD,UGRD,Jo,Ward,,ENGL,0301,CO1,0,0,0,0,1,0,6,1,0,1,0,9
2022 - 2023,2023 Spring,UGRD,UGRD,Jo,Ward,,ENGL,0301,CO2,0,0,0,0,2,0,8,0,0,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jo,Ward,,ENGL,0301,CO3,0,0,0,0,1,0,4,1,0,1,0,7
2022 - 2023,2023 Spring,UGRD,UGRD,Joanna,Johnson,,ENGL,1302,084,10,9,1,0,1,0,0,1,2,0,0,24
2022 - 2023,2023 Spring,UGRD,UGRD,Joanna,Johnson,,ENGL,2303,007,10,14,6,1,1,0,0,1,1,0,0,34
2022 - 2023,2023 Spring,UGRD,UGRD,Joanna,Johnson,,ENGL,2338,007,19,2,0,0,1,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,Joanna,Johnson,,ENGL,4366,001,9,5,3,0,2,0,0,1,0,0,0,20
2022 - 2023,2023 Spring,UGRD,UGRD,Jocelyn,Hansen,,MUSI,0010,100,0,0,0,0,0,0,43,1,0,0,0,44
2022 - 2023,2023 Spring,UGRD,UGRD,Jocelyn,Hansen,,THEA,4271,001,6,0,0,0,0,0,0,1,0,0,0,7
2022 - 2023,2023 Spring,UGRD,UGRD,Jodi,Treszoks,,MATH,1316,002,9,18,28,14,8,0,0,0,12,0,0,89
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Chapa,,THEA,1342,003,45,4,0,0,1,0,0,0,0,0,0,50
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Chapa,,THEA,3346,001,16,0,0,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Chapa,,THEA,4346,001,10,2,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Moore,,MUSI,1300,005,100,10,3,1,6,0,0,2,0,0,0,122
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Moore,,MUSI,1300,006,68,7,1,2,6,0,0,0,0,0,0,84
2022 - 2023,2023 Spring,UGRD,UGRD,Joe,Moore,,MUSI,2104,001,5,1,2,2,0,0,0,0,2,0,0,12
2022 - 2023,2023 Spring,UGRD,UGRD,Johansen,Quijano,,ENGL,2338,002,14,0,1,0,1,0,0,0,0,0,0,16
2022 - 2023,2023 Spring,UGRD,UGRD,Johansen,Quijano,,ENGL,2338,005,17,3,1,0,1,0,0,0,0,0,0,22
2022 - 2023,2023 Spring,UGRD,UGRD,John,Adams,,PSYC,1315,001,37,23,8,2,15,0,0,3,1,0,0,89
2022 - 2023,2023 Spring,UGRD,UGRD,John,Adams,,PSYC,3310,003,270,46,16,7,7,0,0,1,3,0,0,350
2022 - 2023,2023 Spring,UGRD,UGRD,John,Adams,Joel Roberts,PSYC,4412,004,19,9,2,0,0,0,0,0,0,0,0,30
2022 - 2023,2023 Spring,UGRD,UGRD,John,Adams,Kristen Hull,PSYC,2300,001,45,35,18,5,12,0,0,2,2,0,0,119
2022 - 2023,2023 Spring,UGRD,UGRD,John,Adams,Yi-Ju Chien,FINA,3313,002,18,23,29,9,12,0,0,3,7,0,0,101
2022 - 2023,2023 Spring,UGRD,UGRD,John,Garrigus,,HIST,3378,001,5,6,1,0,0,0,0,1,0,0,0,13
2022 - 2023,2023 Spring,UGRD,UGRD,John,Romig,,SPED,4301,001,6,3,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Spring,UGRD,UGRD,John,Wayman,,MUSI,0108,001,52,2,0,0,1,0,0,1,2,0,0,58
2022 - 2023,2023 Spring,UGRD,UGRD,Jolene,Webster,,MUSI,1105,001,21,3,1,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Spring,UGRD,UGRD,Jolene,Webster,,MUSI,3316,001,21,11,4,0,4,0,0,0,2,0,0,42
2022 - 2023,2023 Spring,UGRD,UGRD,Jon,Mitchell,Priyanka Emani,CSE,3313,001,19,9,11,2,5,0,0,0,1,0,0,47
2022 - 2023,2023 Spring,UGRD,UGRD,Jon,Mitchell,Ranjith Thylagere Chennegowda,EE,3314,001,25,2,0,0,1,0,0,0,0,0,0,28
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Bredow,Swarada Kulkarni,EE,3240,001,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Eyer,,THEA,3317,001,16,1,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Eyer,,THEA,4333,001,9,1,0,0,0,0,0,1,0,0,0,11
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Steplyk,,HIST,1302,022,16,13,6,0,3,0,0,1,2,0,0,41
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Steplyk,,HIST,1302,023,18,11,4,0,4,0,0,2,0,0,0,39
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Steplyk,Cheryl Coleman,HIST,1301,006,49,31,24,11,10,0,0,4,15,0,0,144
2022 - 2023,2023 Spring,UGRD,UGRD,Jonathan,Steplyk,Madeleine Miller,HIST,1302,012,57,40,23,5,8,0,0,0,10,0,0,143
