Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2021 - 2022,2022 Summer,UGRD,UGRD,Melissa,Lagrone,"Amy Rossing, Connie Lowry, Melynda Hutchings, Stephanie Rush",NURS,4462,001,47,0,0,0,0,0,0,1,0,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Melissa,Walsh,,BIOL,1334,001,9,10,3,0,2,0,0,0,2,0,0,26
2021 - 2022,2022 Summer,UGRD,UGRD,Melissa,Walsh,,BIOL,1441,001,11,19,10,6,1,0,0,1,0,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Melynda,Hutchings,,NURS,4455,500,111,34,7,1,3,0,0,3,4,0,0,163
2021 - 2022,2022 Summer,UGRD,UGRD,Melynda,Hutchings,,NURS,4455,501,128,35,11,0,3,0,0,0,8,0,0,185
2021 - 2022,2022 Summer,UGRD,UGRD,Melynda,Hutchings,,NURSU,4455,500,14,4,0,0,1,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Melynda,Hutchings,,NURSU,4455,501,25,3,1,0,1,0,0,0,2,0,0,32
2021 - 2022,2022 Summer,UGRD,UGRD,Mia,Kirby,,SOCW,3307,008,10,7,1,0,2,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Mia,Kirby,,SOCW,4310,001,33,6,3,0,0,0,0,0,0,0,0,42
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Buckman,,BCOM,3360,002,4,9,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Gann,,KINE,3354,500,28,27,13,2,1,0,0,2,3,0,0,76
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Manry,,EE,3316,001,9,5,1,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Morris,,POLS,2311,002,132,19,6,0,3,0,0,1,0,0,0,161
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Morris,,POLS,2311,700,83,7,5,2,1,0,0,0,1,0,0,99
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Richarme,,MARK,3321,031,30,19,4,10,2,0,0,0,0,0,0,65
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,Roner,,BIOL,3311,001,24,14,3,1,0,0,0,0,1,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Michael,TenEyck,,CRCJ,3340,001,28,4,0,0,1,0,0,0,0,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Miguel,Amaya,Parimal Patel,MAE,3309,001,5,11,3,1,3,0,0,2,2,0,0,27
2021 - 2022,2022 Summer,UGRD,UGRD,Mohammed,Nour,,BSTAT,3321,003,10,15,29,3,5,0,0,1,5,0,0,68
2021 - 2022,2022 Summer,UGRD,UGRD,Mohammed,Nour,,OPMA,3306,001,11,15,18,7,1,0,0,3,4,0,0,59
2021 - 2022,2022 Summer,UGRD,UGRD,Mostafa,Ghandehari,Ahmad Mahmoud Ahmad Jibreen,CE,3311,001,4,4,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Mostafa,Ghandehari,Ahmad Mahmoud Ahmad Jibreen,CE,3311,101,4,11,1,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Muhammad,Huda,,PHYS,1443,001,7,5,1,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Nancy,Michael,Trupti Pandurang Gosavi,MAE,1312,001,3,6,9,3,3,0,0,3,2,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Nathan,Brown,"Jenny Rashall, Karissa Cordero, Megan Korchinski",GEOL,3388,001,7,6,1,2,0,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Nathanael,OReilly,,ENGL,1375,001,4,1,1,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Nazmun Akter,Pia,,PLAN,1301,001,7,3,0,0,1,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Nelson,Gomez-Torres,Jae-sik Choi,CE,3302,001,1,4,1,1,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Nelson,Gomez-Torres,Jae-sik Choi,CE,3302,101,1,3,6,2,1,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Nelson,Gomez-Torres,Jae-sik Choi,CE,4352,001,6,2,1,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Nelson,Gomez-Torres,Mahshid Haque,CE,2331,001,16,2,1,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Nicholas,Pollock,,BIOL,2458,002,22,22,39,27,10,0,0,2,5,0,0,127
2021 - 2022,2022 Summer,UGRD,UGRD,Nilakshi,Veerabathina,,SCIE,3304,600,7,12,9,7,4,0,0,0,0,0,0,39
2021 - 2022,2022 Summer,UGRD,UGRD,Niloofar,Parsaeifard,Mohammadamin Soltanianfard,CE,2221,001,8,0,0,2,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Niloofar,Parsaeifard,Mohammadamin Soltanianfard,CE,2221,101,2,1,0,2,1,0,0,1,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Niloofar,Parsaeifard,Mohammadamin Soltanianfard,CE,2311,001,9,1,1,1,2,0,0,1,0,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Noura Khadidja,Kone,,FINA,3317,001,12,9,2,1,1,0,0,0,0,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Oswald,Jenewein,,ARCH,4311,101,9,0,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Oswald,Jenewein,,ARCH,4395,101,9,0,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Pamela,Hill,,SOCW,4335,002,19,1,0,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Pamela,Rose,,ENGL,1301,700,4,11,5,0,1,0,0,1,0,1,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Pamela,White,Tamara Eades,NURSU,3345,500,28,4,0,0,3,0,0,0,2,0,0,37
2021 - 2022,2022 Summer,UGRD,UGRD,Pamela,White,Tamara Eades,NURSU,3345,501,13,6,1,1,1,0,0,1,1,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Panagiotis,Danoglidis,Ali Darzian,CM,2313,001,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Panayiotis,Shiakolas,"Abdul Hafiz Abdul Rahaman, Samson Adejokun, Sudip Hazra",MAE,3183,001,4,8,1,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Panayiotis,Shiakolas,"Abdul Hafiz Abdul Rahaman, Samson Adejokun, Sudip Hazra",MAE,3183,002,4,5,4,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Panayiotis,Shiakolas,"Abdul Hafiz Abdul Rahaman, Samson Adejokun, Sudip Hazra",MAE,4310,001,5,13,11,4,0,0,0,0,0,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Patricia,Allard,,NURS,3352,500,114,10,3,0,1,0,0,2,0,0,0,130
2021 - 2022,2022 Summer,UGRD,UGRD,Patricia,Allard,,NURS,3352,501,129,26,10,0,5,0,0,0,6,0,0,176
2021 - 2022,2022 Summer,UGRD,UGRD,Patricia,Eddings,,CRCJ,3370,001,13,7,6,0,1,0,0,0,1,0,0,28
2021 - 2022,2022 Summer,UGRD,UGRD,Patricia,Eddings,,CRCJ,3371,001,11,5,2,0,0,0,0,0,1,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Patryk,Babiracki,,HIST,3371,001,4,2,5,0,1,0,0,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Paula,Wyman,"Agnes Deleawe, Crystal Rahman, Leigh Wheeler, Susan Wells, Valoree Bowen",NURS,3632,001,3,27,9,0,0,0,0,0,0,0,0,39
2021 - 2022,2022 Summer,UGRD,UGRD,Pauline,Hudel Smith,,ART,4395,001,14,1,1,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Pauline,Hudel Smith,,ART,4695,001,6,0,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Pawarat,Bootpakdeetam,"David Ewing, Trupti Pandurang Gosavi",MAE,1140,001,2,5,11,3,2,0,0,1,3,0,0,27
2021 - 2022,2022 Summer,UGRD,UGRD,Peace,Ossom,,KINE,3351,500,39,17,9,2,3,0,0,1,0,0,0,71
2021 - 2022,2022 Summer,UGRD,UGRD,Perry,Fuchs,,PSYC,1315,700,24,8,3,0,1,0,0,1,1,0,0,38
2021 - 2022,2022 Summer,UGRD,UGRD,Phyllis,Pastwa,"Amy Hiett, Karen Bravo, Kelley Monroe, Patricia Allard",NURS,4350,001,0,0,0,0,0,0,12,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Ping,Liu,,PHYS,1442,001,9,4,4,1,1,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,RaQuita,Weeks-Lee,,NURS,4351,001,47,0,0,0,0,0,0,1,0,0,0,48
2021 - 2022,2022 Summer,UGRD,UGRD,Raad,Azzawi,,CE,3341,101,1,2,2,2,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Raad,Azzawi,,CE,3347,101,3,1,2,1,1,0,0,0,1,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Rachael,Mariboho,,ENGL,1302,001,6,9,2,0,3,0,0,0,1,2,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Rachel,Baldridge,Sakinat Izuagbe,PSYC,1315,001,31,28,8,1,17,0,0,1,5,0,0,91
2021 - 2022,2022 Summer,UGRD,UGRD,Rachel,Baldridge,Sampoorna Nandi,PSYC,3315,001,50,14,3,3,2,0,0,1,0,0,0,73
2021 - 2022,2022 Summer,UGRD,UGRD,Rashaan,DeShay,,CRCJ,4301,001,30,24,12,3,1,0,0,1,0,0,0,71
2021 - 2022,2022 Summer,UGRD,UGRD,Rashunda,Johnson,,MATH,1301,500,28,28,21,8,10,0,0,6,13,0,0,114
2021 - 2022,2022 Summer,UGRD,UGRD,Rasool,Kenarangui,Liuting Shang,EE,2320,001,12,2,4,0,2,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Rasool,Kenarangui,Liuting Shang,EE,2440,001,2,2,1,1,0,0,0,0,0,0,0,6
2021 - 2022,2022 Summer,UGRD,UGRD,Raul,Fernandez,Christopher Hale,MAE,1351,001,2,8,8,6,3,0,0,1,1,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Raul,Fernandez,Christopher Hale,MAE,4301,001,12,17,6,1,0,0,0,0,0,0,0,36
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Deen,,POLS,4316,001,24,5,1,1,5,0,0,0,0,0,0,36
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,001,30,7,0,0,1,0,0,0,2,0,0,40
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,500,11,4,2,1,0,0,0,1,1,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,501,14,0,4,1,0,0,0,1,2,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Mathews,,NURS,4331,600,22,76,17,1,0,0,0,0,0,0,0,116
2021 - 2022,2022 Summer,UGRD,UGRD,Rebecca,Mathews,,NURS,4331,601,24,52,7,0,0,0,0,1,0,0,0,84
2021 - 2022,2022 Summer,UGRD,UGRD,Rechelle,Christie,,ENGL,1302,700,12,22,6,0,3,0,0,1,3,0,0,47
2021 - 2022,2022 Summer,UGRD,UGRD,Regina,Urban,Thomas Dombrowsky,NURSU,4325,501,7,13,4,0,0,0,0,0,0,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Reinhard,Janson,Srinija Katakam,MANA,3319,002,3,14,0,0,0,0,0,1,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Rhonda,Hudson,,NURS,4199,600,183,11,1,0,0,0,0,2,0,0,0,197
2021 - 2022,2022 Summer,UGRD,UGRD,Robert,Bing,,CRCJ,3380,001,8,31,18,3,2,0,0,0,3,0,0,65
2021 - 2022,2022 Summer,UGRD,UGRD,Robert,Woods,,MAE,4358,001,11,0,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Robert,Woods,"Long Ngoc Vu, Steve Manoj Varghese",MAE,4188,001,52,11,0,0,0,0,0,0,0,0,0,63
2021 - 2022,2022 Summer,UGRD,UGRD,Robert,Woods,Soham Umbrajkar,MAE,3319,001,9,20,7,1,0,0,0,1,0,0,0,38
2021 - 2022,2022 Summer,UGRD,UGRD,Roby,McEuen,,COMM,3303,001,7,2,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Summer,UGRD,UGRD,Roger,Wehr,,ECON,2305,001,21,11,6,0,2,0,0,2,1,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Roger,Wehr,,ECON,2306,001,8,3,2,1,0,0,0,0,1,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Roger,Wehr,,ECON,3328,001,11,6,3,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Rohit,Agarwal,,ACCT,2302,002,6,16,25,9,3,0,0,0,3,0,0,62
2021 - 2022,2022 Summer,UGRD,UGRD,Ronald,Cross,Pranjol Sen Gupta,CSE,3314,001,5,28,9,1,0,0,0,1,0,0,0,44
2021 - 2022,2022 Summer,UGRD,UGRD,Ronald,Liggett,,ECON,2305,001,14,10,7,1,0,0,0,0,0,0,0,32
2021 - 2022,2022 Summer,UGRD,UGRD,Ronald,Liggett,,ECON,3302,001,5,7,9,0,0,0,0,0,1,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Rosa,Tellez,,SPAN,3305,001,12,3,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Rosa,Tellez,,SPAN,3315,001,18,4,0,0,0,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Saibun,Tjuatja,,EE,2347,001,2,1,2,2,1,0,0,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Sajib,Datta,Madhuri Cherukuri,INSY,4305,001,6,7,3,0,1,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Sandra,Henderson,,ACCT,4302,001,1,14,5,0,0,0,0,1,2,0,0,23
2021 - 2022,2022 Summer,UGRD,UGRD,Sandra,Henderson,Shreya Agrawal,ACCT,3303,001,2,14,7,2,1,0,0,2,2,0,0,30
2021 - 2022,2022 Summer,UGRD,UGRD,Sandra,Westmoreland,,NURS,3309,072,64,23,3,1,3,0,0,1,0,0,0,95
2021 - 2022,2022 Summer,UGRD,UGRD,Sandra,Westmoreland,,NURS,3309,500,84,36,11,1,1,0,0,2,9,0,0,144
2021 - 2022,2022 Summer,UGRD,UGRD,Santoso,Budiman,,INSY,4393,001,0,0,0,0,0,0,19,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Sara,Skiles-Dutoit,,SOCI,3313,001,12,21,14,4,3,0,0,2,4,0,0,60
2021 - 2022,2022 Summer,UGRD,UGRD,Sarah,El Sayed,,CRCJ,4344,001,24,13,6,1,2,0,0,1,0,0,0,47
2021 - 2022,2022 Summer,UGRD,UGRD,Sarah,Farrell,,ENGL,2319,002,17,8,2,0,3,0,0,1,0,0,0,31
2021 - 2022,2022 Summer,UGRD,UGRD,Scott,Coleman,Julieta Trejo,PSYC,3320,001,7,7,5,3,0,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Scott,Johnson,,INSY,3303,001,6,8,3,0,1,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Scott,Palmer,,HIST,3301,001,3,5,4,5,3,0,0,1,3,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Sean,Hooks,,ENGL,1302,001,5,13,1,0,2,0,0,0,1,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Sean,Woodard,,ENGL,1302,001,16,2,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Seiichi,Nomura,Federico Venturi,MAE,2360,001,4,2,7,1,0,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Seiichiro,Tanizaki,,CHEM,1451,001,32,40,37,12,10,0,0,4,4,0,0,139
2021 - 2022,2022 Summer,UGRD,UGRD,Shan,Sun-Mitchell,,MATH,3330,003,18,11,2,3,2,0,0,0,0,0,0,36
2021 - 2022,2022 Summer,UGRD,UGRD,Shanna,Banda,,MATH,1308,098,10,3,3,2,2,0,0,1,4,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Sharon,Martin,Jeremeka McBride,SOCW,4951,001,21,1,0,0,0,0,0,0,0,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Shashi,Minchael,,MARK,4322,002,5,3,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Shauntel,Adams,,SOCW,4955,001,17,2,0,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Shauntel,Adams,,SOCW,4956,001,17,2,0,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Shauntel,Adams,Melissa Pollock,SOCW,4952,001,32,3,0,0,0,0,0,0,0,0,0,35
2021 - 2022,2022 Summer,UGRD,UGRD,Shawn,Gieser,,CSE,4317,001,8,5,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Shawn,Gieser,Jackson Liller,CSE,4316,003,14,3,0,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Solymar,Torres-Garcia,,GLOBAL,2301,001,28,1,0,0,0,0,0,0,0,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Sonja,Ezell,,EDUC,4340,001,17,0,0,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Sonja,Ezell,,LIST,4343,001,21,0,0,0,0,0,0,0,0,0,0,21
2021 - 2022,2022 Summer,UGRD,UGRD,Stanley,Seat,,ACCT,3315,001,0,5,4,2,1,0,0,0,2,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Stephanie,Bonilla,,SOCW,3308,008,5,12,7,2,2,0,0,0,1,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Stephanie,Spohr,,HEED,3305,002,33,20,5,1,1,0,0,0,0,0,0,60
2021 - 2022,2022 Summer,UGRD,UGRD,Stephanie,Spohr,,KINE,3355,500,30,26,1,1,1,0,0,0,1,0,0,60
2021 - 2022,2022 Summer,UGRD,UGRD,Stephanie,Spohr,,WOMS,3305,002,12,6,1,1,0,0,0,0,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Stephen,Newhart,,KINE,4329,001,3,7,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Stephen,Van Noy,Vy Tran,BE,4350,003,18,0,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Summer,UGRD,UGRD,Steve,Isbell,,FINA,2330,002,21,16,1,0,1,0,0,1,0,0,0,40
2021 - 2022,2022 Summer,UGRD,UGRD,Steve,Isbell,,FINA,4393,001,0,0,0,0,0,0,11,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Steve,Isbell,,REAE,3325,001,88,19,2,0,0,0,0,1,0,0,0,110
2021 - 2022,2022 Summer,UGRD,UGRD,Steve,Isbell,,REAE,4314,001,3,10,6,0,0,0,0,1,0,0,0,20
2021 - 2022,2022 Summer,UGRD,UGRD,Steven,Alferink,,MATH,1308,510,13,25,17,3,4,0,0,8,7,0,0,77
2021 - 2022,2022 Summer,UGRD,UGRD,Steven,Gellman,,HUMA,3360,001,19,4,2,0,0,0,0,0,0,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Steven,Quevedo,,ARCH,1342,001,5,7,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2022 Summer,UGRD,UGRD,Subhash,Singhal,Bangde Liu,IE,2308,001,8,6,4,2,3,0,0,0,3,0,0,26
2021 - 2022,2022 Summer,UGRD,UGRD,Subhrangsu,Mandal,,CHEM,2322,001,13,13,6,2,0,0,0,1,2,0,0,37
2021 - 2022,2022 Summer,UGRD,UGRD,Subhrangsu,Mandal,,CHEM,4311,001,8,7,6,1,1,0,0,0,1,0,0,24
2021 - 2022,2022 Summer,UGRD,UGRD,Subhrangsu,Mandal,Brandon Watson,CHEM,2182,001,10,5,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Summer,UGRD,UGRD,Subhrangsu,Mandal,Fahad Danladi,CHEM,2182,001,5,2,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Summer,UGRD,UGRD,Subhrangsu,Mandal,"Jimmy Rogers, Nilakshi Dey",CHEM,2181,003,9,1,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Summer,UGRD,UGRD,Suman,Satyal,,PHYS,1441,004,22,5,5,0,2,0,0,6,0,0,0,40
2021 - 2022,2022 Summer,UGRD,UGRD,Sunand,Santhanagopalan,Amit Phalak,MAE,3324,001,10,4,1,0,0,0,0,2,0,0,0,17
2021 - 2022,2022 Summer,UGRD,UGRD,Sunand,Santhanagopalan,Hakan Arslan,MAE,3344,001,6,5,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Summer,UGRD,UGRD,Susan,Eddlemon Villalobos,,PSYC,3315,001,14,1,0,0,0,0,0,0,1,0,0,16
2021 - 2022,2022 Summer,UGRD,UGRD,Susan,Justice,Jeffrey Robbins,NURS,3381,600,28,85,7,0,0,0,0,0,0,0,0,120
2021 - 2022,2022 Summer,UGRD,UGRD,Susan,Justice,Jeffrey Robbins,NURS,3381,601,24,61,8,0,0,0,0,0,1,0,0,94
2021 - 2022,2022 Summer,UGRD,UGRD,Susan,Midwood,,ENGL,1302,002,4,6,3,0,5,0,0,0,2,1,0,21
2021 - 2022,2022 Summer,UGRD,UGRD,Susan,Midwood,,ENGL,2338,002,14,3,1,1,0,0,0,2,0,0,0,21
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Leigh Wheeler,NURS,3375,500,86,11,5,1,0,0,0,0,2,0,0,105
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Leigh Wheeler,NURS,3375,501,147,21,5,0,2,0,0,0,4,0,0,179
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Leigh Wheeler,NURSU,3375,500,20,1,0,0,0,0,0,0,1,0,0,22
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Leigh Wheeler,NURSU,3375,501,30,2,0,0,1,0,0,0,0,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Pamela White,NURS,3345,500,126,42,14,1,6,0,0,1,7,0,0,197
2021 - 2022,2022 Summer,UGRD,UGRD,Tamara,Eades,Pamela White,NURS,3345,501,125,58,10,1,11,0,0,4,8,0,0,217
2021 - 2022,2022 Summer,UGRD,UGRD,Tara,Brown,,ECON,3310,001,4,1,2,0,0,0,0,0,1,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Tara,Martin,Phyllis Pastwa,NURS,3365,072,9,25,11,3,3,0,0,1,2,0,0,54
2021 - 2022,2022 Summer,UGRD,UGRD,Tara,Martin,Phyllis Pastwa,NURS-UL,3365,600,25,61,9,16,4,0,0,5,7,0,0,127
2021 - 2022,2022 Summer,UGRD,UGRD,Tatia,Jacobson Jordan,,ECON,4300,006,9,3,1,0,1,0,0,0,0,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Terra,McGhee,,ACCT,2301,001,3,12,20,4,1,0,0,1,3,0,0,44
2021 - 2022,2022 Summer,UGRD,UGRD,Terra,McGhee,,ACCT,3309,001,5,9,5,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Summer,UGRD,UGRD,Terra,McGhee,,ACCT,4393,001,0,0,0,0,0,0,8,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Terrance,Wilensky,Poorvi Pandey,MANA,3318,001,20,18,3,0,1,0,0,0,1,0,0,43
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Dombrowsky,,NURS,3321,600,56,114,45,1,0,0,0,0,0,0,0,216
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Dombrowsky,Regina Urban,NURS,4325,500,45,86,32,3,1,0,0,9,9,0,0,185
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Dombrowsky,Regina Urban,NURS,4325,501,41,78,33,4,5,0,0,3,13,0,0,177
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Dombrowsky,Regina Urban,NURSU,4325,500,11,17,2,0,1,0,0,0,2,0,0,33
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,001,38,7,1,0,0,0,0,0,0,0,0,46
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,002,40,11,3,0,0,0,0,0,1,0,0,55
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,003,37,12,1,0,0,0,0,1,0,0,0,51
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Graca,,MANA,4393,001,0,0,0,0,0,0,13,0,0,0,0,13
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Little,,POLS,2312,001,91,56,18,5,7,0,0,0,2,0,0,179
2021 - 2022,2022 Summer,UGRD,UGRD,Thomas,Little,,POLS,2312,700,58,56,13,0,4,0,0,2,3,0,0,136
2021 - 2022,2022 Summer,UGRD,UGRD,Timothy,Ponce,,ENGL,4390,001,8,0,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Summer,UGRD,UGRD,Timothy,Wunder,,ECON,2306,001,11,27,20,7,6,0,0,0,3,0,0,74
2021 - 2022,2022 Summer,UGRD,UGRD,Traci,Freling,,MARK,3321,032,8,21,21,5,5,0,0,1,4,0,0,65
2021 - 2022,2022 Summer,UGRD,UGRD,Traci,Freling,,MARK,3323,031,6,17,16,5,2,0,0,0,1,0,0,47
2021 - 2022,2022 Summer,UGRD,UGRD,Trevor,Fuller,,ENGL,2329,001,21,8,3,0,1,0,0,0,1,0,0,34
2021 - 2022,2022 Summer,UGRD,UGRD,Tyler,Garner,,HEED,3301,001,17,5,2,0,0,0,0,0,1,0,0,25
2021 - 2022,2022 Summer,UGRD,UGRD,Tyler,Garner,,HEED,4312,500,49,9,0,0,3,0,0,0,0,0,0,61
2021 - 2022,2022 Summer,UGRD,UGRD,Tyler,Garner,,KINE,3300,001,18,4,2,2,0,0,0,1,2,0,0,29
2021 - 2022,2022 Summer,UGRD,UGRD,Vamsikrishna,Gopikrishna,Mengliang Zhang,CSE,4308,002,0,5,5,0,2,0,0,0,2,0,0,14
2021 - 2022,2022 Summer,UGRD,UGRD,Vamsikrishna,Gopikrishna,Mengxiao Wang,CSE,4308,001,1,6,3,0,0,0,0,0,1,0,0,11
