Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Clark,,MANA,4322,001,14,18,3,0,0,0,0,1,0,0,0,36
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Clark,,MANA,4341,002,13,10,3,2,0,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,Cleary,,NURS,3661,600,38,64,15,0,0,0,0,0,2,0,0,119
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,Cleary,,NURS,3661,601,23,75,13,1,0,0,0,1,0,0,0,113
2023 - 2024,2024 Summer,GRAD,GRAD,Faye,Cocchiara,,EMBA,5111,001,8,1,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Scott,Coleman,,PSYC,3320,001,7,9,13,2,0,0,0,0,1,0,0,32
2023 - 2024,2024 Summer,GRAD,GRAD,Audrey,Collins,,NURS,5338,466,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Stephanie,Collins,,NURS,5660,453,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Christopher,Conly,,CSE,4316,001,21,7,2,0,0,0,0,0,0,0,0,30
2023 - 2024,2024 Summer,UGRD,UGRD,Christopher,Conly,,CSE,4317,002,16,8,1,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Candida,Constantine,,NURS,5342,400,35,0,0,0,0,0,0,0,1,0,0,36
2023 - 2024,2024 Summer,GRAD,GRAD,Candida,Constantine,,NURS,5343,400,42,1,0,0,0,0,0,0,1,0,0,44
2023 - 2024,2024 Summer,GRAD,GRAD,Kristine,Cope,,NURS,6307,400,12,8,1,0,0,0,0,0,0,0,0,21
2023 - 2024,2024 Summer,UGRD,UGRD,Anita,Corbitt,,KINE,3351,001,25,2,0,0,0,0,0,0,0,0,0,27
2023 - 2024,2024 Summer,GRAD,GRAD,David,Coursey,,PAPP,5320,101,11,3,1,0,0,1,0,0,0,0,0,16
2023 - 2024,2024 Summer,GRAD,GRAD,David,Coursey,,PAPP,5320,500,6,3,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Keiana,Crain,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Keiana,Crain,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,William,Crowder,,ECON,3303,007,12,14,10,5,2,0,0,1,2,0,0,46
2023 - 2024,2024 Summer,UGRD,UGRD,William,Crowder,,ECON,3312,001,2,3,0,1,2,0,0,0,1,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Joshua,Crowell,,CHEM,1441,001,12,13,14,6,8,0,0,3,2,0,0,58
2023 - 2024,2024 Summer,UGRD,UGRD,Joshua,Crowell,,CHEM,1442,001,13,8,23,6,4,0,0,2,4,0,0,60
2023 - 2024,2024 Summer,UGRD,UGRD,Robert,Crumpler,,MATH,1303,001,0,3,6,3,2,0,0,2,0,0,0,16
2023 - 2024,2024 Summer,GRAD,GRAD,Olivia,Cruse,,SOCW,5318,001,21,2,1,1,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Britni Cheyenne,Cruz,,MUSI,1300,001,79,2,0,0,2,0,0,1,0,0,0,84
2023 - 2024,2024 Summer,UGRD,UGRD,Britni Cheyenne,Cruz,,MUSI,1300,003,75,3,1,0,2,0,0,1,0,0,0,82
2023 - 2024,2024 Summer,GRAD,GRAD,Daniel,Cummings,,SOCW,5358,005,7,2,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Manfred,Cuntz,,ASTR,1346,001,3,1,2,0,0,0,0,1,1,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Dragos,Dancila,,MAE,2312,001,2,2,2,0,2,0,0,0,1,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Dragos,Dancila,,MAE,3181,001,15,0,1,0,0,0,0,0,0,0,0,16
2023 - 2024,2024 Summer,UGRD,UGRD,Dragos,Dancila,,MAE,3181,002,3,2,0,0,0,0,0,0,1,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Abigail,Dase,,COMS,2302,002,27,1,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,UGRD,UGRD,Sajib,Datta,,INSY,3304,001,5,21,12,2,0,0,0,1,1,0,0,42
2023 - 2024,2024 Summer,UGRD,UGRD,Sajib,Datta,,INSY,4305,001,6,5,8,1,0,0,0,1,0,0,0,21
2023 - 2024,2024 Summer,UGRD,UGRD,Bailey,Davis,,NURS,3365,073,10,26,4,4,1,0,0,4,1,0,0,50
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,Davis,,NURS-UL,3366,601,4,16,3,0,2,0,0,4,6,0,0,35
2023 - 2024,2024 Summer,UGRD,UGRD,Jimmie,Davis,,CSE,1106,001,10,0,0,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Jimmie,Davis,,CSE,1106,002,11,1,1,1,0,0,0,0,0,0,0,14
2023 - 2024,2024 Summer,UGRD,UGRD,Jimmie,Davis,,CSE,1106,003,5,1,0,0,1,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Jimmie,Davis,,CSE,3310,001,1,7,5,4,0,0,0,1,0,0,0,18
2023 - 2024,2024 Summer,GRAD,GRAD,Lowell,Davis,,EDAD,5360,001,8,1,1,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5385,001,28,0,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5385,002,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5585,001,28,0,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,GRAD,GRAD,Maresia,Davis,,SOCW,5585,002,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Theresa,Davis,,SOCW,5367,011,6,4,1,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,UGRD,UGRD,Kenyatta,Dawson,,MANA,4326,001,52,1,0,0,0,0,0,0,1,0,0,54
2023 - 2024,2024 Summer,UGRD,UGRD,Kenyatta,Dawson,,MANA,4326,002,51,1,0,0,0,0,0,0,2,0,0,54
2023 - 2024,2024 Summer,UGRD,UGRD,Kenyatta,Dawson,,MANA,4326,003,24,0,0,0,1,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Srabastee,De Bhaumik,,SOCW,3301,004,12,9,1,1,0,0,0,1,0,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Srabastee,De Bhaumik,,SOCW,5303,001,25,2,0,1,1,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,GRAD,GRAD,Meredith,Decker,,KINE,5123,001,7,1,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Meredith,Decker,,KINE,5306,001,4,0,3,0,0,1,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Daniel,Degges,,HIST,1302,004,28,6,6,1,3,0,0,0,1,0,0,45
2023 - 2024,2024 Summer,UGRD,UGRD,Brian,Dennis,,MAE,3302,001,3,2,0,1,2,0,0,0,1,0,0,9
2023 - 2024,2024 Summer,UGRD,UGRD,Lauren,Dent,,SOCI,1310,700,59,8,4,0,2,0,0,1,1,0,0,75
2023 - 2024,2024 Summer,UGRD,UGRD,Debra,Dewitte,,ART,1301,700,61,24,4,3,5,0,0,0,1,0,0,98
2023 - 2024,2024 Summer,UGRD,UGRD,Amandeep,Dhaliwal,,PSYC,3357,001,8,1,1,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,GRAD,GRAD,Elizabeth,Diaz,,CSE,5335,002,8,7,0,0,0,0,0,0,0,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Esteban,Diaz,,MATH,2425,100,6,10,5,2,2,0,0,3,1,0,0,29
2023 - 2024,2024 Summer,UGRD,UGRD,Esteban,Diaz,,MATH,2425,200,4,2,9,1,1,0,0,5,5,0,0,27
2023 - 2024,2024 Summer,GRAD,GRAD,Sharolyn,Dihigo,,NURSG,5337,464,7,0,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Clayton,Dillard,,ENGL,2329,002,11,6,2,0,0,0,0,0,0,0,0,19
2023 - 2024,2024 Summer,UGRD,UGRD,Alex,Dillhoff,,CSE,1310,002,6,5,6,3,3,0,0,0,2,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Alex,Dillhoff,,CSE,4310,001,19,7,4,0,1,0,0,0,1,0,0,32
2023 - 2024,2024 Summer,GRAD,GRAD,Alex,Dillhoff,,CSE,6363,001,23,1,0,0,0,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Erika,Diniz-Borkar,,NURS,5645,451,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Marianne,Doan,,NURS,3375,500,78,14,3,0,4,0,0,2,5,0,0,106
2023 - 2024,2024 Summer,UGRD,UGRD,Marianne,Doan,,NURSU,3375,500,11,1,0,0,0,0,0,0,0,0,0,12
2023 - 2024,2024 Summer,GRAD,GRAD,Marianne,Doan,,NURS,5318,400,13,0,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Summer,GRAD,GRAD,Marianne,Doan,,NURS,5319,400,17,0,0,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,GRAD,GRAD,Bonita,Dockery,,SOCW,5369,001,16,4,2,1,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Robyn,Dodge,,ANTH,4398,001,10,0,1,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,GRAD,GRAD,Loretta,Dollar,,ACCT,5346,001,2,4,0,0,0,1,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Dombrowsky,,NURS,3321,600,69,133,33,0,0,0,0,0,1,0,0,236
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Dombrowsky,,NURSU,4325,500,11,11,2,0,0,0,0,0,1,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Dombrowsky,,NURS,4325,501,55,76,15,0,7,1,0,1,4,0,0,159
2023 - 2024,2024 Summer,GRAD,GRAD,Thomas,Dombrowsky,,NURS,5366,010,13,4,0,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Summer,UGRD,UGRD,Cheryl,Donaldson,,ARCH,2300,101,25,2,0,2,1,0,0,0,0,0,0,30
2023 - 2024,2024 Summer,UGRD,UGRD,Cheryl,Donaldson,,ARCH,2300,201,18,9,4,3,1,0,0,0,4,0,0,39
2023 - 2024,2024 Summer,UGRD,UGRD,Emran,Dorrazehi,,ENGL,1301,001,17,0,1,0,4,0,0,0,1,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Elanda,Douglas,,NURS,5337,465,7,1,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Justin,Dowhower,,ARCH,5672,001,3,3,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Keri,Draganic,,NURS,5190,400,8,1,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Kirsten,Drake,,NURS,5341,400,38,8,2,1,0,0,0,0,2,0,0,51
2023 - 2024,2024 Summer,GRAD,GRAD,Kirsten,Drake,,NURS,6326,400,0,0,0,0,0,0,22,0,2,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Kirsten,Drake,,NURS,6620,400,0,0,0,0,0,0,22,0,0,0,0,22
2023 - 2024,2024 Summer,UGRD,UGRD,Karen,Draves,,MUSI,2300,001,42,15,5,3,6,0,0,0,1,0,0,72
2023 - 2024,2024 Summer,UGRD,UGRD,Yibing,Du,,FINA,4315,001,6,8,6,0,0,0,0,0,1,0,0,21
2023 - 2024,2024 Summer,GRAD,GRAD,Yibing,Du,,FINA,5311,001,10,3,0,0,0,0,0,0,2,0,0,15
2023 - 2024,2024 Summer,GRAD,GRAD,Jordan,Dudley,,NURS,5315,402,32,77,30,4,1,0,0,0,13,0,0,157
2023 - 2024,2024 Summer,GRAD,GRAD,Jordan,Dudley,,NURS,5640,452,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Pamela,Duffey,,NURS,5340,400,0,0,0,0,0,0,47,0,0,0,0,47
2023 - 2024,2024 Summer,GRAD,GRAD,Jordan,Dugger,,SOCW,5363,004,6,2,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Jordan,Dugger,,SOCW,5363,010,23,2,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Holly,Durham,,SOCW,5381,001,123,6,1,0,0,0,0,0,0,0,0,130
2023 - 2024,2024 Summer,GRAD,GRAD,Holly,Durham,,SOCW,5381,002,14,0,0,0,0,0,0,0,0,0,0,14
2023 - 2024,2024 Summer,GRAD,GRAD,Tamara,Eades,,NURS,5382,400,28,0,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,GRAD,GRAD,Tamara,Eades,,NURSG,5382,400,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Tamara,Eades,,NURS,6382,400,17,3,1,0,0,0,0,0,0,0,0,21
2023 - 2024,2024 Summer,GRAD,GRAD,Tamara,Eades,,NURS,6620,400,0,0,0,0,0,0,22,0,0,0,0,22
2023 - 2024,2024 Summer,GRAD,GRAD,Tamara,Eades,,NURS,6621,400,0,0,0,0,0,0,15,0,0,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Patricia,Eddings,,CRCJ,3371,001,10,4,2,0,0,0,0,0,0,0,0,16
2023 - 2024,2024 Summer,UGRD,UGRD,Patricia,Eddings,,CRCJ,4341,001,6,2,1,0,0,0,0,0,1,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Susan,Eddlemon Villalobos,,PSYC,3315,001,14,0,0,0,0,0,0,0,0,0,0,14
2023 - 2024,2024 Summer,UGRD,UGRD,Sarah,El Sayed,,CRCJ,3340,001,11,13,3,0,1,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Eley,,CHEM,1441,001,3,6,4,3,1,0,0,0,3,0,0,20
2023 - 2024,2024 Summer,UGRD,UGRD,Tamer,Eljufout,,CE,4383,001,20,0,0,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Summer,GRAD,GRAD,Tamer,Eljufout,,CE,5312,001,14,11,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Summer,GRAD,GRAD,Loree,Elliott,,NURS,5660,454,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Margaret,Ernster,,NURS,5660,455,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Giselle,Escalona,,NURS,5130,413,0,0,0,0,0,0,10,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Sandra,Espinoza,,ARCH,4395,201,4,3,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Sandra,Espinoza,,ARCH,5395,201,6,1,1,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Allison,Etchison,,SOCW,5301,004,9,8,0,0,3,0,0,0,0,0,0,20
2023 - 2024,2024 Summer,GRAD,GRAD,Emily,Evans,,NURS,5338,463,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Majie,Fan,,GEOL,3387,001,5,7,0,0,0,0,0,0,0,0,0,12
2023 - 2024,2024 Summer,GRAD,GRAD,Farnaz,Farahanipad,,CSE,5325,003,10,0,0,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,GRAD,GRAD,Farnaz,Farahanipad,,CSE,6324,002,10,2,0,0,0,0,0,0,0,0,0,12
2023 - 2024,2024 Summer,UGRD,UGRD,Amir,Farbin,,PHYS,1444,001,7,6,1,0,0,0,0,0,1,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Amir,Farbin,,DATA,4380,001,1,5,1,0,1,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Raul,Fernandez,,MAE,1351,001,3,12,5,3,1,0,0,1,0,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Raul,Fernandez,,MAE,4301,100,3,8,4,3,0,0,0,0,0,0,0,18
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,Firouzbakht,,ARCH,3343,002,5,2,1,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Juanita,Flint,,NURS,5338,462,8,0,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Melissa,Flores,,SOCW,4451,101,13,1,0,0,0,0,0,0,1,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Melissa,Flores,,SOCW,4551,001,13,1,0,0,0,0,0,0,1,0,0,15
2023 - 2024,2024 Summer,GRAD,GRAD,Melissa,Flores,,SOCW,5483,001,225,7,0,0,0,1,0,0,0,0,0,233
2023 - 2024,2024 Summer,GRAD,GRAD,Melissa,Flores,,SOCW,5483,002,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Sheila,Ford,,NURS,5354,406,4,2,1,0,0,0,0,0,1,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Melissa,Franklin,,NURS,5130,401,0,0,0,0,0,0,10,0,0,0,0,10
2023 - 2024,2024 Summer,GRAD,GRAD,Rachel,Franz,,SOCW,5358,006,17,2,1,0,0,0,0,0,1,0,0,21
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Frazier,,SOCW,3303,002,5,0,1,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Mark,Frazier,,SOCW,3305,005,18,3,2,0,1,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Mark,Frazier,,SOCW,5303,002,25,4,0,0,0,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,UGRD,UGRD,Traci,Freling,,MARK,3321,032,3,27,21,3,2,0,0,2,2,0,0,60
2023 - 2024,2024 Summer,UGRD,UGRD,Traci,Freling,,MARK,3323,031,4,17,27,4,1,0,0,0,0,0,0,53
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,French,,CSE,3318,001,35,29,11,1,0,0,0,1,0,0,0,77
2023 - 2024,2024 Summer,UGRD,UGRD,Donna,French,,CSE,3318,002,26,20,14,1,3,0,0,1,0,0,0,65
2023 - 2024,2024 Summer,UGRD,UGRD,Kelly,French,,CSE,3302,002,14,7,4,1,0,0,0,1,0,0,0,27
2023 - 2024,2024 Summer,GRAD,GRAD,Kelly,French,,CSE,5307,001,26,39,5,1,0,0,0,0,0,0,0,71
2023 - 2024,2024 Summer,GRAD,GRAD,Elizabeth,Fuentes,,NURS,5337,463,7,0,0,0,0,0,0,0,1,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Deana,Furr,,NURS,3315,501,110,15,0,0,1,2,0,0,2,0,0,130
2023 - 2024,2024 Summer,UGRD,UGRD,Deana,Furr,,NURSU,3315,501,27,1,1,0,0,0,0,0,0,0,0,29
2023 - 2024,2024 Summer,GRAD,GRAD,Marnim,Galib,,CSE,5334,002,21,11,2,0,0,0,0,0,0,0,0,34
2023 - 2024,2024 Summer,GRAD,GRAD,Marnim,Galib,,CSE,5334,003,10,8,1,0,0,0,0,0,0,0,0,19
2023 - 2024,2024 Summer,GRAD,GRAD,Marnim,Galib,,CSE,6367,001,13,2,0,0,0,0,0,0,0,0,0,15
2023 - 2024,2024 Summer,UGRD,UGRD,Martin,Gallagher,,CLAS,1300,001,6,4,1,0,0,0,0,0,0,0,0,11
2023 - 2024,2024 Summer,UGRD,UGRD,Toni,Gallegos,,SOCW,3308,007,6,2,0,1,0,0,0,0,0,0,0,9
2023 - 2024,2024 Summer,GRAD,GRAD,Toni,Gallegos,,SOCW,5308,001,21,5,1,0,0,1,0,0,0,0,0,28
2023 - 2024,2024 Summer,GRAD,GRAD,Toni,Gallegos,,SOCW,5308,004,20,8,0,0,0,0,0,0,1,0,0,29
2023 - 2024,2024 Summer,GRAD,GRAD,Veronica,Garcia,,NURS,5338,461,6,1,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Mary,Gardner,,NURS,5466,400,7,0,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,001,23,7,5,0,0,0,0,2,0,0,0,37
2023 - 2024,2024 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,500,15,6,1,0,0,0,0,1,1,0,0,24
2023 - 2024,2024 Summer,UGRD,UGRD,Rebecca,Garner,,KINE,2350,501,23,5,1,1,1,0,0,1,1,0,0,33
2023 - 2024,2024 Summer,UGRD,UGRD,Tyler,Garner,,KINE,3300,001,7,6,5,1,0,1,0,0,3,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Tyler,Garner,,HEED,3301,001,6,4,1,0,0,0,0,0,1,0,0,12
2023 - 2024,2024 Summer,UGRD,UGRD,Tyler,Garner,,HEED,4312,500,50,16,5,3,1,0,0,0,1,0,0,76
2023 - 2024,2024 Summer,GRAD,GRAD,Cynthia,Garrett,,NURS,5312,401,12,8,1,0,0,0,0,0,1,0,0,22
2023 - 2024,2024 Summer,UGRD,UGRD,Alicia,Garza,,GWSS,2310,002,23,2,2,0,5,0,0,1,1,0,0,34
2023 - 2024,2024 Summer,GRAD,GRAD,Kathleen,Garza,,NURS,5120,409,0,0,0,0,0,0,10,0,0,0,0,10
2023 - 2024,2024 Summer,GRAD,GRAD,Kathleen,Garza,,NURS,5660,456,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Kelly,Gebhart,,ACCT,3311,001,4,18,7,1,1,0,0,0,0,0,0,31
2023 - 2024,2024 Summer,UGRD,UGRD,Steven,Gellman,,HUMA,3360,001,18,4,2,0,0,0,0,0,1,0,0,25
2023 - 2024,2024 Summer,UGRD,UGRD,Kelle,George,,NURS,2300,602,15,4,2,1,0,0,0,1,0,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Kelle,George,,NURS,2300,603,14,4,2,0,0,0,0,0,1,0,0,21
2023 - 2024,2024 Summer,GRAD,GRAD,Heather,Gerarde,,NURS,5660,467,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Robel,Geressu,,CE,3142,001,6,11,3,1,1,0,0,1,0,0,0,23
2023 - 2024,2024 Summer,UGRD,UGRD,Shawn,Gieser,,CSE,4316,002,24,2,1,0,0,0,0,0,0,0,0,27
2023 - 2024,2024 Summer,UGRD,UGRD,Shawn,Gieser,,CSE,4317,001,8,1,1,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Jeremy,Glass,,MATH,1426,088,5,15,20,10,5,0,0,4,3,0,0,62
2023 - 2024,2024 Summer,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,001,17,9,0,0,2,0,0,0,0,0,0,28
2023 - 2024,2024 Summer,GRAD,GRAD,Melissa,Glenn,,LIST,5325,006,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Sheila,Gold,,SOCW,5395,055,17,1,0,0,0,0,0,0,0,0,0,18
2023 - 2024,2024 Summer,GRAD,GRAD,Sheila,Gold,,SOCW,5395,059,17,1,0,0,0,0,0,0,0,0,0,18
2023 - 2024,2024 Summer,UGRD,UGRD,Estevan,Gomez,,CRCJ,3370,001,33,7,4,1,2,0,0,1,0,0,0,48
2023 - 2024,2024 Summer,UGRD,UGRD,Nelson,Gomez-Torres,,CE,3301,101,3,1,3,0,0,0,0,0,1,0,0,8
2023 - 2024,2024 Summer,UGRD,UGRD,Nelson,Gomez-Torres,,CE,3302,001,3,0,4,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Nelson,Gomez-Torres,,CE,3302,101,2,3,7,5,0,0,0,1,0,0,0,18
2023 - 2024,2024 Summer,UGRD,UGRD,Nelson,Gomez-Torres,,AREN,4352,001,6,1,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Nelson,Gomez-Torres,,CE,4352,001,17,2,0,0,0,0,0,0,0,0,0,19
2023 - 2024,2024 Summer,UGRD,UGRD,Roberto,Gonzales,,ACCT,4318,001,9,13,1,0,0,0,0,0,0,0,0,23
2023 - 2024,2024 Summer,GRAD,GRAD,Roberto,Gonzales,,ACCT,5316,001,3,3,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Summer,UGRD,UGRD,Vamsikrishna,Gopikrishna,,CSE,4308,001,1,5,3,0,0,1,0,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Vamsikrishna,Gopikrishna,,CSE,4308,002,0,7,2,3,1,0,0,0,1,0,0,14
2023 - 2024,2024 Summer,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,001,13,8,1,2,0,0,0,0,0,0,0,24
2023 - 2024,2024 Summer,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,002,3,3,2,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Summer,GRAD,GRAD,Cheryl,Gordon,,NURS,5120,404,0,0,0,0,0,0,10,0,0,0,0,10
2023 - 2024,2024 Summer,UGRD,UGRD,Anne,Gottfried,,MARK,4325,031,20,18,10,3,0,0,0,1,0,0,0,52
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,001,10,14,20,4,0,0,0,1,3,0,0,52
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,002,12,18,21,1,1,1,0,0,0,0,0,54
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Graca,,MANA,3320,003,4,12,11,0,2,0,0,1,1,0,0,31
2023 - 2024,2024 Summer,UGRD,UGRD,Thomas,Graca,,MANA,4393,001,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Summer,GRAD,GRAD,Thomas,Graca,,MANA,5337,001,15,21,0,0,0,0,0,0,1,0,0,37
2023 - 2024,2024 Summer,GRAD,GRAD,Thomas,Graca,,MANA,5399,001,0,0,0,0,0,0,5,0,1,0,0,6
2023 - 2024,2024 Summer,GRAD,GRAD,Gabriell,Grayson,,NURS,5354,404,3,4,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Summer,UGRD,UGRD,Brandie,Green,,KINE,3350,001,10,2,1,1,0,0,0,0,0,0,0,14
