Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2021 - 2022,2021 Fall,UGRD,UGRD,Eun Jung,Brown,,ENGL,0100,CO2,0,0,0,0,1,0,9,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Eun Jung,Brown,,ENGL,0100,CO3,0,0,0,0,1,0,9,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Eun Jung,Brown,,ENGL,0301,CO10,0,0,0,0,1,0,9,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Eun Jung,Brown,,ENGL,0301,CO16,0,0,0,0,1,0,9,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Eun Jung,Brown,,ENGL,0301,CO4,0,0,0,0,2,0,5,1,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Fadiah,Qudah,Abdulfatah Bahbouh,CSE,1320,004,23,8,4,5,1,0,0,2,8,0,0,51
2021 - 2022,2021 Fall,UGRD,UGRD,Fadiah,Qudah,Mingyan Xiao,CSE,1310,002,26,5,2,6,2,0,0,2,7,0,0,50
2021 - 2022,2021 Fall,UGRD,UGRD,Fadiah,Qudah,Pavan Datta Basyam,CSE,1310,008,21,5,4,5,5,0,0,2,8,0,0,50
2021 - 2022,2021 Fall,UGRD,UGRD,Fadiah,Qudah,Sm Mazharul Islam,CSE,1325,003,37,5,2,0,3,0,0,1,1,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Fajer,Jaafari,,ASTR,1346,012,13,9,5,1,6,0,0,1,3,0,0,38
2021 - 2022,2021 Fall,UGRD,UGRD,Fajer,Jaafari,,PHYS,1301,001,14,10,6,3,13,0,0,2,6,0,0,54
2021 - 2022,2021 Fall,UGRD,UGRD,Fajer,Jaafari,,PHYS,3360,001,5,3,0,0,0,0,0,1,0,0,0,9
2021 - 2022,2021 Fall,UGRD,UGRD,Fajer,Jaafari,,SCIE,3304,001,11,15,7,0,4,0,0,0,0,0,0,37
2021 - 2022,2021 Fall,UGRD,UGRD,Farid,Derisavifard,,MATH,1327,002,3,2,8,3,2,0,0,1,9,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Farid,Derisavifard,,MATH,1426,025,8,5,16,5,18,0,0,3,14,0,0,69
2021 - 2022,2021 Fall,UGRD,UGRD,Farnoosh,Sharbafi,,ART,2304,002,10,3,2,2,1,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Farzaneh,Eftekhari,,ART,4374,001,9,2,0,0,1,0,0,0,2,0,0,14
2021 - 2022,2021 Fall,UGRD,UGRD,Farzaneh,Eftekhari,,ART,4392,010,9,2,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Faye,Cocchiara,,MANA,3319,006,8,10,3,1,1,0,0,1,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Faye,Cocchiara,,MANA,4326,001,12,15,11,2,2,0,0,0,2,0,0,44
2021 - 2022,2021 Fall,UGRD,UGRD,Faye,Cocchiara,,UNIV-BU,1131,001,9,3,7,0,5,0,0,0,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Felicia,Bertch,,THEA,4311,001,5,4,1,1,0,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Felicia,Bertch,,THEA,4340,001,3,5,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Feraydune,Kashefi,Behnaz Hassanpour,MAE,3309,001,11,12,12,6,0,0,0,0,3,0,0,44
2021 - 2022,2021 Fall,UGRD,UGRD,Fernando,Johnson,,ART,3341,001,11,1,3,1,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Fernando,Johnson,,ART,3341,002,12,2,1,0,0,0,0,1,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Fernando,Melero-Garcia,,SPAN,4343,001,11,9,1,0,0,0,0,0,0,0,0,21
2021 - 2022,2021 Fall,UGRD,UGRD,Fletcher,Coleman,,ART,3304,001,11,6,4,1,0,0,0,0,0,0,0,22
2021 - 2022,2021 Fall,UGRD,UGRD,Fletcher,Coleman,,ART,4307,001,4,1,0,0,0,0,0,0,1,0,0,6
2021 - 2022,2021 Fall,UGRD,UGRD,Fletcher,Coleman,,ART,4396,002,5,5,1,0,0,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Franck,Tchafa,Louis Sponton,MAE,1312,003,7,19,6,1,1,0,0,0,5,0,0,39
2021 - 2022,2021 Fall,UGRD,UGRD,Franck,Tchafa,Md Nahian Bin Hossain,MAE,2312,002,7,15,6,2,1,0,0,4,1,0,0,36
2021 - 2022,2021 Fall,UGRD,UGRD,Frank,Foss,,CHEM,2321,001,8,15,32,7,8,0,0,2,9,0,0,81
2021 - 2022,2021 Fall,UGRD,UGRD,Frank,Foss,Frederick Macdonnell,CHEM,4346,001,5,2,0,0,0,0,0,0,1,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Engram,,AAST,4350,001,2,7,0,1,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Engram,,CRCJ,3338,002,31,29,10,4,2,0,0,3,1,0,0,80
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Engram,,CRCJ,3390,001,20,8,1,1,2,0,0,0,1,0,0,33
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Engram,,CRCJ,3390,002,22,18,4,1,5,0,0,0,2,0,0,52
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Macdonnell,,CHEM,4318,001,4,7,6,1,1,0,0,1,2,0,0,22
2021 - 2022,2021 Fall,UGRD,UGRD,Frederick,Wilder,,PHYS,1443,002,40,40,29,10,6,0,0,5,9,0,0,139
2021 - 2022,2021 Fall,UGRD,UGRD,Fredrick,Rice,,MANA,3325,003,7,11,3,0,1,0,0,0,0,0,0,22
2021 - 2022,2021 Fall,UGRD,UGRD,Fredrick,Rice,,UNIV-BU,1101,016,7,1,8,0,8,0,0,0,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Fuad,Kareem,,ARCH,4357,002,6,1,0,0,1,0,0,0,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Gabriel,Sanchez,,MUSI,0174,001,6,1,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Gabriela,Wilson,,NURS-HI,3359,072,9,0,0,1,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Gaik,Ambartsoumian,,MATH,4322,001,5,4,5,0,10,0,0,3,4,0,0,31
2021 - 2022,2021 Fall,UGRD,UGRD,Ganapathiraman,Raman,,INSY,3305,002,47,7,1,0,0,0,0,0,1,0,0,56
2021 - 2022,2021 Fall,UGRD,UGRD,Gautam,Eapi,Ranadheer Burra,CM,1331,001,34,8,1,0,0,0,0,1,2,0,0,46
2021 - 2022,2021 Fall,UGRD,UGRD,Geoffrey,Campbell,,COMM,2311,003,7,6,0,0,0,0,0,0,1,0,0,14
2021 - 2022,2021 Fall,UGRD,UGRD,Geoffrey,Campbell,,COMM,2311,004,6,12,0,0,1,0,0,0,0,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,Geoffrey,Campbell,,JOUR,2346,002,6,8,1,0,1,0,0,0,1,0,0,17
2021 - 2022,2021 Fall,UGRD,UGRD,Geoffrey,Campbell,,JOUR,3330,001,9,10,0,0,0,0,0,0,1,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,George,Gintole,,ARCH,3553,002,11,1,0,0,0,0,0,0,2,0,0,14
2021 - 2022,2021 Fall,UGRD,UGRD,George,Kondraske,Swarada Kulkarni,EE,3240,002,2,2,2,0,0,0,0,0,0,0,0,6
2021 - 2022,2021 Fall,UGRD,UGRD,George,Rice,Jahnavi Nuthalapati,CSE,1325,001,8,6,4,2,2,0,0,1,1,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,George,Rice,Jahnavi Nuthalapati,CSE,1325,002,11,6,7,3,3,0,0,1,1,0,0,32
2021 - 2022,2021 Fall,UGRD,UGRD,George,Weems,,COMM,3303,001,14,2,3,0,1,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,George,Weems,,COMM,3303,004,15,3,1,0,0,0,0,0,0,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,George,Weems,,COMM,3303,005,10,6,3,0,1,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,George,Weems,,COMM,3303,006,13,5,1,0,1,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Georgios,Alexandrakis,Sakar Rijal,BE,4382,003,16,6,0,0,2,0,0,0,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Georgios,Alexandrakis,Vy Tran,BE,4355,003,15,3,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Gerald,Leavell,,ART,1307,004,6,8,2,1,0,0,0,1,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Gerald,Saxon,,HIST,3345,003,9,14,6,3,3,0,0,0,0,0,0,35
2021 - 2022,2021 Fall,UGRD,UGRD,Gerald,Saxon,,HIST,3346,002,15,21,4,1,4,0,0,0,0,0,0,45
2021 - 2022,2021 Fall,UGRD,UGRD,Gerald,Wood,,MUSI,0010,022,0,0,0,0,0,0,12,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Gerald,Wood,,MUSI,0120,001,13,0,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2021 Fall,UGRD,UGRD,Gina,Giammanco,,KINE,2330,001,8,24,13,5,5,0,0,0,0,0,0,55
2021 - 2022,2021 Fall,UGRD,UGRD,Giridhar,Amaravadi,Manthan Jinal Shah,CSE,4314,001,41,4,0,0,0,0,0,0,0,0,0,45
2021 - 2022,2021 Fall,UGRD,UGRD,Giridhar,Amaravadi,Sushmitha Cherukuri,CSE,4322,001,43,6,0,0,0,0,0,0,1,0,0,50
2021 - 2022,2021 Fall,UGRD,UGRD,Glady,Chow,,ART,2354,003,5,12,0,0,1,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Glady,Chow,,ART,3355,001,3,8,5,0,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Glady,Chow,,ART,3355,002,6,9,2,1,1,0,0,0,0,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,Gladys,Maryol,Melynda Hutchings,NURS,4455,504,89,25,12,0,1,0,0,2,4,0,0,133
2021 - 2022,2021 Fall,UGRD,UGRD,Gladys,Maryol,Melynda Hutchings,NURS,4455,505,62,18,2,0,2,0,0,1,1,0,0,86
2021 - 2022,2021 Fall,UGRD,UGRD,Gladys,Maryol,"Melynda Hutchings, Susan Norman",NURS,4455,503,108,29,8,0,3,0,0,2,7,0,0,157
2021 - 2022,2021 Fall,UGRD,UGRD,Glenn,Wood,Patricia Allard,NURS,4350,011,0,0,0,0,0,0,12,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Glenn,Wood,Patricia Allard,NURS,4350,020,0,0,0,0,0,0,8,0,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Godfred,Boateng,Hope Adams,KINE,3353,001,38,38,3,0,0,0,0,0,0,0,0,79
2021 - 2022,2021 Fall,UGRD,UGRD,Grace,Brannon,,COMM,4350,001,11,14,5,3,1,0,0,1,1,0,0,36
2021 - 2022,2021 Fall,UGRD,UGRD,Grace,Esimai,Amruta Kishor Joshi,BSTAT,2305,001,16,15,12,10,7,0,0,1,8,0,0,69
2021 - 2022,2021 Fall,UGRD,UGRD,Grace,Esimai,Amruta Kishor Joshi,BSTAT,2305,002,17,22,11,8,4,0,0,2,6,0,0,70
2021 - 2022,2021 Fall,UGRD,UGRD,Grace,Esimai,Amruta Kishor Joshi,BSTAT,2305,003,12,9,13,17,11,0,0,1,4,0,0,67
2021 - 2022,2021 Fall,UGRD,UGRD,Grace,Esimai,Amruta Kishor Joshi,BSTAT,3321,002,8,6,18,9,10,0,0,0,7,0,0,58
2021 - 2022,2021 Fall,UGRD,UGRD,Graham,Hunt,,MUSI,2325,003,4,4,5,4,2,0,0,0,1,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Graham,Hunt,,MUSI,3302,001,8,3,4,4,0,0,0,0,1,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,001,64,26,12,3,20,0,0,5,2,0,0,132
2021 - 2022,2021 Fall,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,003,77,25,11,6,15,0,0,4,5,0,0,143
2021 - 2022,2021 Fall,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,004,87,27,6,4,13,0,0,1,6,0,0,144
2021 - 2022,2021 Fall,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,005,82,37,11,2,9,0,0,1,1,0,0,143
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Hale,,BIOL,4343,001,3,5,1,1,1,0,0,0,0,0,0,11
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,McBride,,THEA,1101,001,0,0,0,0,2,0,53,0,1,0,0,56
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,McBride,,THEA,1342,005,36,1,5,1,5,0,0,0,0,0,0,48
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,McBride,,UNIV-LA,1131,010,7,6,9,0,4,0,0,0,0,0,0,26
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,McBride,Christopher Land,THEA,0181,005,8,0,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,McBride,Christopher Land,THEA,0181,008,5,0,0,0,1,0,0,0,0,0,0,6
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Shows,,ENGL,1301,039,10,3,3,0,5,0,0,3,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Shows,,ENGL,1301,068,9,7,3,0,4,0,0,0,1,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,"Chengchen Mao, Cole Tschritter, Zeynep Celik",EE,1201,001,40,33,16,4,4,0,0,1,2,0,0,100
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,"David Wetz, Zachary Bailey",EE,4349,001,12,3,3,0,0,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,"Fariba Kenarangi, Theodore Hintz",EE,1106,101,22,2,1,1,2,0,0,0,1,0,0,29
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,"Fariba Kenarangi, Theodore Hintz",EE,1106,102,15,2,1,0,0,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,"Fariba Kenarangi, Theodore Hintz",EE,1106,103,21,1,2,0,2,0,0,1,1,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Gregory,Turner,Hayden Atchison,EE,1311,001,16,9,6,6,4,0,0,0,3,0,0,44
2021 - 2022,2021 Fall,UGRD,UGRD,Gretchen,Burke,Jeanean Boyd,NURS,4685,504,42,5,1,1,0,0,0,0,0,0,0,49
2021 - 2022,2021 Fall,UGRD,UGRD,Guojun,Liao,,MATH,1421,350,1,12,16,5,13,0,0,2,8,0,0,57
2021 - 2022,2021 Fall,UGRD,UGRD,Guojun,Liao,,MATH,1421,400,4,12,21,9,18,0,0,4,12,0,0,80
2021 - 2022,2021 Fall,UGRD,UGRD,Gyde,Martin,,ENGL,3384,001,7,1,3,0,1,0,0,0,3,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Gyde,Martin,,ENGL,3384,002,6,0,2,0,1,0,0,0,0,0,0,9
2021 - 2022,2021 Fall,UGRD,UGRD,Gyde,Martin,,ENGL,4365,001,10,5,2,0,0,0,0,1,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Habeeb,Olufowobi,Saahil Anande,CSE,4392,002,1,6,0,0,0,0,0,0,1,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Hailey,Veron,,EDUC,4318,003,54,4,1,0,1,0,0,0,0,0,0,60
2021 - 2022,2021 Fall,UGRD,UGRD,Haleh,Hadavand,,PHYS,2311,001,6,8,8,1,1,0,0,0,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Halen,Watkins,,HIST,3346,001,10,2,1,1,0,0,0,0,1,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Halen,Watkins,"Angela Austin, Paul Ruiz-Requena",HIST,1302,007,45,49,26,1,9,0,0,3,1,0,0,134
2021 - 2022,2021 Fall,UGRD,UGRD,Halen,Watkins,William Kingren,HIST,1301,003,35,59,34,3,9,0,0,3,1,0,0,144
2021 - 2022,2021 Fall,UGRD,UGRD,Hallee,Turner,,ART,1305,004,8,6,1,0,3,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Hallee,Turner,,ART,3348,001,6,6,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Hanh Hong Thi,Phan,David Rakowski,FINA,3315,003,4,10,9,2,1,0,0,1,0,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Hanli,Liu,Shu Kang,BE,3346,009,17,9,1,0,0,0,0,0,1,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Hannah,Bowick,,ENGL,1301,032,14,5,1,0,1,0,0,2,1,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Hannah,Chiasson,,MUSI,0010,016,0,0,0,0,0,0,15,0,0,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Hannah,Chiasson,,MUSI,0124,001,7,0,0,0,0,0,0,0,1,0,0,8
2021 - 2022,2021 Fall,UGRD,UGRD,Hannah,Chiasson,,MUSI,4111,016,9,0,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2021 Fall,UGRD,UGRD,Hao,Xu,"Joshua Eller, Pravin Rijal",BE,1325,025,30,28,13,3,2,0,0,0,2,0,0,78
2021 - 2022,2021 Fall,UGRD,UGRD,Hao,Xu,Na Nguyen,BE,4368,025,3,7,6,0,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Hao,Xu,Shreejana Thapaliya,BE,3380,025,4,14,9,0,0,0,0,0,1,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Harold,Fitzgerald,,MUSI,4129,001,10,6,0,0,0,0,0,0,1,0,0,17
2021 - 2022,2021 Fall,UGRD,UGRD,Harold,Fitzgerald,,MUSI,4325,001,10,5,3,0,0,0,0,0,2,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Haydee,Hall,,SOCW,3305,001,19,3,1,0,2,0,0,0,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Haydee,Hall,,SOCW,3309,003,13,0,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2021 Fall,UGRD,UGRD,Haydee,Hall,,SOCW,3309,006,17,0,0,0,1,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Deepika Virendra Karade",CHEM,2182,002,4,8,4,0,0,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Deepika Virendra Karade",CHEM,2182,004,3,3,2,0,0,0,0,2,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Fahad Danladi",CHEM,2182,005,3,11,1,1,1,0,0,0,0,0,0,17
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Fahad Danladi",CHEM,2182,007,2,8,5,0,0,0,0,0,3,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Ryan Madigan",CHEM,2182,001,3,11,2,1,0,0,0,0,1,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Ryan Madigan",CHEM,2182,003,4,5,1,2,0,0,0,0,2,0,0,14
2021 - 2022,2021 Fall,UGRD,UGRD,He,Dong,"Carl Lovely, Tahmina Afroz",CHEM,2182,006,5,10,2,1,0,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Heath,MacDonald,,ARCH,2551,002,5,6,1,0,1,0,0,0,4,0,0,17
2021 - 2022,2021 Fall,UGRD,UGRD,Heath,MacDonald,,ARCH,3551,001,4,6,3,0,0,0,0,0,7,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Heath,MacDonald,,ARCH,4346,001,3,5,1,0,0,0,0,0,7,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Arterburn,,BIOL,2458,500,18,32,42,20,12,0,0,7,33,0,0,164
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Arterburn,,BIOL,3427,001,22,31,23,34,2,0,0,0,8,0,0,120
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Arterburn,,BIOL,4388,001,17,0,0,0,0,0,0,0,1,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Arterburn,,UNIV-SC,1131,014,15,3,4,0,5,0,0,0,0,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Charles,,BIOL,1345,001,60,37,48,16,21,0,0,2,9,0,0,193
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Charles,,BIOL,1345,002,51,55,42,15,20,0,0,3,8,0,0,194
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Charles,,BIOL,2458,700,22,44,48,14,12,0,0,4,37,0,0,181
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,,BCOM,3360,007,10,12,10,2,2,0,0,1,4,0,0,41
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,,UNIV-BU,1101,014,11,7,5,0,0,0,0,0,2,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,,UNIV-BU,1101,020,8,6,6,0,1,0,0,1,2,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,Phuong Le,BCOM,3360,006,11,15,7,1,0,0,0,1,1,0,0,36
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,Phuong Le,MARK,3324,031,25,20,17,1,4,0,0,3,3,0,0,73
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Philip,Phuong Le,MARK,3370,032,25,27,14,1,2,0,0,0,7,0,0,76
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Wood,,ENGL,1302,013,13,4,3,0,4,0,0,0,0,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Heather,Wood,,ENGL,1302,016,15,5,2,0,0,0,0,0,2,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Hector,Ramirez,,ART,1305,003,17,1,0,0,0,0,0,0,0,0,0,18
2021 - 2022,2021 Fall,UGRD,UGRD,Hector,Ramirez,,ART,1305,006,14,2,2,0,0,0,0,0,1,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,Heloisa Benevides Pontes,Aragao,Devi Rangalakshmi Alagarswamy,MANA,4322,001,4,11,11,0,1,0,0,1,0,0,0,28
2021 - 2022,2021 Fall,UGRD,UGRD,Herbert,Corley,Srinath Thirugnanasambandamurthy,IE,4315,002,10,28,4,0,1,0,0,3,0,0,0,46
2021 - 2022,2021 Fall,UGRD,UGRD,Hien,Dinh,,ART,2358,002,9,4,2,0,1,0,0,0,0,0,0,16
2021 - 2022,2021 Fall,UGRD,UGRD,Hildelisa,Diaz,,BEEP,4312,001,40,3,2,1,0,0,0,1,0,0,0,47
2021 - 2022,2021 Fall,UGRD,UGRD,Himan,Hojat Jalali,Ashraf Daradkeh,CE,4324,101,1,5,0,0,0,0,0,0,1,0,0,7
2021 - 2022,2021 Fall,UGRD,UGRD,Hollie,Dyer,,MATH,1301,001,20,31,12,4,7,0,0,1,0,0,0,75
2021 - 2022,2021 Fall,UGRD,UGRD,Holly,Hungerford-Kresser,,LIST,4326,001,20,5,1,0,0,0,0,1,0,0,0,27
2021 - 2022,2021 Fall,UGRD,UGRD,Hori,Pada Sarker,,PHYS,1182,001,6,5,0,1,0,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Hori,Pada Sarker,,PHYS,1442,001,49,27,13,4,1,0,0,2,3,0,0,99
2021 - 2022,2021 Fall,UGRD,UGRD,Hori,Pada Sarker,,PHYS,1442,002,24,14,1,2,1,0,0,1,0,0,0,43
2021 - 2022,2021 Fall,UGRD,UGRD,Howard,Russell,Abhiram Valsala PriyadarsiniPremakumar,EE,3346,001,7,11,22,2,0,0,0,0,1,0,0,43
2021 - 2022,2021 Fall,UGRD,UGRD,Howard,Russell,Fairooz Simlan,EE,2315,001,9,14,25,5,1,0,0,3,0,0,0,57
2021 - 2022,2021 Fall,UGRD,UGRD,Howard,Russell,Hector Macedo,EE,2303,001,3,8,8,1,0,0,0,2,3,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Howard,Vo,David Ewing,UNIV-EN,1131,036,19,6,3,0,0,0,1,0,0,4,0,33
2021 - 2022,2021 Fall,UGRD,UGRD,Hrishabh,Khakurel,,MATH,1308,150,25,41,21,17,15,0,0,0,10,0,0,129
2021 - 2022,2021 Fall,UGRD,UGRD,Hristo,Kojouharov,,MATH,3345,001,13,9,14,4,1,0,0,2,2,0,0,45
2021 - 2022,2021 Fall,UGRD,UGRD,Hsin-Yi,Liao,,MARK,3321,003,43,18,7,0,2,0,0,1,1,0,0,72
2021 - 2022,2021 Fall,UGRD,UGRD,Hsin-Yi,Liao,,MARK,3321,004,45,22,3,1,1,0,0,0,0,0,0,72
2021 - 2022,2021 Fall,UGRD,UGRD,Humna,Raza,,ART,1307,001,9,5,1,1,1,0,0,1,1,0,0,19
2021 - 2022,2021 Fall,UGRD,UGRD,Hunter,Ball,,PSYC,4281,025,0,0,0,0,0,0,6,0,0,0,0,6
2021 - 2022,2021 Fall,UGRD,UGRD,Hussein,Akafzade,,PHYS,1444,001,43,61,32,0,2,0,0,7,4,0,0,149
2021 - 2022,2021 Fall,UGRD,UGRD,Hussein,Akafzade,,PHYS,3445,001,10,7,7,0,1,0,0,0,0,0,0,25
2021 - 2022,2021 Fall,UGRD,UGRD,Hyejin,Moon,Negar Danesh,MAE,3314,001,10,21,15,0,0,0,0,0,1,0,0,47
2021 - 2022,2021 Fall,UGRD,UGRD,Hyejin,Moon,Vimalan Adaikalanathan,MAE,3314,002,6,14,8,1,0,0,0,0,0,0,0,29
2021 - 2022,2021 Fall,UGRD,UGRD,Hyeok,Choi,"Malu Deav Devadasan, Mitra Fereidoonfar",CE,3131,001,6,2,2,0,0,0,0,0,0,0,0,10
2021 - 2022,2021 Fall,UGRD,UGRD,Hyeok,Choi,"Malu Deav Devadasan, Mitra Fereidoonfar",CE,3131,002,7,7,2,1,3,0,0,0,0,0,0,20
2021 - 2022,2021 Fall,UGRD,UGRD,Hyeong,Shin,,ENVR,3454,001,2,4,4,0,2,0,0,0,0,0,0,12
2021 - 2022,2021 Fall,UGRD,UGRD,Hyesun,Jeong,,ARCH,4311,001,8,7,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2021 Fall,UGRD,UGRD,Hyuna,Choi,,KORE,1441,002,12,5,2,0,1,0,0,0,4,0,0,24
2021 - 2022,2021 Fall,UGRD,UGRD,Hyuna,Choi,,KORE,1441,004,13,6,1,0,2,0,0,0,3,0,0,25
