Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2023 - 2024,2024 Spring,UGRD,UGRD,Chadwick,Fuchs,,PSYC,4350,001,44,14,3,2,3,0,0,0,1,0,0,67
2023 - 2024,2024 Spring,GRAD,GRAD,Elizabeth,Fuentes,,NURS,5337,452,7,0,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURS,2232,001,21,4,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURS-SS,2232,600,25,13,1,0,0,0,0,0,1,0,0,40
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURS,3315,500,160,24,2,0,0,0,0,0,0,0,0,186
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURSU,3315,500,27,1,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURS,3315,501,159,13,0,0,1,0,0,0,1,0,0,174
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURSU,3315,501,23,2,0,0,1,0,0,0,2,0,0,28
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURS,3315,502,162,21,0,0,2,0,0,0,3,0,0,188
2023 - 2024,2024 Spring,UGRD,UGRD,Deana,Furr,,NURSU,3315,502,24,4,0,0,0,0,0,0,0,0,0,28
2023 - 2024,2024 Spring,UGRD,UGRD,Todd,Gabel,,ECON,2306,003,12,15,25,4,0,9,0,3,5,0,0,73
2023 - 2024,2024 Spring,UGRD,UGRD,Todd,Gabel,,ECON,2306,009,4,4,3,1,0,0,0,0,1,0,0,13
2023 - 2024,2024 Spring,UGRD,UGRD,Todd,Gabel,,ECON,3303,005,6,11,13,2,0,1,0,0,1,0,0,34
2023 - 2024,2024 Spring,UGRD,UGRD,Marnim,Galib,,CSE,1310,005,39,17,9,3,12,0,0,6,5,0,0,91
2023 - 2024,2024 Spring,GRAD,GRAD,Marnim,Galib,,CSE,5334,004,37,22,0,0,0,0,0,0,0,0,0,59
2023 - 2024,2024 Spring,GRAD,GRAD,Marnim,Galib,,CSE,5334,007,62,53,5,0,1,0,0,0,0,0,0,121
2023 - 2024,2024 Spring,GRAD,GRAD,Marnim,Galib,,CSE,6367,001,31,15,0,0,0,0,0,0,0,0,0,46
2023 - 2024,2024 Spring,UGRD,UGRD,Martin,Gallagher,,CLAS,1300,001,17,7,3,0,0,1,0,0,1,0,0,29
2023 - 2024,2024 Spring,UGRD,UGRD,Martin,Gallagher,,LATN,1442,001,4,1,1,1,1,3,0,0,0,0,0,11
2023 - 2024,2024 Spring,UGRD,UGRD,Martin,Gallagher,,ANTH,2339,002,8,3,0,0,0,0,0,1,0,0,0,12
2023 - 2024,2024 Spring,UGRD,UGRD,Martin,Gallagher,,ANTH,3372,001,3,4,0,1,0,1,0,0,0,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Gajanan,Ganji,,BSTAT,2305,003,23,23,16,5,3,0,0,0,2,0,0,72
2023 - 2024,2024 Spring,UGRD,UGRD,Mohammad,Ganjizadeh,,MATH,3319,004,9,9,8,9,12,0,0,0,12,0,0,59
2023 - 2024,2024 Spring,UGRD,UGRD,Michael,Gann,,KINE,4353,500,34,22,1,3,3,1,0,1,4,0,0,69
2023 - 2024,2024 Spring,GRAD,GRAD,Nicholas,Gans,,CSE,5315,003,35,21,2,0,0,0,0,0,0,0,0,58
2023 - 2024,2024 Spring,UGRD,UGRD,Roger,Gans,,ADVT,3304,001,3,7,4,0,0,0,0,0,0,0,0,14
2023 - 2024,2024 Spring,UGRD,UGRD,Roger,Gans,,ADVT,3304,002,9,9,2,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Spring,GRAD,GRAD,Xuedong,Gao,,INSY,5375,072,33,9,0,0,0,6,0,0,0,0,0,48
2023 - 2024,2024 Spring,GRAD,GRAD,Xuedong,Gao,,INSY,5375,076,26,21,0,0,0,2,0,0,3,0,0,52
2023 - 2024,2024 Spring,UGRD,UGRD,Daniel,Garcia,,ART,3384,001,12,5,0,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Spring,UGRD,UGRD,Daniel,Garcia,,ART,4391,005,9,0,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Spring,GRAD,GRAD,Mary,Gardner,,NURS,5680,451,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Spring,UGRD,UGRD,Angela,Garner,,SPAN,1441,016,15,6,1,1,1,0,0,2,0,0,0,26
2023 - 2024,2024 Spring,UGRD,UGRD,Angela,Garner,,SPAN,2313,010,13,9,1,0,1,0,0,0,1,0,0,25
2023 - 2024,2024 Spring,UGRD,UGRD,Angela,Garner,,SPAN,2313,013,5,2,0,0,1,0,0,0,0,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,2350,001,51,8,7,1,6,0,0,0,0,0,0,73
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,2350,500,38,6,4,2,2,0,0,0,2,0,0,54
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,2350,501,50,4,2,0,0,0,0,0,1,0,0,57
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,HEED,3330,001,40,5,2,1,2,0,0,1,3,0,0,54
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,4354,001,32,6,1,0,0,0,0,0,0,0,0,39
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,4357,001,41,0,1,0,0,0,0,0,0,0,0,42
2023 - 2024,2024 Spring,UGRD,UGRD,Rebecca,Garner,,KINE,4357,500,32,6,2,1,1,0,0,0,0,0,0,42
2023 - 2024,2024 Spring,UGRD,UGRD,Tyler,Garner,,KINE,3300,001,63,29,15,4,5,0,0,3,9,0,0,128
2023 - 2024,2024 Spring,UGRD,UGRD,Tyler,Garner,,HEED,3301,001,26,23,6,3,7,0,0,0,0,0,0,65
2023 - 2024,2024 Spring,UGRD,UGRD,Tyler,Garner,,KINE,3302,001,83,14,3,5,3,0,0,0,0,0,0,108
2023 - 2024,2024 Spring,UGRD,UGRD,Tyler,Garner,,HEED,4312,500,54,17,3,0,3,0,0,0,0,0,0,77
2023 - 2024,2024 Spring,GRAD,GRAD,Cynthia,Garrett,,NURS,5312,401,8,8,1,0,0,0,0,0,0,0,0,17
2023 - 2024,2024 Spring,GRAD,GRAD,Krystle,Garrett,,NURS,5354,453,5,3,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,John,Garrigus,,HIST,3375,001,7,7,9,0,0,0,0,0,7,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,John,Garrigus,,HIST,3378,001,4,4,0,0,0,2,0,1,3,0,0,14
2023 - 2024,2024 Spring,UGRD,UGRD,Alicia,Garza,,SPAN,1442,020,11,9,8,0,2,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Alicia,Garza,,GLOBAL,2301,006,13,7,1,0,3,0,0,0,1,0,0,25
2023 - 2024,2024 Spring,UGRD,UGRD,Alicia,Garza,,GWSS,2310,002,66,7,2,1,2,0,0,1,0,0,0,79
2023 - 2024,2024 Spring,UGRD,UGRD,Alma,Garza,,SOCI,3340,001,8,8,1,2,2,0,0,1,1,0,0,23
2023 - 2024,2024 Spring,UGRD,UGRD,Alma,Garza,,SOCI,3372,001,2,2,3,1,0,0,0,0,2,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Jorge,Garza,,ART,4352,001,18,0,0,0,0,0,0,0,0,0,0,18
2023 - 2024,2024 Spring,UGRD,UGRD,Andrew,Gaupp,,THEA,2352,001,10,0,0,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Andrew,Gaupp,,THEA,3352,002,11,4,1,0,0,0,0,0,1,0,0,17
2023 - 2024,2024 Spring,UGRD,UGRD,Kelly,Gebhart,,ACCT,2302,001,9,18,22,8,1,0,0,0,1,0,0,59
2023 - 2024,2024 Spring,UGRD,UGRD,Kelly,Gebhart,,ACCT,2302,002,9,11,26,10,2,0,0,2,2,0,0,62
2023 - 2024,2024 Spring,UGRD,UGRD,Kelly,Gebhart,,ACCT,2302,003,6,14,13,20,4,0,0,1,2,0,0,60
2023 - 2024,2024 Spring,UGRD,UGRD,Steven,Gellman,,HUMA,3300,001,26,0,0,0,0,0,0,0,0,0,0,26
2023 - 2024,2024 Spring,UGRD,UGRD,Steven,Gellman,,SCIE,4304,001,23,1,0,0,1,1,0,0,0,0,0,26
2023 - 2024,2024 Spring,UGRD,UGRD,Kelle,George,,NURS,2300,603,31,12,3,1,1,0,0,0,2,0,0,50
2023 - 2024,2024 Spring,UGRD,UGRD,Kelle,George,,NURS,2300,604,24,15,3,0,0,0,0,0,2,0,0,44
2023 - 2024,2024 Spring,UGRD,UGRD,Kelle,George,,NURS,2300,605,57,32,9,2,6,0,0,1,1,0,0,108
2023 - 2024,2024 Spring,UGRD,UGRD,Kelle,George,,NURS,4323,002,103,0,0,0,0,0,0,0,0,0,0,103
2023 - 2024,2024 Spring,GRAD,GRAD,Heather,Gerarde,,NURS,5660,460,0,0,0,0,0,0,7,0,0,0,0,7
2023 - 2024,2024 Spring,UGRD,UGRD,Robel,Geressu,,CE,3142,001,8,17,0,0,0,0,0,0,0,0,0,25
2023 - 2024,2024 Spring,UGRD,UGRD,Robel,Geressu,,CE,3142,002,19,5,0,0,1,0,0,1,0,0,0,26
2023 - 2024,2024 Spring,UGRD,UGRD,Robel,Geressu,,CE,3142,003,4,5,0,2,2,0,0,0,3,0,0,16
2023 - 2024,2024 Spring,GRAD,GRAD,Amin,Gharehyakheh,,IE,5301,105,3,6,0,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Spring,GRAD,GRAD,Soumaya,Gharsallaoui,,DASC,5300,002,44,19,1,0,0,0,0,0,1,0,0,65
2023 - 2024,2024 Spring,GRAD,GRAD,Soumaya,Gharsallaoui,,DASC,5301,001,19,6,1,0,0,0,0,0,1,0,0,27
2023 - 2024,2024 Spring,GRAD,GRAD,Soumaya,Gharsallaoui,,CSE,5334,003,38,20,1,0,0,0,0,0,0,0,0,59
2023 - 2024,2024 Spring,GRAD,GRAD,Soumaya,Gharsallaoui,,CSE,5334,103,19,19,0,0,0,0,0,0,0,0,0,38
2023 - 2024,2024 Spring,UGRD,UGRD,Piya,Ghose,,BIOL,3342,001,8,0,0,1,0,0,0,0,0,0,0,9
2023 - 2024,2024 Spring,GRAD,GRAD,Piya,Ghose,,BIOL,5342,001,6,0,0,0,0,0,0,0,0,0,0,6
2023 - 2024,2024 Spring,UGRD,UGRD,Shawn,Gieser,,CSE,4316,001,6,4,0,0,0,0,0,0,0,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Shawn,Gieser,,CSE,4317,005,29,0,0,0,1,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Shawn,Gieser,,CSE,4317,006,26,2,1,0,0,1,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Carolyn,Giles,,ENGL,1302,045,8,7,4,0,4,0,0,1,0,0,0,24
2023 - 2024,2024 Spring,UGRD,UGRD,Carolyn,Giles,,ENGL,1302,066,11,5,6,0,1,0,0,0,1,0,0,24
2023 - 2024,2024 Spring,UGRD,UGRD,Carolyn,Giles,,ENGL,1302,084,10,4,5,0,4,0,0,1,0,0,0,24
2023 - 2024,2024 Spring,UGRD,UGRD,Sydney,Gillentine,,ENGL,1301,012,9,5,3,0,6,0,0,0,1,0,0,24
2023 - 2024,2024 Spring,UGRD,UGRD,Sydney,Gillentine,,ENGL,1301,CO10,6,4,5,0,4,0,0,1,0,0,0,20
2023 - 2024,2024 Spring,UGRD,UGRD,Ian,Gillis,,ARCH,4372,001,12,1,0,0,0,0,0,0,0,0,0,13
2023 - 2024,2024 Spring,UGRD,UGRD,Antonia,Gkergki,,ECON,2305,003,27,17,14,7,6,0,0,5,1,0,0,77
2023 - 2024,2024 Spring,UGRD,UGRD,Antonia,Gkergki,,ECON,2305,004,47,25,12,6,5,0,0,1,2,0,0,98
2023 - 2024,2024 Spring,UGRD,UGRD,Antonia,Gkergki,,ECON,2305,005,51,31,20,3,5,0,0,3,2,0,0,115
2023 - 2024,2024 Spring,UGRD,UGRD,Erika,Glaser,,MATH,1308,501,5,14,12,3,10,0,0,0,5,0,0,49
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,0311,5C1,0,0,0,0,4,0,7,0,1,0,0,12
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1301,088,14,10,17,3,9,0,0,2,7,0,0,62
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1301,501,5,12,5,2,4,0,0,0,5,0,0,33
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1301,5C1,0,3,4,0,4,0,0,0,1,0,0,12
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1303,002,11,15,16,8,4,0,0,0,4,0,0,58
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1327,001,14,15,23,13,3,0,0,1,4,0,0,73
2023 - 2024,2024 Spring,UGRD,UGRD,Jeremy,Glass,,MATH,1426,088,2,13,15,12,18,0,0,2,12,0,0,74
2023 - 2024,2024 Spring,UGRD,UGRD,Seraphina,Glass,,THEA,1342,010,62,9,1,1,1,0,0,0,1,0,0,75
2023 - 2024,2024 Spring,UGRD,UGRD,Seraphina,Glass,,THEA,1343,001,22,8,2,0,1,1,0,1,0,0,0,35
2023 - 2024,2024 Spring,UGRD,UGRD,Seraphina,Glass,,THEA,3302,001,17,4,0,2,6,0,0,0,1,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Seraphina,Glass,,THEA,3320,001,8,5,1,0,3,0,0,0,1,0,0,18
2023 - 2024,2024 Spring,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,001,47,18,15,2,5,0,0,0,3,0,0,90
2023 - 2024,2024 Spring,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,002,71,37,15,12,8,0,0,2,0,0,0,145
2023 - 2024,2024 Spring,UGRD,UGRD,Gregg,Gleichert,,POLS,2311,003,79,41,11,4,7,0,0,1,1,0,0,144
2023 - 2024,2024 Spring,UGRD,UGRD,Gregg,Gleichert,,POLS,2312,010,75,38,12,9,7,0,0,3,0,0,0,144
2023 - 2024,2024 Spring,GRAD,GRAD,Melissa,Glenn,,LIST,5317,005,21,0,0,0,0,0,0,0,0,0,0,21
2023 - 2024,2024 Spring,UGRD,UGRD,Bethany,Goerdel,,SCIE,1202,001,5,2,2,0,1,0,0,0,0,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Bethany,Goerdel,,SCIE,4332,001,4,2,1,0,0,0,0,0,1,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,Bethany,Goerdel,,SCIE,4333,001,8,1,1,0,1,0,0,0,0,0,0,11
2023 - 2024,2024 Spring,UGRD,UGRD,Sheila,Gold,,SOCW,3315,005,17,5,2,0,2,0,0,1,1,0,0,28
2023 - 2024,2024 Spring,GRAD,GRAD,Sheila,Gold,,SOCW,5354,021,18,4,1,0,0,0,0,0,0,0,0,23
2023 - 2024,2024 Spring,UGRD,UGRD,Estevan,Gomez,,CRCJ,3370,002,64,4,5,1,1,0,0,0,1,0,0,76
2023 - 2024,2024 Spring,UGRD,UGRD,Marisa,Gomez,,ARCH,1301,600,5,7,5,3,6,0,0,0,3,0,0,29
2023 - 2024,2024 Spring,UGRD,UGRD,Marisa,Gomez,,ARCH,4315,001,8,6,2,0,0,0,0,0,0,0,0,16
2023 - 2024,2024 Spring,UGRD,UGRD,Marisa,Gomez,,ARCH,4315,002,10,6,0,0,0,0,0,0,0,0,0,16
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,CE,3302,001,16,9,4,1,0,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,CE,3302,101,1,4,1,6,0,0,0,0,0,0,0,12
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,CE,4312,001,23,9,0,0,0,0,0,0,0,0,0,32
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,CE,4312,101,4,2,2,0,0,0,0,0,2,0,0,10
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,AREN,4352,001,11,6,1,0,0,0,0,0,0,0,0,18
2023 - 2024,2024 Spring,UGRD,UGRD,Nelson,Gomez-Torres,,CE,4352,001,38,10,1,0,0,0,0,0,0,0,0,49
2023 - 2024,2024 Spring,GRAD,GRAD,Nelson,Gomez-Torres,,CE,5332,001,6,1,0,0,0,1,0,0,1,0,0,9
2023 - 2024,2024 Spring,UGRD,UGRD,Roberto,Gonzales,,ACCT,2301,007,5,19,19,12,2,0,0,0,1,0,0,58
2023 - 2024,2024 Spring,GRAD,GRAD,Jesus,Gonzalez,,CSE,6363,002,34,30,0,0,1,0,0,0,0,0,0,65
2023 - 2024,2024 Spring,GRAD,GRAD,Jesus,Gonzalez,,CSE,6363,004,39,26,0,0,0,0,0,0,0,0,0,65
2023 - 2024,2024 Spring,UGRD,UGRD,Ricardo,Gonzalez,,ENGL,1302,086,6,11,5,0,0,0,0,0,1,0,0,23
2023 - 2024,2024 Spring,UGRD,UGRD,Ricardo,Gonzalez,,ENGL,1302,087,9,3,7,0,2,0,0,0,1,0,0,22
2023 - 2024,2024 Spring,UGRD,UGRD,Vanessa,Gonzalez,,NURS,4350,635,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,David,Goodson,,ARCH,4362,001,32,13,3,0,0,0,0,0,0,0,0,48
2023 - 2024,2024 Spring,UGRD,UGRD,Nathaniel,Goodwin,,HIST,1301,701,84,18,9,4,6,1,0,0,6,0,0,128
2023 - 2024,2024 Spring,UGRD,UGRD,Vijay,Gopal,,MAE,3182,001,7,10,5,0,0,0,0,1,2,0,0,25
2023 - 2024,2024 Spring,UGRD,UGRD,Vijay,Gopal,,MAE,3182,002,0,10,6,1,3,0,0,0,4,0,0,24
2023 - 2024,2024 Spring,UGRD,UGRD,Vamsikrishna,Gopikrishna,,CSE,4308,001,46,11,2,0,0,0,0,0,1,0,0,60
2023 - 2024,2024 Spring,UGRD,UGRD,Vamsikrishna,Gopikrishna,,CSE,4308,002,24,2,0,0,0,1,0,0,1,0,0,28
2023 - 2024,2024 Spring,UGRD,UGRD,Vamsikrishna,Gopikrishna,,CSE,4308,003,27,9,2,0,0,0,0,0,1,0,0,39
2023 - 2024,2024 Spring,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,001,51,11,1,0,1,0,0,0,0,0,0,64
2023 - 2024,2024 Spring,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,002,34,0,0,0,0,0,0,0,0,0,0,34
2023 - 2024,2024 Spring,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,003,28,2,0,0,0,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,GRAD,GRAD,Vamsikrishna,Gopikrishna,,CSE,5360,004,57,11,0,1,0,0,0,0,1,0,0,70
2023 - 2024,2024 Spring,GRAD,GRAD,Cheryl,Gordon,,NURS,5120,442,0,0,0,0,0,0,6,0,0,0,0,6
2023 - 2024,2024 Spring,UGRD,UGRD,Ruth,Gornet,,MATH,2425,300,16,12,23,11,4,0,0,1,2,0,0,69
2023 - 2024,2024 Spring,UGRD,UGRD,Ruth,Gornet,,MATH,3300,001,11,3,1,1,0,0,0,1,2,0,0,19
2023 - 2024,2024 Spring,UGRD,UGRD,Anne,Gottfried,,MARK,3321,031,7,38,25,1,0,0,0,0,2,0,0,73
2023 - 2024,2024 Spring,UGRD,UGRD,Anne,Gottfried,,MARK,4325,032,27,39,6,0,1,1,0,0,0,0,0,74
2023 - 2024,2024 Spring,UGRD,UGRD,Shuang,Gou,,ART,1305,001,15,0,0,1,2,0,0,0,0,0,0,18
2023 - 2024,2024 Spring,GRAD,GRAD,Genevieve,Graaf,,SOCW,5353,003,22,7,1,0,0,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Thomas,Graca,,MANA,4320,001,20,6,1,0,1,1,0,1,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Thomas,Graca,,MANA,4320,002,10,4,0,0,0,0,0,0,0,0,0,14
2023 - 2024,2024 Spring,GRAD,GRAD,Thomas,Graca,,MANA,5327,001,23,20,0,0,0,0,0,0,0,0,0,43
2023 - 2024,2024 Spring,UGRD,UGRD,Lisa,Graham,,ART,3390,001,63,6,2,1,0,0,0,1,1,0,0,74
2023 - 2024,2024 Spring,UGRD,UGRD,Lisa,Graham,,ART,4355,002,18,0,0,0,0,0,0,0,0,0,0,18
2023 - 2024,2024 Spring,UGRD,UGRD,Dimitar,Grantcharov,,MATH,3321,001,5,5,6,2,6,0,0,0,3,0,0,27
2023 - 2024,2024 Spring,UGRD,UGRD,Dimitar,Grantcharov,,MATH,4321,001,4,0,0,1,0,0,0,0,1,0,0,6
2023 - 2024,2024 Spring,UGRD,UGRD,David,Gray,,MANA,3320,003,2,4,21,4,2,0,0,1,5,0,0,39
2023 - 2024,2024 Spring,UGRD,UGRD,Julie,Gray,,SOCW,2325,001,11,3,3,0,0,0,0,2,0,0,0,19
2023 - 2024,2024 Spring,UGRD,UGRD,Gabriell,Grayson,,NURS,4350,844,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Spring,GRAD,GRAD,Gabriell,Grayson,,NURS,5354,454,2,6,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Spring,GRAD,GRAD,Ambra,Green,,SPED,5303,001,7,3,0,0,1,0,0,0,1,0,0,12
2023 - 2024,2024 Spring,GRAD,GRAD,Ambra,Green,,SPED,5316,001,2,6,1,0,0,0,0,0,0,0,0,9
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,HEED,3330,500,12,14,4,0,2,0,0,0,1,0,0,33
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,KINE,3350,001,38,26,12,3,4,0,0,3,2,0,0,88
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,KINE,4355,500,37,23,7,2,1,0,0,0,1,0,0,71
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,KINE,4359,001,23,6,1,0,0,0,0,0,0,0,0,30
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,KINE,4359,002,19,2,0,0,0,0,0,0,0,0,0,21
2023 - 2024,2024 Spring,UGRD,UGRD,Brandie,Green,,KINE,4359,500,44,9,2,0,1,0,0,1,1,0,0,58
2023 - 2024,2024 Spring,GRAD,GRAD,Patrice,Green,,SOCW,5482,001,7,0,0,0,0,0,0,0,0,0,0,7
2023 - 2024,2024 Spring,GRAD,GRAD,Patrice,Green,,SOCW,5482,002,228,11,0,0,1,0,0,0,4,0,0,244
2023 - 2024,2024 Spring,GRAD,GRAD,Patrice,Green,,SOCW,5483,002,48,2,0,0,0,0,0,0,0,0,0,50
2023 - 2024,2024 Spring,UGRD,UGRD,Shayla,Green,,NURS,4462,601,117,0,0,0,0,0,0,0,0,0,0,117
2023 - 2024,2024 Spring,UGRD,UGRD,Shayla,Green,,NURS,4465,502,145,21,4,2,5,0,0,0,8,0,0,185
2023 - 2024,2024 Spring,UGRD,UGRD,Shayla,Green,,NURSU,4465,502,35,2,0,0,1,0,0,0,2,0,0,40
2023 - 2024,2024 Spring,UGRD,UGRD,Nancy,Greene,,ARCH,1342,005,16,15,4,0,0,0,0,0,3,0,0,38
2023 - 2024,2024 Spring,UGRD,UGRD,Julienne,Greer,,THEA,1307,001,16,1,3,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Spring,UGRD,UGRD,Julienne,Greer,,THEA,3314,001,14,4,1,0,0,0,0,0,0,0,0,19
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURS,5327,400,103,8,3,0,1,0,0,0,3,0,0,118
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,400,23,2,2,0,0,0,0,0,0,0,0,27
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURS,5327,401,90,18,3,0,1,0,0,0,8,0,0,120
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,401,15,4,0,0,0,0,0,0,0,0,0,19
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURS,5327,402,80,15,8,1,5,0,0,0,5,0,0,114
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURSG,5327,402,8,4,1,1,0,0,0,0,1,0,0,15
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURS,5327,404,37,10,1,0,0,0,0,0,4,0,0,52
2023 - 2024,2024 Spring,GRAD,GRAD,Leigh,Griffis-Cogan,,NURS,5327,405,42,9,3,1,2,0,0,0,2,0,0,59
2023 - 2024,2024 Spring,UGRD,UGRD,Cynthia,Griffith,,CHEM,1442,003,3,5,12,4,8,0,0,0,3,0,0,35
2023 - 2024,2024 Spring,UGRD,UGRD,Cynthia,Griffith,,CHEM,1465,002,9,24,29,14,27,0,0,1,11,0,0,115
2023 - 2024,2024 Spring,UGRD,UGRD,Joann,Grimes,,NURS,4350,714,0,0,0,0,0,0,6,0,0,0,0,6
2023 - 2024,2024 Spring,UGRD,UGRD,Douglas,Grisaffe,,MARK,4311,001,5,29,9,1,0,0,0,1,0,0,0,45
2023 - 2024,2024 Spring,GRAD,GRAD,Douglas,Grisaffe,,MARK,5343,001,2,6,0,0,0,0,0,0,0,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,David,Grogan,,MUSI,0010,004,0,0,0,0,0,0,8,0,0,0,0,8
2023 - 2024,2024 Spring,UGRD,UGRD,Zane,Grubaugh,,BIOL,3303,001,0,18,10,0,1,0,0,0,3,0,0,32
2023 - 2024,2024 Spring,UGRD,UGRD,Zane,Grubaugh,,HEED,3303,001,1,2,1,1,1,0,0,0,1,0,0,7
2023 - 2024,2024 Spring,UGRD,UGRD,Zane,Grubaugh,,PSYC,3303,001,15,42,22,5,4,0,0,1,6,0,0,95
2023 - 2024,2024 Spring,UGRD,UGRD,Xiangli,Gu,,KINE,4420,001,18,8,0,0,0,0,0,0,0,0,0,26
2023 - 2024,2024 Spring,GRAD,GRAD,Xiangli,Gu,,KINE,5323,001,14,6,0,0,0,0,0,0,0,0,0,20
2023 - 2024,2024 Spring,UGRD,UGRD,Zhuojun,Gu,,INSY,3300,006,11,14,2,1,1,0,0,0,2,0,0,31
2023 - 2024,2024 Spring,UGRD,UGRD,Zhuojun,Gu,,BANA,3309,001,11,5,1,0,0,0,0,0,1,0,0,18
2023 - 2024,2024 Spring,UGRD,UGRD,Joseph,Guillory,,HIST,1302,003,60,46,14,7,10,0,0,5,4,0,0,146
2023 - 2024,2024 Spring,UGRD,UGRD,Joseph,Guillory,,HIST,1302,004,64,37,20,5,13,0,0,3,2,0,0,144
2023 - 2024,2024 Spring,UGRD,UGRD,Joseph,Guillory,,AAST,2300,001,17,4,4,0,0,0,0,0,1,0,0,26
