Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2021 - 2022,2022 Spring,GRAD,GRAD,Pengfei,Li,,CE,5330,001,13,0,0,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Spring,GRAD,GRAD,Philip,Baiden,,SOCW,5313,005,11,8,1,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Spring,GRAD,GRAD,Philip,Baiden,,SOCW,5313,006,21,3,2,1,1,0,0,0,1,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Phyllis,Wood,,NURS,5337,001,7,0,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Phyllis,Wood,,NURSG,5660,450,0,0,0,0,0,0,6,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Ping,Han,,MANA,5340,075,49,16,0,0,0,0,0,0,0,0,0,65
2021 - 2022,2022 Spring,GRAD,GRAD,Priscila,Tamplain,,KINE,5323,001,5,0,2,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Qian,Shi,,OPMA,5364,072,19,18,0,0,0,0,0,0,0,0,0,37
2021 - 2022,2022 Spring,GRAD,GRAD,Qiang,Ruan,Kaiyue Liu,BSTAT,5325,001,52,11,0,0,0,0,0,0,1,0,0,64
2021 - 2022,2022 Spring,GRAD,GRAD,Qilian,Liang,Chengchen Mao,EE,5368,001,7,8,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Qilian,Liang,Chengchen Mao,EE,5368,004,3,3,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Qilian,Liang,Venkata Jinka,EE,5360,001,12,8,0,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Spring,GRAD,GRAD,Qiming,Zhang,,PHYS,5312,001,9,7,1,0,0,1,0,0,0,0,0,18
2021 - 2022,2022 Spring,GRAD,GRAD,Qing,Hao,,FINA,5311,060,3,8,1,1,0,0,0,0,1,0,0,14
2021 - 2022,2022 Spring,GRAD,GRAD,Qisheng,Pan,,PLAN,5309,001,4,2,0,0,0,0,0,0,1,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Raad,Azzawi,,CE,5307,001,6,0,1,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Raad,Azzawi,,CE,5311,001,4,13,0,1,0,0,0,0,0,0,0,18
2021 - 2022,2022 Spring,GRAD,GRAD,Raad,Azzawi,,CE,5312,001,7,4,2,0,0,0,0,0,0,0,0,13
2021 - 2022,2022 Spring,GRAD,GRAD,Rachel,Baldridge,,PSYC,5227,001,16,0,0,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Spring,GRAD,GRAD,Rachel,Franz,,SOCW,5303,005,22,7,0,0,0,0,0,0,0,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Rachel,Voth Schrag,,SOCW,5314,030,24,0,0,0,0,0,0,0,0,0,0,24
2021 - 2022,2022 Spring,GRAD,GRAD,Radha,Mahapatra,,INSY,5337,001,3,8,1,0,1,0,0,0,0,0,0,13
2021 - 2022,2022 Spring,GRAD,GRAD,Radha,Mahapatra,,INSY,5337,030,14,1,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,INSY,5373,001,10,33,2,0,0,0,0,0,0,0,0,45
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,INSY,5373,002,9,18,0,0,3,0,0,0,0,0,0,30
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Manideep Bavirishetty,OPMA,5364,001,8,12,0,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Mohammad Abu Nasir Rakib,CSE,5301,007,34,19,4,0,3,0,0,0,0,0,0,60
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Qiyuan An,CSE,5301,003,48,3,1,0,1,0,0,0,1,0,0,54
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Tanusree Debi,CSE,5301,009,24,22,3,0,1,0,0,0,0,0,0,50
2021 - 2022,2022 Spring,GRAD,GRAD,Ramakrishna,Koganti,Zongyao Lyu,CSE,5301,001,30,25,5,0,0,0,0,0,0,0,0,60
2021 - 2022,2022 Spring,GRAD,GRAD,Ramez,Elmasri,,CSE,5191,001,0,0,0,0,0,0,10,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Ramez,Elmasri,Mohammad Shaito,CSE,6331,002,25,17,0,0,0,0,0,0,0,0,0,42
2021 - 2022,2022 Spring,GRAD,GRAD,Ramgopal,Venkataraman,,ACCT,6312,004,2,7,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Ramgopal,Venkataraman,,HCAD,5306,040,1,6,1,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Randall,Napier,,INSY,5357,001,12,19,0,0,0,0,0,0,0,0,0,31
2021 - 2022,2022 Spring,GRAD,GRAD,Randall,Napier,,OPMA,5361,060,4,4,0,0,0,0,0,0,1,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Randall,Napier,,OPMA,5364,071,11,23,3,0,0,0,0,0,0,0,0,37
2021 - 2022,2022 Spring,GRAD,GRAD,Randall,Napier,,OPMA,5368,001,2,6,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Ranjan,Dash,Deeksha Sharma,CSE,5330,001,45,4,0,0,0,0,0,0,0,0,0,49
2021 - 2022,2022 Spring,GRAD,GRAD,Ranjan,Dash,Sreekar Ravipati,CSE,5330,002,44,5,0,0,1,0,0,0,0,0,0,50
2021 - 2022,2022 Spring,GRAD,GRAD,Rebecca,Chance,,MAED,5353,005,108,12,3,1,0,0,0,0,1,0,0,125
2021 - 2022,2022 Spring,GRAD,GRAD,Rebecca,Cole,,SOCW,5353,004,21,3,1,0,1,0,0,0,3,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Regina,Praetorius,,SOCW,5392,003,15,5,2,0,1,0,0,0,2,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Renee,Miphouvieng,Phyllis Wood,NURS,5338,461,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Richard,Chandler,,MATH,5344,001,8,0,0,0,0,0,0,0,1,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Richard,Greene,,PLAN,5363,001,12,0,0,0,0,0,0,0,0,0,0,12
2021 - 2022,2022 Spring,GRAD,GRAD,Richard,Mark,,ACCT,5380,003,29,0,0,0,0,0,0,0,0,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Ritesh,Saini,,MARK,5311,001,5,11,1,0,0,0,0,0,2,0,0,19
2021 - 2022,2022 Spring,GRAD,GRAD,Riyaz,Sikora,Jiang Hu,INSY,5339,002,16,38,4,0,1,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Riyaz,Sikora,Jiang Hu,INSY,5377,001,26,31,0,0,0,0,0,0,0,0,0,57
2021 - 2022,2022 Spring,GRAD,GRAD,Riyaz,Sikora,Jiang Hu,INSY,5377,002,18,40,1,0,0,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Robbi,Nichols,"Ruth Roberts, Sara Moore",NURS,5130,423,0,0,0,0,0,0,10,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Robert,Bing,,CRCJ,5342,001,6,8,2,0,1,1,0,0,1,0,0,19
2021 - 2022,2022 Spring,GRAD,GRAD,Robert,Bing,,CRCJ,5360,003,6,3,0,0,1,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Robert,Taylor,Vedant Chahal,ME,5327,001,19,4,0,0,0,0,0,0,0,0,0,23
2021 - 2022,2022 Spring,GRAD,GRAD,Robin,Jocius,,LIST,5345,005,57,1,0,0,1,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Robyn,Smith-Bull,,SOCW,5315,001,10,9,3,0,0,0,0,0,0,0,0,22
2021 - 2022,2022 Spring,GRAD,GRAD,Rod,Hissong,,PAPP,6326,001,6,0,1,0,0,0,0,0,1,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Rod,Hissong,,PLAN,6317,001,8,3,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Spring,GRAD,GRAD,Roger,Meiners,,BLAW,5330,020,8,8,1,0,1,0,0,0,0,0,0,18
2021 - 2022,2022 Spring,GRAD,GRAD,Ronnie,Tobias,Kellie Kahveci,NURS,5353,452,7,0,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Rose,Julian,Phyllis Wood,NURS,5660,458,0,0,0,0,0,0,10,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Rosie,Kallie,,DASC,5302,004,43,14,0,2,0,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Ruochen,Liao,Tianzi Zheng,INSY,5336,004,35,11,8,3,5,0,0,0,2,0,0,64
2021 - 2022,2022 Spring,GRAD,GRAD,Sajib,Datta,Akshaya Yenugula,INSY,5337,002,48,11,0,0,0,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Sajib,Datta,Akshaya Yenugula,INSY,5337,005,49,10,0,0,0,0,0,0,0,0,0,59
2021 - 2022,2022 Spring,GRAD,GRAD,Sajib,Datta,Akshaya Yenugula,INSY,5337,006,51,7,0,0,0,0,0,0,0,0,0,58
2021 - 2022,2022 Spring,GRAD,GRAD,Sajib,Datta,Xuan Wang,CSE,5344,003,27,22,4,3,1,0,0,0,1,0,0,58
2021 - 2022,2022 Spring,GRAD,GRAD,Salil,Sarkar,Andi Li,FINA,5311,001,9,10,3,3,1,0,0,0,2,0,0,28
2021 - 2022,2022 Spring,GRAD,GRAD,Salil,Sarkar,Andi Li,FINA,5311,020,6,2,0,0,0,0,0,0,3,0,0,11
2021 - 2022,2022 Spring,GRAD,GRAD,Saltanat,Childress,,SOCW,5301,001,17,8,2,0,1,0,0,0,0,0,0,28
2021 - 2022,2022 Spring,GRAD,GRAD,Saltanat,Childress,,SOCW,5301,003,23,3,0,0,0,0,0,0,5,0,0,31
2021 - 2022,2022 Spring,GRAD,GRAD,Saltanat,Childress,,SOCW,5314,031,10,12,0,1,0,0,0,0,0,0,0,23
2021 - 2022,2022 Spring,GRAD,GRAD,Saltanat,Childress,,SOCW,5314,032,2,11,2,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Sandra,Adams,,LIST,5361,005,95,0,0,0,0,0,0,0,1,0,0,96
2021 - 2022,2022 Spring,GRAD,GRAD,Sandra,Balderas,,SOCW,5307,015,8,9,0,0,1,0,0,0,1,0,0,19
2021 - 2022,2022 Spring,GRAD,GRAD,Sandra,Henderson,Cristian Francisco Diaz Torres,ACCT,5392,001,14,2,0,0,0,0,0,0,1,0,0,17
2021 - 2022,2022 Spring,GRAD,GRAD,Sandra,Laird,Donna Hamby,NURS,6327,404,9,1,0,0,0,0,0,0,1,0,0,11
2021 - 2022,2022 Spring,GRAD,GRAD,Sandra,Laird,Donna Hamby,NURS,6382,404,9,0,0,0,0,0,0,0,1,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sanjiv,Sabherwal,Noura Khadidja Kone,FINA,5351,001,13,4,0,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Spring,GRAD,GRAD,Santoso,Budiman,"Dharshini Vasudevan, Vinaya Balusu",INSY,5341,001,37,15,0,0,0,0,0,0,0,0,0,52
2021 - 2022,2022 Spring,GRAD,GRAD,Santoso,Budiman,Surya Venkatraman,INSY,5399,001,0,0,0,0,0,0,6,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,"Deborah Behan, Maureen Courtney",NURS,6322,400,5,5,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Gigi Thomas,NURS,5350,400,98,1,1,0,0,0,0,0,0,0,0,100
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Gigi Thomas,NURS,5350,402,170,7,0,0,0,0,0,0,0,0,0,177
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Gigi Thomas,NURSC,5350,402,7,1,0,0,0,0,0,0,1,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Gigi Thomas,NURSG,5350,400,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Gigi Thomas,NURSG,5350,402,7,1,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Sara,Moore,Maureen Courtney,NURS,6322,404,7,2,0,0,0,0,0,0,1,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sarah,El Sayed,,CRCJ,5310,001,11,3,2,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Spring,GRAD,GRAD,Sarah,Herrera,,SOCW,5311,004,24,0,0,0,0,0,0,0,1,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Seiichi,Nomura,"Pranav Nandan Goud Malakapeta, Vimalan Adaikalanathan",ME,5332,004,6,4,10,1,0,0,0,0,0,0,0,21
2021 - 2022,2022 Spring,GRAD,GRAD,Seiichi,Nomura,"Pranav Nandan Goud Malakapeta, Vimalan Adaikalanathan",ME,5332,005,1,5,1,1,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Seong,Koh,Anthony Martinez,MSE,5305,001,7,5,2,0,0,0,0,0,0,0,0,14
2021 - 2022,2022 Spring,GRAD,GRAD,Seungmug,Lee,,CRCJ,5394,002,5,3,0,0,1,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Missagh,Shamshiri Guilvayi,Karan Gotlur,CM,5379,002,22,22,6,0,0,0,0,0,0,0,0,50
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Missagh,Shamshiri Guilvayi,Sheetal Gondralwar,CE,5351,001,3,3,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Missagh,Shamshiri Guilvayi,Sheetal Gondralwar,CE,5351,101,2,3,3,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Missagh,Shamshiri Guilvayi,Vikalpa Pandere,CM,5386,002,24,23,2,0,0,0,0,0,0,0,0,49
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Mohsen,Shahandashti,Aditya Rampure,CE,5320,001,28,0,0,0,0,0,0,0,0,0,0,28
2021 - 2022,2022 Spring,GRAD,GRAD,Seyed Mohsen,Shahandashti,Aditya Rampure,CE,5320,101,8,0,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Shamika,Brooks,Phyllis Wood,NURS,5338,454,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Shamsun,Nahar,,SOCW,5313,010,8,0,1,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Shamsun,Nahar,,SOCW,5313,011,8,2,2,1,1,0,0,0,1,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Shannon,Carey,Essence Carter-Griffin,NURS,5354,454,3,4,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Shannon,Dougrey,"Anamarina Jarecke, Sara Moore",NURS,5130,407,0,0,0,0,0,0,10,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sharareh,Kermanshachi,Karthik Subramanya,CE,5350,001,17,8,0,0,0,0,0,0,0,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Sharareh,Kermanshachi,Karthik Subramanya,CM,5350,001,50,17,1,0,0,0,0,0,0,0,0,68
2021 - 2022,2022 Spring,GRAD,GRAD,Shari,Khorsandi,Phyllis Wood,NURS,5660,461,0,0,0,0,0,0,9,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,400,79,10,1,1,0,0,0,0,0,0,0,91
2021 - 2022,2022 Spring,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,401,28,4,0,0,0,0,0,0,0,0,0,32
2021 - 2022,2022 Spring,GRAD,GRAD,Sharon,Blackerby,,NURSG,5308,400,6,1,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Sharon,Blackerby,Dianne Ross,NURS,6324,402,4,6,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sheila,Ford,"Buffy Powell, Essence Carter-Griffin",NURS,5355,460,5,0,1,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Shelley,Wigley,,COMM,5347,001,11,4,1,0,0,0,0,0,0,0,0,16
2021 - 2022,2022 Spring,GRAD,GRAD,Sherece,Shavel,,SOCW,5304,004,15,5,3,0,3,0,0,0,1,0,0,27
2021 - 2022,2022 Spring,GRAD,GRAD,Sherece,Shavel,,SOCW,5304,005,5,3,0,0,1,0,0,0,2,0,0,11
2021 - 2022,2022 Spring,GRAD,GRAD,Sherece,Shavel,,SOCW,5304,006,9,3,0,0,0,0,0,0,1,0,0,13
2021 - 2022,2022 Spring,GRAD,GRAD,Sherece,Shavel,,SOCW,5392,005,0,4,1,0,0,0,0,0,2,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Shernette,Kydd,Duy Thuc Nguyen,IE,5342,001,32,16,2,0,0,0,0,0,0,0,0,50
2021 - 2022,2022 Spring,GRAD,GRAD,Shernette,Kydd,Duy Thuc Nguyen,IE,5342,002,3,5,1,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Shernette,Kydd,Duy Thuc Nguyen,IE,5342,003,4,2,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Sherri,McFarland,,CHEM,5300,001,14,3,1,0,0,0,0,0,0,0,0,18
2021 - 2022,2022 Spring,GRAD,GRAD,Sherri,McFarland,,CHEM,5381,001,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Sherry,Cabaniss,,SOCW,5354,001,20,1,1,0,0,0,0,0,3,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Sherry,Cabaniss,,SOCW,5354,009,20,1,0,0,0,0,0,0,1,0,0,22
2021 - 2022,2022 Spring,GRAD,GRAD,Shicobie,Adams,Mary Davis,NURS,5120,408,0,0,0,0,3,0,7,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Shih-Ho,Chao,,CE,5309,001,8,11,3,0,0,0,0,0,0,0,0,22
2021 - 2022,2022 Spring,GRAD,GRAD,Shih-Ho,Chao,,CE,5309,101,2,3,2,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Shiny,Raju,"Essence Carter-Griffin, Shannon Carey",NURS,5354,461,4,6,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Shouyi,Wang,Linh Ho Manh,IE,6318,001,14,6,0,0,0,0,0,0,0,0,0,20
2021 - 2022,2022 Spring,GRAD,GRAD,Shouyi,Wang,Linh Ho Manh,IE,6318,002,7,1,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Shu-Ming,Tseng,,INSY,5360,070,29,1,0,0,0,3,0,0,2,0,0,35
2021 - 2022,2022 Spring,GRAD,GRAD,Shuchisnigdha,Deb,K M Ibrahim Asif,IE,5300,004,9,4,0,0,1,0,0,0,0,0,0,14
2021 - 2022,2022 Spring,GRAD,GRAD,Song,Jiang,Xing Sheng Zhao,CSE,6350,001,6,6,7,0,0,0,0,0,0,0,0,19
2021 - 2022,2022 Spring,GRAD,GRAD,Sophia,Fantus,,SOCW,6348,001,11,0,0,0,0,0,0,0,0,0,0,11
2021 - 2022,2022 Spring,GRAD,GRAD,Sophia,Passy,,BIOL,6303,001,5,1,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Srecko,Joksimovic,Vitomir Kovanovic,LAPS,5360,001,6,0,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Sridhar,Nerur,,INSY,5379,001,8,0,0,0,0,0,0,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Sridhar,Nerur,,INSY,5379,030,17,0,0,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Spring,GRAD,GRAD,Srinivas,Prabakar,,CE,5325,001,2,4,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Sriram,Villupuram,,REAE,5321,030,6,5,0,0,1,0,0,0,1,0,0,13
2021 - 2022,2022 Spring,GRAD,GRAD,Sriram,Villupuram,Ankit Kapur,FINA,5331,001,3,8,1,0,0,0,0,0,0,0,0,12
2021 - 2022,2022 Spring,GRAD,GRAD,Stanley,Seat,Tejasvini Vijayanand Kulkarni,ACCT,5320,002,1,4,1,0,0,0,0,0,1,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Stefan,Romanoschi,Girish Ravi Kumar,CE,5361,101,3,3,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Stephanie,Collins,Phyllis Wood,NURS,5660,455,0,0,0,0,0,0,7,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Stephanie,Sealy,Phyllis Wood,NURS,5660,468,0,0,0,0,0,0,10,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Stephanie,Spohr,Rebecca Garner,NURS,6307,400,6,4,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Stephen,Van Noy,Bhavya Vaish,BE,5388,026,15,0,0,0,0,0,0,0,0,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Steve,Isbell,,REAE,5314,001,5,4,1,0,1,0,0,0,1,0,0,12
2021 - 2022,2022 Spring,GRAD,GRAD,Steven,Moore,,SOCW,5313,002,14,2,1,0,0,0,0,0,0,0,0,17
2021 - 2022,2022 Spring,GRAD,GRAD,Steven,Moore,,SOCW,5318,001,23,2,0,0,0,0,0,0,0,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Subhash,Singhal,,IE,5191,003,9,0,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Subhash,Singhal,Ramana Nonabur Krishnamurthy,IE,5317,001,14,20,5,5,5,0,0,0,0,0,0,49
2021 - 2022,2022 Spring,GRAD,GRAD,Subhash,Singhal,Ramana Nonabur Krishnamurthy,IE,5317,004,6,5,6,1,1,0,0,0,0,0,0,19
2021 - 2022,2022 Spring,GRAD,GRAD,Sueanne,Baddour,Mary Davis,NURS,5120,427,0,0,0,0,0,0,8,0,0,0,0,8
2021 - 2022,2022 Spring,GRAD,GRAD,Sunand,Santhanagopalan,Arthur Koster,ME,5382,001,12,1,0,0,0,0,0,0,1,0,0,14
2021 - 2022,2022 Spring,GRAD,GRAD,Sunand,Santhanagopalan,Junaid Shaikh,ME,5326,001,19,6,1,1,1,0,0,0,0,0,0,28
2021 - 2022,2022 Spring,GRAD,GRAD,Sunand,Santhanagopalan,Junaid Shaikh,ME,5326,002,6,1,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Sungyong,Jung,Rowshon Ara Mannan Munny,EE,5305,001,10,14,1,1,0,0,0,0,0,0,0,26
2021 - 2022,2022 Spring,GRAD,GRAD,Susan,Ferreira,,DASC,5303,001,16,18,4,3,0,0,0,0,0,0,0,41
2021 - 2022,2022 Spring,GRAD,GRAD,Susan,Ferreira,Jennifer Pena,IE,5304,004,15,5,5,2,2,0,0,0,0,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Suzanne,Stephens,,SOCW,5362,001,24,0,0,0,0,0,0,0,1,0,0,25
2021 - 2022,2022 Spring,GRAD,GRAD,Sylvia,Opusunju,Julie Brinzo,NURS,5337,462,6,0,0,0,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Tahirah,Samuels,,SOCW,5353,011,22,2,2,0,0,0,0,0,0,0,0,26
2021 - 2022,2022 Spring,GRAD,GRAD,Talaun,Hammond,,SOCW,5301,004,19,1,0,3,1,0,0,0,3,0,0,27
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Eades,Donna Hamby,NURS,6382,402,10,0,0,0,0,0,0,0,0,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Eades,Donna Hamby,NURS,6382,403,8,1,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,400,18,58,10,0,1,0,0,0,5,0,0,92
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,401,4,28,7,0,0,0,0,0,0,0,0,39
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,402,28,78,10,0,1,0,0,0,4,0,0,121
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURSG,5336,400,2,5,1,0,0,0,0,0,2,0,0,10
2021 - 2022,2022 Spring,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURSG,5336,401,0,5,0,0,0,0,0,0,1,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Tammie,Peterson,,NURS,5311,400,62,6,1,0,1,0,0,0,1,0,0,71
2021 - 2022,2022 Spring,GRAD,GRAD,Tammie,Peterson,,NURSG,5311,400,6,1,0,0,0,0,0,0,0,0,0,7
2021 - 2022,2022 Spring,GRAD,GRAD,Tammy,Mangual,"Kyla Ripperger, Lynda Jarrell",NURS,5334,401,3,41,40,5,0,0,0,0,19,0,0,108
2021 - 2022,2022 Spring,GRAD,GRAD,Tammy,Mangual,"Kyla Ripperger, Lynda Jarrell",NURS,5334,403,1,28,47,12,3,0,0,0,18,0,0,109
2021 - 2022,2022 Spring,GRAD,GRAD,Tandy,Mellard,Maureen Courtney,NURS,6322,401,3,5,0,0,0,0,0,0,1,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Tandy,Mellard,Maureen Courtney,NURS,6322,403,6,3,0,0,0,0,0,0,0,0,0,9
2021 - 2022,2022 Spring,GRAD,GRAD,Tao,Ma,,ACCT,5307,071,31,16,0,0,0,10,0,0,1,0,0,58
2021 - 2022,2022 Spring,GRAD,GRAD,Tara,Brown,,ECON,5313,020,9,3,2,0,1,0,0,0,0,0,0,15
2021 - 2022,2022 Spring,GRAD,GRAD,Taren,Allen,,SOCW,5307,006,17,8,3,0,0,0,0,0,1,0,0,29
2021 - 2022,2022 Spring,GRAD,GRAD,Tariq,Mahadin,,LARC,5350,001,4,1,0,1,0,0,0,0,0,0,0,6
2021 - 2022,2022 Spring,GRAD,GRAD,Tatia,Jacobson Jordan,,ECON,5300,001,10,1,0,0,0,0,0,0,1,0,0,12
