Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2020 - 2021,2020 Fall,GRAD,GRAD,Subhash,Singhal,Bhargav Chowdary Bhagam,IE,5303,002,3,2,0,0,0,0,1,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Subhash,Singhal,Bhargav Chowdary Bhagam,IE,5303,004,24,14,1,0,0,0,1,0,0,0,0,40
2020 - 2021,2020 Fall,GRAD,GRAD,Subhrangsu,Mandal,,CHEM,5332,001,6,2,0,0,0,1,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Subhrangsu,Mandal,,CHEM,6012,001,11,0,0,0,0,0,0,0,1,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Sueanne,Baddour,Patricia Meadows,NURS,5120,425,0,0,0,0,1,0,9,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Suhad,Sadik,,EDUC,5305,005,74,4,0,0,1,0,0,0,1,0,0,80
2020 - 2021,2020 Fall,GRAD,GRAD,Suhad,Sadik,,EDUC,5309,005,97,10,0,0,3,0,0,0,3,0,0,113
2020 - 2021,2020 Fall,GRAD,GRAD,Suji,John,"Christie Ramirez, Sara Moore",NURS,5130,450,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Sumit,Trivedi,Patricia Meadows,NURS,5120,426,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Sunand,Santhanagopalan,,ME,5326,001,8,9,0,0,0,0,0,0,0,0,0,17
2020 - 2021,2020 Fall,GRAD,GRAD,Sunand,Santhanagopalan,,ME,5326,002,7,2,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Sung Shun,Weng,,INSY,5375,070,32,1,0,0,0,0,0,0,0,0,0,33
2020 - 2021,2020 Fall,GRAD,GRAD,Sungyong,Jung,,EE,5310,001,13,0,0,0,0,0,0,0,0,0,0,13
2020 - 2021,2020 Fall,GRAD,GRAD,Susan,Dancer,Phyllis Wood,NURS,5660,471,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Susan,Ferreira,Nilufer Oran Gibson,IE,5351,001,14,5,0,0,0,0,0,0,0,0,0,19
2020 - 2021,2020 Fall,GRAD,GRAD,Susan,Ferreira,Nilufer Oran Gibson,IE,5353,002,4,2,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Susan,Hanold,Poorvi Pandey,MANA,5341,001,18,9,0,0,0,1,1,0,1,0,0,30
2020 - 2021,2020 Fall,GRAD,GRAD,Susanna,Khavul,,EMBA,5210,001,19,0,0,0,0,0,0,0,0,0,0,19
2020 - 2021,2020 Fall,GRAD,GRAD,Suvra,Pal,,MATH,5305,001,19,4,0,0,2,0,0,0,0,0,0,25
2020 - 2021,2020 Fall,GRAD,GRAD,Suwon,Yoon,,LING,5345,001,12,0,0,0,0,0,0,0,1,0,0,13
2020 - 2021,2020 Fall,GRAD,GRAD,Suzanne,Stephens,,SOCW,5365,031,14,1,0,0,2,0,0,0,0,0,0,17
2020 - 2021,2020 Fall,GRAD,GRAD,Sylvia,Opusunju,Ashlee Loewen,NURS,5337,479,8,1,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Tahirah,Samuels,,SOCW,5311,031,10,4,0,0,0,0,0,0,1,0,0,15
2020 - 2021,2020 Fall,GRAD,GRAD,Tahirah,Samuels,,SOCW,5311,032,14,2,0,0,0,0,0,0,0,0,0,16
2020 - 2021,2020 Fall,GRAD,GRAD,Talaun,Hammond,,SOCW,5306,008,27,4,0,0,1,0,0,0,2,0,0,34
2020 - 2021,2020 Fall,GRAD,GRAD,Tamara,Eades,Donna Hamby,NURS,6382,401,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tamara,Eades,Donna Hamby,NURS,6382,403,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,400,55,123,15,1,0,0,0,0,0,0,0,194
2020 - 2021,2020 Fall,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,401,10,38,3,0,0,0,0,0,3,0,0,54
2020 - 2021,2020 Fall,GRAD,GRAD,Tamara,Washington,Maureen Courtney,NURS,5336,402,9,14,1,0,0,0,0,0,1,0,0,25
2020 - 2021,2020 Fall,GRAD,GRAD,Tammie,Peterson,Cynthia Plonien,NURS,5311,400,49,3,0,0,1,0,0,0,0,0,0,53
2020 - 2021,2020 Fall,GRAD,GRAD,Tammie,Peterson,Cynthia Plonien,NURS,5311,401,55,2,0,0,2,0,0,0,0,0,0,59
2020 - 2021,2020 Fall,GRAD,GRAD,Tammie,Peterson,Cynthia Plonien,NURSG,5311,401,8,1,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Tandy,Mellard,"Christie Ramirez, Sara Moore",NURS,5130,451,0,0,0,0,1,0,6,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Tandy,Mellard,Maureen Courtney,NURS,6322,403,2,6,0,1,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Taner,Ozdil,,LARC,5665,001,6,3,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Tanisha,O'Connor,Julie Brinzo,NURS,5337,488,6,1,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Tara,Brown,,ECON,5311,006,4,7,3,1,2,0,0,0,2,0,0,19
2020 - 2021,2020 Fall,GRAD,GRAD,Tara,Brown,,ECON,5313,020,10,6,0,0,0,0,3,0,0,0,0,19
2020 - 2021,2020 Fall,GRAD,GRAD,Taren,Allen,,SOCW,5369,002,4,1,1,0,0,0,1,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Tatia,Jacobson Jordan,,BSAD,6392,001,0,0,0,0,0,0,11,0,0,0,0,11
2020 - 2021,2020 Fall,GRAD,GRAD,Tatia,Jacobson Jordan,,EMBA,5111,001,0,0,0,0,0,0,19,0,0,0,0,19
2020 - 2021,2020 Fall,GRAD,GRAD,Taylor,Bernstein,Julie Brinzo,NURS,5337,489,9,0,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Terra,McGhee,,ACCT,5399,001,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Terrance,Skantz,Long Thai Bui,ACCT,6309,020,6,3,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Terrance,Wilensky,Rashmitha Gaddam,HCAD,5337,040,9,4,0,0,0,0,1,0,0,0,0,14
2020 - 2021,2020 Fall,GRAD,GRAD,Theresa,Davis,,SOCW,5306,002,28,1,0,1,0,0,0,0,2,0,0,32
2020 - 2021,2020 Fall,GRAD,GRAD,Theresa,Jorgensen,,MATH,5342,001,8,3,0,0,0,1,0,0,0,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Thomas,Christie,,COMM,5305,001,8,7,1,0,0,0,0,0,0,0,0,16
2020 - 2021,2020 Fall,GRAD,GRAD,Thomas,Jones,Seyyed Mohammad Sadegh Moosavi Khorzooghi,CSE,5382,001,13,11,1,0,0,0,0,0,0,0,0,25
2020 - 2021,2020 Fall,GRAD,GRAD,Thornchaya,Wejrungsikul,Shruti Singh,CE,5364,001,5,2,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Thornchaya,Wejrungsikul,Shruti Singh,CE,5364,101,2,3,0,0,0,0,2,0,1,0,0,8
2020 - 2021,2020 Fall,GRAD,GRAD,Throy,Campbell,,EDAD,5322,002,9,1,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tiffany,Trent,Rebecca Garner,NURS,6307,401,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2020 Fall,GRAD,GRAD,Tiffany,Trent,Rebecca Garner,NURS,6307,403,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2020 Fall,GRAD,GRAD,Timothy,Ishii,,MUSI,5107,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Timothy,Richardson,,ENGL,5300,001,10,0,0,0,0,0,0,0,2,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Tina,Theriaque,Donna Hamby,NURS,6382,406,7,3,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tommora,Jackson,Ashlee Loewen,NURS,5337,480,6,4,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tonya,Brooks,"Christie Ramirez, Sara Moore",NURS,5130,452,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Toshia,McKeon,"Melissa Franklin, Sara Moore",NURS,5130,402,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Toshia,McKeon,Sara Moore,NURS,5220,402,170,24,0,0,0,0,0,0,2,0,0,196
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5342,001,9,0,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5342,004,20,0,0,0,0,0,0,0,0,0,0,20
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5365,001,14,0,2,1,0,0,0,0,0,0,0,17
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5365,002,15,4,0,1,0,0,0,0,0,0,0,20
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5365,003,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5365,004,23,4,1,0,1,0,0,0,1,0,0,30
2020 - 2021,2020 Fall,GRAD,GRAD,Tracy,Orwig,,SOCW,5365,030,22,5,1,2,0,0,0,0,0,0,0,30
2020 - 2021,2020 Fall,GRAD,GRAD,Tram,Le,,ACCT,5345,001,4,5,0,0,0,0,1,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tranise,Goodlow,Patricia Meadows,NURS,5120,427,0,0,0,0,1,0,7,0,1,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Tranise,Goodlow,Patricia Meadows,NURS,5120,486,0,0,0,0,1,0,9,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Tuncay,Aktosun,,MATH,5327,001,14,0,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2020 Fall,GRAD,GRAD,Ukesh,Chawal,Fatemeh Safikhani,IE,5329,001,21,20,0,0,0,0,1,0,0,0,0,42
2020 - 2021,2020 Fall,GRAD,GRAD,Un-Jung,Kim,,GEOL,5199,001,0,0,0,0,0,0,5,0,1,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Upendranatha,Chakravarthy,Ankita Datta,CSE,5331,001,8,11,3,0,0,0,0,0,0,0,0,22
2020 - 2021,2020 Fall,GRAD,GRAD,Upendranatha,Chakravarthy,Md Ashaduzzaman Rubel Mondol,CSE,5334,001,11,9,2,0,0,0,0,0,0,0,0,22
2020 - 2021,2020 Fall,GRAD,GRAD,Upendranatha,Chakravarthy,Md Ashaduzzaman Rubel Mondol,CSE,5334,900,3,3,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Ursula,Emery-McClure,,ARCH,5670,004,4,8,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Vamsikrishna,Gopikrishna,Chen Zhong,CSE,5360,001,39,6,0,0,0,0,0,0,0,0,0,45
2020 - 2021,2020 Fall,GRAD,GRAD,Vamsikrishna,Gopikrishna,Shirin Hosseini Shirvani,CSE,5360,003,19,1,0,0,0,0,0,0,0,0,0,20
2020 - 2021,2020 Fall,GRAD,GRAD,Vamsikrishna,Gopikrishna,Shirin Hosseini Shirvani,CSE,5360,904,16,3,0,0,1,0,0,0,0,0,0,20
2020 - 2021,2020 Fall,GRAD,GRAD,Vamsikrishna,Gopikrishna,Xuan Wang,CSE,5301,002,2,3,2,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Veronica,Garcia,Julie Brinzo,NURS,5337,490,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Vicky,Van Buren,Nancy Wyrick,NURS,5371,402,3,5,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2020 Fall,GRAD,GRAD,Vicky,Van Buren,Sara Moore,NURS,5220,404,152,28,0,0,1,0,0,0,2,0,0,183
2020 - 2021,2020 Fall,GRAD,GRAD,Vijayan,Pillai,,SOCW,5307,003,11,3,0,0,0,0,1,0,1,0,0,16
2020 - 2021,2020 Fall,GRAD,GRAD,Vijayan,Pillai,,SOCW,5307,004,21,3,0,0,0,0,2,0,1,0,0,27
2020 - 2021,2020 Fall,GRAD,GRAD,Wai Ian,Tam,,PLAN,5333,001,7,2,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,GRAD,GRAD,Walter,Schargel,,BIOL,5314,001,18,6,0,0,0,0,0,0,1,0,0,25
2020 - 2021,2020 Fall,GRAD,GRAD,Wei-Jen,Lee,,EE,5308,001,6,4,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Wendell,Davis,,EE,5191,001,0,0,0,0,0,0,11,0,0,0,0,11
2020 - 2021,2020 Fall,GRAD,GRAD,William,Beksi,Quan Nguyen,CSE,5360,002,14,5,0,0,0,0,0,0,1,0,0,20
2020 - 2021,2020 Fall,GRAD,GRAD,William,Crowder,,ECON,5341,001,10,3,0,0,0,0,0,0,1,0,0,14
2020 - 2021,2020 Fall,GRAD,GRAD,William,Qualls,,MARK,5311,001,23,9,1,0,0,0,1,0,2,0,0,36
2020 - 2021,2020 Fall,GRAD,GRAD,William,Seeger,,ECON,5313,001,29,30,5,0,0,0,4,0,2,0,0,70
2020 - 2021,2020 Fall,GRAD,GRAD,Won Hwa,Kim,Feng Tong,CSE,6363,002,28,11,0,0,0,0,0,0,1,0,0,40
2020 - 2021,2020 Fall,GRAD,GRAD,Xinbao,Yu,Daniel Green,CE,5372,002,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Xinbao,Yu,Daniel Green,CE,5372,101,4,2,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Xinyu,Sun,,OPMA,5368,070,42,17,0,0,0,1,0,0,0,0,0,60
2020 - 2021,2020 Fall,GRAD,GRAD,Yaewon,Seo,,NURS,5327,001,8,4,0,0,0,0,0,0,2,0,0,14
2020 - 2021,2020 Fall,GRAD,GRAD,Yaewon,Seo,,NURS,5327,003,8,5,0,0,0,0,0,0,1,0,0,14
2020 - 2021,2020 Fall,GRAD,GRAD,Yaowu,Hao,,BE,5300,013,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,GRAD,GRAD,Yaowu,Hao,Shahab Ranjbar Bahadori,MSE,5321,001,5,7,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Yasmin,Lakhani,Julie Brinzo,NURS,5337,482,2,3,1,0,0,0,0,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Yi,Hong,Tanmayee Rajeev Chikate,BE,5331,006,8,7,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2020 Fall,GRAD,GRAD,Yi-Chun,Wang,,INSY,5376,072,23,16,0,0,0,0,0,0,1,0,0,40
2020 - 2021,2020 Fall,GRAD,GRAD,Yingying,Zhu,,CSE,5368,002,6,4,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Yolanda,Parker,,MAED,5355,005,91,8,1,0,0,0,0,0,0,0,0,100
2020 - 2021,2020 Fall,GRAD,GRAD,Yolanda,Parker,,MAED,5356,105,142,8,3,0,0,0,0,0,1,0,0,154
2020 - 2021,2020 Fall,GRAD,GRAD,Young-Tae,Kim,Joseph Wolf,BE,5329,012,12,0,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2020 Fall,GRAD,GRAD,Yu,Zhang,,CE,5357,001,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,GRAD,GRAD,Yu,Zhang,,CE,5357,101,2,3,0,0,0,0,0,0,1,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Yue,Liu,,MATH,5307,001,14,7,1,0,0,0,1,0,0,0,0,23
2020 - 2021,2020 Fall,GRAD,GRAD,Yungfei,Kao,,KINE,5376,002,27,10,0,0,2,0,0,0,0,0,0,39
2020 - 2021,2020 Fall,GRAD,GRAD,Zdzislaw,Musielak,,PHYS,5311,001,11,2,0,0,0,0,0,0,0,0,0,13
2020 - 2021,2020 Fall,GRAD,GRAD,Zeynep,Celik,,EE,5343,001,6,5,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2020 Fall,GRAD,GRAD,Zhen,Cong,,SOCW,5313,012,15,15,0,0,0,0,0,0,1,0,0,31
2020 - 2021,2020 Fall,GRAD,GRAD,Zhen,Cong,,SOCW,5313,021,18,12,2,0,0,0,1,0,0,0,0,33
2020 - 2021,2020 Fall,GRAD,GRAD,Zhen,Cong,,SOCW,5313,023,11,4,0,0,0,0,0,0,2,0,0,17
2020 - 2021,2020 Fall,GRAD,GRAD,Zhen,Cong,,SOCW,5313,024,8,3,0,0,1,0,0,0,1,0,0,13
2020 - 2021,2020 Fall,GRAD,GRAD,Zheng,Fang,Kelli Greenwood,CE,5349,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2020 Fall,GRAD,GRAD,Zhuojun,Gu,,INSY,5336,002,26,12,3,1,0,0,0,0,0,0,0,42
2020 - 2021,2020 Fall,GRAD,GRAD,Ziyad,Ben Taleb,,KINE,5382,001,5,0,0,0,0,0,0,0,1,0,0,6
2020 - 2021,2020 Fall,UGRD,GRAD,Denise,Cauble,,NURSG,5366,400,12,7,0,0,0,0,0,0,0,0,0,19
2020 - 2021,2020 Fall,UGRD,GRAD,Denise,Cauble,,NURSG,5366,401,32,5,0,0,0,0,0,0,0,0,0,37
2020 - 2021,2020 Fall,UGRD,GRAD,Denise,Cauble,,NURSG,5366,402,25,8,2,0,0,0,0,0,0,0,0,35
2020 - 2021,2020 Fall,UGRD,GRAD,Donald,Mcconnell,,ACCT,5316,001,8,2,1,0,0,0,0,0,1,0,0,12
2020 - 2021,2020 Fall,UGRD,GRAD,Juan,Balderrama,Seyed Missagh Shamshiri Guilvayi,CE,5306,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,UGRD,GRAD,Kevin,Carr,,BCOM,5375,001,6,4,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2020 Fall,UGRD,GRAD,Leigh,Griffis,,NURSG,5327,400,35,5,3,0,1,0,0,0,1,0,0,45
2020 - 2021,2020 Fall,UGRD,GRAD,Leigh,Griffis,,NURSG,5327,402,22,5,1,0,0,0,0,0,1,0,0,29
2020 - 2021,2020 Fall,UGRD,GRAD,Leigh,Griffis,,NURSG,5327,404,19,1,0,0,0,0,0,0,2,0,0,22
2020 - 2021,2020 Fall,UGRD,GRAD,Li-Chin,Ho,,ACCT,5317,001,5,2,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,UGRD,GRAD,Yi,Hong,Tanmayee Rajeev Chikate,BE,5331,006,7,2,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2020 Fall,UGRD,UGRD,,,Felicia Bertch,THEA,1303,002,6,7,1,0,1,0,0,1,0,0,0,16
2020 - 2021,2020 Fall,UGRD,UGRD,A,Elliott,,SPAN,3305,003,2,7,2,0,2,0,0,0,1,0,0,14
2020 - 2021,2020 Fall,UGRD,UGRD,Aaron,Hagedorn,,SOCW,4335,001,25,1,0,0,2,0,0,0,0,0,0,28
2020 - 2021,2020 Fall,UGRD,UGRD,Aaron,Johnson,,HIST,1302,700,11,74,24,2,4,0,0,2,4,0,0,121
2020 - 2021,2020 Fall,UGRD,UGRD,Aaron,Johnson,,HIST,1302,702,7,75,46,2,14,0,2,1,9,0,0,156
2020 - 2021,2020 Fall,UGRD,UGRD,Aaron,Smallwood,,ECON,4325,001,1,3,1,0,0,0,0,0,1,0,0,6
2020 - 2021,2020 Fall,UGRD,UGRD,Abdul,Rasheed,Rashmitha Gaddam,MANA,4321,001,7,17,6,0,1,0,0,0,1,0,0,32
2020 - 2021,2020 Fall,UGRD,UGRD,Abeer,Almughrabi,Karthik Paskanti,CM,3337,001,33,9,0,0,0,0,0,0,0,0,0,42
2020 - 2021,2020 Fall,UGRD,UGRD,Abeer,Almughrabi,Konnie Wells,CM,4337,001,10,5,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2020 Fall,UGRD,UGRD,Abeer,Almughrabi,Konnie Wells,CM,4353,001,13,5,0,0,0,0,0,0,0,0,0,18
2020 - 2021,2020 Fall,UGRD,UGRD,Abeer,Almughrabi,Shoaib Syed,CM,3315,001,22,10,2,0,2,0,0,0,0,0,0,36
2020 - 2021,2020 Fall,UGRD,UGRD,Abeer,Almughrabi,Shoaib Syed,CM,3315,101,10,4,1,0,0,0,0,0,0,0,0,15
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Dase,,COMS,1301,001,17,4,3,0,1,0,2,1,0,0,0,28
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Dase,,COMS,1301,002,21,5,0,0,2,0,0,0,0,0,0,28
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Dase,,COMS,1301,016,15,6,1,2,1,0,2,0,1,0,0,28
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Dase,,COMS,1301,030,16,5,3,0,3,0,1,0,0,0,0,28
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Heller,Durna Alakbarova,PSYC,3319,001,32,29,8,2,2,0,2,0,2,0,0,77
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Torres Rico,,UNIV-BU,1101,007,12,1,3,0,1,0,0,0,1,0,0,18
2020 - 2021,2020 Fall,UGRD,UGRD,Abigail,Torres Rico,,UNIV-BU,1101,016,5,1,1,0,0,0,0,0,0,0,0,7
2020 - 2021,2020 Fall,UGRD,UGRD,Abu,Yilla,,KINE,3304,001,11,7,2,0,0,0,0,0,1,0,0,21
2020 - 2021,2020 Fall,UGRD,UGRD,Abu,Yilla,,KINE,3307,001,64,1,1,0,1,0,0,2,0,0,0,69
2020 - 2021,2020 Fall,UGRD,UGRD,Abu,Yilla,Jeremiah Campbell,KINE,3325,001,89,17,0,3,0,0,0,1,1,0,0,111
2020 - 2021,2020 Fall,UGRD,UGRD,Aditi,Prabhakar,,SOCW,3301,006,17,3,3,0,1,0,0,0,0,0,0,24
2020 - 2021,2020 Fall,UGRD,UGRD,Aditi,Prabhakar,,SOCW,3306,010,23,1,0,0,1,0,0,0,0,0,0,25
2020 - 2021,2020 Fall,UGRD,UGRD,Adwait,Khare,,UNIV-BU,1101,010,14,2,1,0,1,0,0,1,0,0,0,19
2020 - 2021,2020 Fall,UGRD,UGRD,Adwait,Khare,,UNIV-BU,1101,017,7,2,0,0,2,0,1,0,0,0,0,12
2020 - 2021,2020 Fall,UGRD,UGRD,Adwait,Khare,Ray McGaughey,MARK,3324,003,20,29,12,8,4,0,4,0,3,0,0,80
2020 - 2021,2020 Fall,UGRD,UGRD,Adwait,Khare,Ray McGaughey,MARK,3324,005,19,29,19,3,4,0,2,0,1,0,0,77
2020 - 2021,2020 Fall,UGRD,UGRD,Aera,LeBoulluec,Linh Ho Manh,IE,3301,005,22,8,5,2,0,0,0,0,1,0,0,38
2020 - 2021,2020 Fall,UGRD,UGRD,Aera,LeBoulluec,Linh Ho Manh,IE,3301,006,21,7,6,1,3,0,0,0,0,0,0,38
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmad,Hamdan,"Adejoke Ogidan, Carrie Arena-Marshall, Crystal Ramirez, Debra Hurd, Jennifer Taylor, Mary Reid, Nicole Hawkins, Rincy Soney, Susan Wells",NURS,4581,002,24,59,6,3,1,0,0,0,1,0,0,94
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmed,Ali,,MATH,0311,CO3,0,0,0,0,15,0,15,1,1,0,0,32
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmed,Ali,,MATH,1301,006,31,19,8,1,1,0,0,0,0,0,0,60
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmed,Ali,,MATH,1301,008,30,14,7,2,3,0,1,2,1,0,0,60
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmed,Ali,,MATH,1301,CO3,0,2,8,3,15,0,2,1,1,0,0,32
2020 - 2021,2020 Fall,UGRD,UGRD,Ahmed,Ali,,MATH,1426,450,16,17,14,4,3,0,5,0,10,0,0,69
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,0312,CO1,0,0,0,0,2,0,45,1,1,8,0,57
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,0312,CO2,0,0,0,0,3,0,42,1,0,8,0,54
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,1301,010,25,14,3,1,1,0,0,0,1,0,0,45
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,1301,015,26,11,3,1,1,0,1,1,0,0,0,44
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,1302,CO1,4,16,21,3,10,0,1,1,1,0,0,57
2020 - 2021,2020 Fall,UGRD,UGRD,Aida,Allen,,MATH,1315,CO2,4,10,24,2,10,0,2,1,1,0,0,54
2020 - 2021,2020 Fall,UGRD,UGRD,Aimee,Israel-Pelletier,,FREN,4334,001,13,0,1,0,2,0,1,0,2,0,0,19
2020 - 2021,2020 Fall,UGRD,UGRD,Alan,Bowling,Vatsal Asitkumar Joshi,MAE,2323,001,0,8,10,5,15,0,0,3,7,0,0,48
2020 - 2021,2020 Fall,UGRD,UGRD,Alan,Bowling,Vatsal Asitkumar Joshi,MAE,4345,001,9,5,3,1,1,0,0,0,5,0,0,24
2020 - 2021,2020 Fall,UGRD,UGRD,Alan,Cannon,Kyle Highfield,BSTAT,3322,002,1,2,4,0,2,0,4,1,6,0,0,20
2020 - 2021,2020 Fall,UGRD,UGRD,Alan,Cannon,Kyle Highfield,OPMA,3306,004,10,25,22,0,3,0,10,0,10,0,0,80
2020 - 2021,2020 Fall,UGRD,UGRD,Albert,Thurburn,Rashmitha Gaddam,MANA,3325,003,21,15,8,1,5,0,4,0,4,0,0,58
2020 - 2021,2020 Fall,UGRD,UGRD,Albert,Thurburn,Rashmitha Gaddam,MANA,4322,008,19,18,4,2,0,0,1,0,1,0,0,45
2020 - 2021,2020 Fall,UGRD,UGRD,Alex,Dillhoff,Pranav Bhandari,CSE,1310,005,1,1,1,1,13,0,0,1,6,0,0,24
2020 - 2021,2020 Fall,UGRD,UGRD,Alex,Dillhoff,Pranav Bhandari,CSE,1310,900,10,1,3,5,9,0,0,1,0,0,0,29
