Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2020 - 2021,2021 Summer,GRAD,GRAD,Esteban,Aguirre,"John Gonzalez, Sayda Major",NURS,5640,458,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Fuli,Li,,MANA,5339,070,26,32,0,0,0,2,0,0,0,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,Georgetta,Baptist,,HCAD,5399,041,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Gigi,Thomas,,NURS,5120,002,0,0,0,0,0,0,8,0,1,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Gina,Joaquin,,HCAD,5310,050,10,1,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Gretchen,Ward,,SOCW,5325,001,10,2,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2021 Summer,GRAD,GRAD,Gretchen,Ward,,SOCW,5325,003,5,1,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Heather,Charles,,BIOL,5307,001,4,2,1,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Heather,Gerarde,Phyllis Wood,NURS,5660,472,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Heather,Sheppard,Phyllis Wood,NURS,5660,453,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Heather,Skrivanek,Aimee Dunnam,NURS,5324,003,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Hector,Ramos De Leon,Aundraea Brown,SOCW,5485,001,45,0,0,0,0,0,0,0,0,0,0,45
2020 - 2021,2021 Summer,GRAD,GRAD,Hector,Ramos De Leon,Aundraea Brown,SOCW,5486,001,45,0,0,0,0,0,0,0,0,0,0,45
2020 - 2021,2021 Summer,GRAD,GRAD,Hector,Ramos De Leon,"Aundraea Brown, Cleondria Marable, Kelle White, Maresia Davis",SOCW,5482,001,122,5,1,0,2,0,0,0,1,0,0,131
2020 - 2021,2021 Summer,GRAD,GRAD,Hedrine,Nana,Julie Brinzo,NURS,5337,457,6,1,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Holli,Slater,,SOCW,5313,007,11,6,1,1,0,0,0,0,0,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Holly,Hungerford-Kresser,,LIST,5326,005,129,2,1,0,1,0,0,0,0,0,0,133
2020 - 2021,2021 Summer,GRAD,GRAD,Holly,Hungerford-Kresser,,LIST,5345,005,30,0,0,0,0,0,0,0,0,0,0,30
2020 - 2021,2021 Summer,GRAD,GRAD,Irma,Mireles,,SOCW,5367,009,9,0,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jaci,Mester,Donna Hamby,NURS,6390,409,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jackline,Opollo,,NURS,5382,400,58,6,0,0,0,0,0,0,0,0,0,64
2020 - 2021,2021 Summer,GRAD,GRAD,Jackline,Opollo,,NURSG,5382,400,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jacqueline,Michael,,NURS,5220,002,18,7,1,0,0,0,0,0,3,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Jacqueline,Smith,Mary Davis,NURS,5120,411,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jaime,Cantu,,IE,5191,001,4,3,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Jaime,Cantu,,IE,5191,003,7,5,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2021 Summer,GRAD,GRAD,James,Parajon,,PLAN,5313,001,13,0,0,0,0,0,0,0,0,0,0,13
2020 - 2021,2021 Summer,GRAD,GRAD,Jandel,Crutchfield,,SOCW,5370,001,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Jandel,Crutchfield,,SOCW,5370,002,13,1,0,1,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Jane,Champion,"Kellie Kahveci, Patricia Plumer",NURS,5353,402,4,2,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Janeatrius,Foy,"Buffy Powell, Essence Carter-Griffin",NURS,5355,405,5,4,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Janelle,Traylor,Phyllis Wood,NURS,5338,463,11,0,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Janet,Finch,,SOCW,5395,028,12,2,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Summer,GRAD,GRAD,Janet,Finch,,SOCW,5395,029,10,1,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Janet,Finch,,SOCW,5395,040,17,0,1,0,0,0,0,0,0,0,0,18
2020 - 2021,2021 Summer,GRAD,GRAD,Jeanette,Blankenship,,NURS,5360,400,12,0,0,0,0,0,0,0,0,0,0,12
2020 - 2021,2021 Summer,GRAD,GRAD,Jeannie,Randall,Rebecca Garner,NURS,6307,405,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jeffrey,McGee,,HCAD,5390,040,8,8,0,0,0,0,0,0,0,0,0,16
2020 - 2021,2021 Summer,GRAD,GRAD,Jeffrey,McGee,,MANA,5336,011,8,9,1,0,0,0,0,0,1,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Jeffrey,McGee,,MANA,5336,020,7,7,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Summer,GRAD,GRAD,Jeffrey,Wallman,,MARK,5311,011,6,3,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jeffrey,Yarbrough,Phyllis Wood,NURS,5660,458,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,Dailey,"Buffy Powell, Essence Carter-Griffin",NURS,5355,409,5,5,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,Hoeft,"John Gonzalez, Sayda Major",NURSC,5640,451,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,May,Dolores Aguilar,NURS,5362,401,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,Robb,Mary Davis,NURS,5120,418,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,Watters,,EDAD,5360,105,193,4,0,0,1,0,0,0,0,0,0,198
2020 - 2021,2021 Summer,GRAD,GRAD,Jennifer,Watters,,EDAD,6342,001,13,0,0,0,0,0,0,0,0,0,0,13
2020 - 2021,2021 Summer,GRAD,GRAD,Jerithea,Tidwell,Courtney Werner,NURS,5130,432,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Jessica,LeBlanc,"Courtney Werner, Sara Moore",NURS,5130,403,0,0,0,0,0,0,8,0,1,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jessica,Putnam,Martha Yee,NURS,5680,452,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Jhasmun,Crutcher,Mary Davis,NURS,5120,419,0,0,0,0,0,0,7,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Jiachu,Song,,FINA,5340,070,51,9,0,0,0,0,0,0,0,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,Jiachu,Song,,FINA,5340,071,24,5,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Jianling,Li,,PLAN,5331,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Jiechao,Jiang,,MSE,5390,002,17,0,0,0,0,0,0,0,0,0,0,17
2020 - 2021,2021 Summer,GRAD,GRAD,Jiyoon,Yoon,,SCED,5353,005,28,1,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Jiyoon,Yoon,,SCED,5355,005,21,1,0,0,0,0,0,0,0,0,0,22
2020 - 2021,2021 Summer,GRAD,GRAD,Jodie,Moore,"John Gonzalez, Sayda Major",NURSC,5640,453,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Jodie,Moore,Mary Davis,NURS,5120,421,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,John,Caldwell,Phyllis Wood,NURS,5338,461,8,3,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURS,5315,400,21,61,34,1,3,0,0,0,29,0,0,149
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURS,5315,401,18,49,30,3,1,0,0,0,19,0,0,120
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURS,5463,400,1,32,22,0,0,0,0,0,5,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURSC,5315,400,3,3,3,0,0,0,0,0,4,0,0,13
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURSC,5463,400,2,17,3,1,1,0,0,0,1,0,0,25
2020 - 2021,2021 Summer,GRAD,GRAD,John,Gonzalez,,NURSG,5315,400,1,4,3,0,1,0,0,0,2,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5358,005,9,1,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5358,006,13,1,0,0,0,0,0,0,0,0,0,14
2020 - 2021,2021 Summer,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5395,035,7,4,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Jolynne,Batchelor,,SOCW,5395,040,5,2,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Joo Hi,Lee,,ELED,5317,001,6,1,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Joo Hi,Lee,,MAED,5355,005,41,1,0,0,0,0,0,0,0,0,0,42
2020 - 2021,2021 Summer,GRAD,GRAD,Joseph,Portugal,,PAPP,5320,001,9,2,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Joseph,Portugal,,PAPP,5399,001,24,1,0,0,0,0,0,0,0,0,0,25
2020 - 2021,2021 Summer,GRAD,GRAD,Joy,Keeton,Phyllis Wood,NURS,5660,459,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Joyce,Myers,,EDUC,5394,105,51,4,1,0,2,0,0,0,1,0,0,59
2020 - 2021,2021 Summer,GRAD,GRAD,Joyce,White,,SOCW,5306,001,10,1,0,0,0,0,0,0,3,0,0,14
2020 - 2021,2021 Summer,GRAD,GRAD,Juan,Balderrama,Ashraf Daradkeh,CE,5306,101,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Juan Carlos,Higuera,Aimee Dunnam,NURS,5650,001,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Juanita,Flint,Phyllis Wood,NURS,5338,453,9,2,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,400,153,2,1,0,0,0,0,0,1,0,0,157
2020 - 2021,2021 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,401,137,6,0,1,1,0,0,0,1,0,0,146
2020 - 2021,2021 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,402,29,0,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Judy,Leflore,,NURS,5367,403,46,0,0,0,0,0,0,0,0,0,0,46
2020 - 2021,2021 Summer,GRAD,GRAD,Judy,Leflore,,NURSG,5367,401,31,0,0,0,0,0,0,0,3,0,0,34
2020 - 2021,2021 Summer,GRAD,GRAD,Julie,Brinzo,Essence Carter-Griffin,NURS,6326,401,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Julie,Brinzo,Phyllis Wood,NURS,5660,474,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Julie,Jung,Dolores Aguilar,NURS,5362,403,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Junguang,Zhang,,OPMA,5364,070,44,13,0,0,0,3,0,0,0,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,Junguang,Zhang,,OPMA,5364,071,54,6,0,0,0,0,0,0,0,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,Junha,Jeon,,CHEM,5358,001,2,4,1,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Kaitlin,Mathew,"Buffy Powell, Essence Carter-Griffin",NURS,5355,410,8,2,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kara,Bragg,Phyllis Wood,NURS,5338,454,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Karabi,Bezboruah,,PAPP,5354,500,34,4,0,0,1,0,0,0,0,0,0,39
2020 - 2021,2021 Summer,GRAD,GRAD,Karen,Magruder,,SOCW,5303,006,21,5,1,0,0,0,0,0,2,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Karen,Merriman,"Buffy Powell, Essence Carter-Griffin",NURS,5355,406,9,0,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Karen,Riehm,"Ashlee Loewen, Julie Brinzo",NURS,5337,469,6,1,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Karen,Riehm,Mary Davis,NURS,5120,420,0,0,0,0,1,0,7,0,1,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5314,001,13,2,1,0,0,0,0,0,1,0,0,17
2020 - 2021,2021 Summer,GRAD,GRAD,Karla,Arenas-Itotia,,SOCW,5314,006,7,0,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Kashiris,Perryman,Lynda Jarrell,NURS,5333,400,33,67,2,0,0,0,0,0,0,0,0,102
2020 - 2021,2021 Summer,GRAD,GRAD,Kashiris,Perryman,Lynda Jarrell,NURS,5333,401,12,34,6,1,0,0,0,0,0,0,0,53
2020 - 2021,2021 Summer,GRAD,GRAD,Katherine,Afshar,Mary Davis,NURS,5120,412,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Katherine,Hitchcock,Essence Carter-Griffin,NURS,6323,401,3,4,0,0,0,0,0,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Katherine,Sandlin,,NURS,5685,450,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Katherine,Sandlin,Nancy Wyrick,NURS,5372,451,8,2,1,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Kathleen,Garza,Mary Davis,NURS,5120,413,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kathleen,Garza,Phyllis Wood,NURS,5660,460,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kathryn,Sams,Julie Brinzo,NURS,5337,458,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kelle,Jones,,HCAD,5310,040,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kelle,White,,SOCW,5316,004,24,0,0,0,0,0,0,0,0,0,0,24
2020 - 2021,2021 Summer,GRAD,GRAD,Kelli,Rogers,,SOCW,5307,008,13,6,1,0,2,0,0,0,2,0,0,24
2020 - 2021,2021 Summer,GRAD,GRAD,Kelly,Ellison,Phyllis Wood,NURS,5660,465,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kelly,Huffman,"Courtney Werner, Sara Moore",NURS,5130,404,0,0,0,0,0,0,6,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Kelly,Meier,Mary Davis,NURS,5120,422,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kevin,Carr,,BCOM,5375,001,6,6,0,0,0,0,0,0,1,0,0,13
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Barnett,Phyllis Wood,NURS,5338,455,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Hatchel,,NURSG,5339,401,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Hatchel,"Cynthia Plonien, Debra Phillips, Emily Jestes, Gloria Menard, Jodiann Phillips, Rowena Yates",NURS,5339,401,35,5,1,0,0,0,0,0,0,0,0,41
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Hilmer,Julie Brinzo,NURS,5337,453,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Sava,Phyllis Wood,NURS,5338,467,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kimberly,Thompson,,NURS,5323,001,3,20,5,0,0,0,0,0,1,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Kindra,McWilliam-Ross,Mary Davis,NURSG,5120,431,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Kirsten,Drake,,NURS,5341,400,33,1,0,0,0,0,0,0,0,0,0,34
2020 - 2021,2021 Summer,GRAD,GRAD,Kiva,Harper,,SOCW,5355,001,12,1,0,0,1,0,0,0,1,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Koshy,Vaidyan Joseph,Xiaqing He,INSY,5336,001,42,12,1,0,0,0,0,0,1,0,0,56
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5308,007,13,10,2,3,0,0,0,0,1,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5308,008,4,10,1,1,2,0,0,0,1,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,002,7,3,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,003,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mapson,,SOCW,5395,032,11,3,1,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Kristin,Mycke,,SOCW,5358,001,19,0,0,0,0,0,0,0,0,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Kristina,Crews,Phyllis Wood,NURS,5660,463,0,0,0,0,0,0,11,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Kristine,Cope,Rebecca Garner,NURS,6307,404,4,4,0,0,0,0,0,0,1,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Krystle,Garrett,"Essence Carter-Griffin, Shannon Carey",NURS,5354,404,1,8,0,0,0,0,0,0,0,1,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,LaShaunn,Bold,,SOCW,5367,005,18,2,0,0,0,0,0,0,0,0,0,20
2020 - 2021,2021 Summer,GRAD,GRAD,Latoya,Hogg,,SOCW,5285,001,23,0,1,0,0,0,0,0,1,0,0,25
2020 - 2021,2021 Summer,GRAD,GRAD,Latoya,Hogg,,SOCW,5685,001,20,3,1,0,0,0,0,0,1,0,0,25
2020 - 2021,2021 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5308,011,19,2,1,0,0,0,0,0,0,0,0,22
2020 - 2021,2021 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,004,23,2,0,0,0,0,0,0,0,0,0,25
2020 - 2021,2021 Summer,GRAD,GRAD,Latoya,Smith-Jones,,SOCW,5395,005,17,2,1,0,0,0,0,0,0,0,0,20
2020 - 2021,2021 Summer,GRAD,GRAD,Laura,Kunkel,,KINE,5341,001,5,10,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Laura,Kunkel,Cynthia Trowbridge,KINE,5230,001,4,11,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Laura,Kunkel,Cynthia Trowbridge,KINE,5231,001,6,9,0,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Laura,Phipps,,KINE,5370,001,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Laureano,Hoyos,Taryn DiLorenzo,CE,5367,101,10,4,1,0,0,0,0,0,0,0,0,15
2020 - 2021,2021 Summer,GRAD,GRAD,Lauren,Harper,"Courtney Werner, Sara Moore",NURS,5130,401,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Lauren,Runyon,Phyllis Wood,NURS,5338,462,10,1,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Lawrence,Chonko,,MARK,5311,020,13,3,0,0,0,0,0,0,0,0,0,16
2020 - 2021,2021 Summer,GRAD,GRAD,Leah,Wilson,,SOCW,5367,001,30,0,0,0,0,0,0,0,0,0,0,30
2020 - 2021,2021 Summer,GRAD,GRAD,Leah,Wilson,,SOCW,5367,002,8,0,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Leah,Wilson,,SOCW,5367,003,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Lee,Brown,,MANA,5336,001,21,0,0,0,0,0,0,0,0,0,0,21
2020 - 2021,2021 Summer,GRAD,GRAD,Lee,Sulkin,Mary Davis,NURS,5120,423,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Leeann,Burke,,SCED,5356,005,88,3,0,0,0,0,0,0,0,0,0,91
2020 - 2021,2021 Summer,GRAD,GRAD,Leigh,Griffis,,NURS,5327,400,109,20,16,2,4,0,0,0,16,0,0,167
2020 - 2021,2021 Summer,GRAD,GRAD,Leigh,Griffis,,NURS,5327,402,95,24,12,1,1,0,0,0,10,0,0,143
2020 - 2021,2021 Summer,GRAD,GRAD,Leslie,Wilson,"Christie Ramirez, Sara Moore",NURS,5130,412,0,0,0,0,0,0,8,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Leticia,Cole,"Christie Ramirez, Sara Moore",NURS,5130,413,0,0,0,0,0,0,9,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Li,Sun,,MANA,5331,070,18,11,0,0,0,0,0,0,0,0,0,29
2020 - 2021,2021 Summer,GRAD,GRAD,Li,Sun,,MANA,5331,071,40,21,4,0,0,1,0,0,0,0,0,66
2020 - 2021,2021 Summer,GRAD,GRAD,Li,Sun,,MANA,5331,072,29,20,8,0,0,8,0,0,0,0,0,65
2020 - 2021,2021 Summer,GRAD,GRAD,Li-Chin,Ho,,ACCT,5307,071,37,23,0,0,0,0,0,0,0,0,0,60
2020 - 2021,2021 Summer,GRAD,GRAD,Linda,Grande,,NURS,5318,400,17,0,0,0,0,0,0,0,2,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Linda,Grande,,NURS,5319,400,13,2,0,0,0,0,0,0,1,0,0,16
2020 - 2021,2021 Summer,GRAD,GRAD,Linda,Grande,,NURS,5465,400,5,4,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Linda,Grande,,NURSG,5318,400,6,0,0,0,0,0,0,0,0,0,0,6
2020 - 2021,2021 Summer,GRAD,GRAD,Lindsay,Hermsdorfer,Sara Moore,NURS,5220,401,59,37,2,0,0,0,0,0,4,0,0,102
2020 - 2021,2021 Summer,GRAD,GRAD,Lisa,Lunsford,"Christie Ramirez, Sara Moore",NURS,5130,414,0,0,0,0,0,1,8,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Loree,Elliott,Phyllis Wood,NURS,5660,480,0,0,0,0,0,0,10,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Lori,Karl,Phyllis Wood,NURS,5338,465,10,0,0,0,0,0,0,0,0,0,0,10
2020 - 2021,2021 Summer,GRAD,GRAD,Ly-Huong,Barrett,,SOCW,5367,003,24,2,0,0,0,0,0,0,0,0,0,26
2020 - 2021,2021 Summer,GRAD,GRAD,Lydia,Harris,"Essence Carter-Griffin, Shannon Carey",NURS,5354,401,7,1,0,0,0,0,0,0,0,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURS,5334,400,3,37,44,3,0,0,0,0,18,0,0,105
2020 - 2021,2021 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURSC,5334,400,0,6,11,2,0,0,0,0,5,0,0,24
2020 - 2021,2021 Summer,GRAD,GRAD,Lynda,Jarrell,Kyla Ripperger,NURSG,5334,400,1,3,7,0,0,0,0,0,2,0,0,13
2020 - 2021,2021 Summer,GRAD,GRAD,Lynn,Berger,Mary Davis,NURS,5120,414,0,0,0,0,0,0,7,0,1,0,0,8
2020 - 2021,2021 Summer,GRAD,GRAD,Lynn,Berger,Mary Davis,NURS,5120,432,0,0,0,0,1,0,7,0,1,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Manfred,Huber,Hehuan Ma,CSE,5360,301,12,15,0,0,0,0,0,0,0,0,0,27
2020 - 2021,2021 Summer,GRAD,GRAD,Manfred,Huber,Huadi Zhu,CSE,6363,301,23,5,0,0,0,0,0,0,0,0,0,28
2020 - 2021,2021 Summer,GRAD,GRAD,Marcus,Crawford,,SOCW,5395,020,10,1,0,0,0,0,0,0,0,0,0,11
2020 - 2021,2021 Summer,GRAD,GRAD,Marcus,Crawford,,SOCW,5395,033,9,0,0,0,0,0,0,0,0,0,0,9
2020 - 2021,2021 Summer,GRAD,GRAD,Margaret,Ernster,Essence Carter-Griffin,NURS,6326,402,0,0,0,0,0,0,7,0,0,0,0,7
2020 - 2021,2021 Summer,GRAD,GRAD,Margarita,Trevino,,NURS,5302,400,30,0,0,0,0,0,0,0,0,0,0,30
2020 - 2021,2021 Summer,GRAD,GRAD,Margarita,Trevino,,NURS,5302,401,18,1,0,0,0,0,0,0,0,0,0,19
2020 - 2021,2021 Summer,GRAD,GRAD,Maricela,Helm,,EDAD,5380,005,327,6,2,0,3,0,0,0,2,0,0,340
