Academic Year,Term,Academic Career,Course Career,Primary Instructor First Name,Primary Instructor Last Name,Non Primary Instructors,Subject,Catalog Number,Section Number,A,B,C,D,F,I,P,Q,W,Z,R,Total Grades
2022 - 2023,2023 Summer,GRAD,GRAD,Natalie,Mangham,"Dawnetta Smith, Dianna Jones, Haydee Hall, Keiana Crain, Kendra Tevis, Latoya Hogg, Lorie White, Maresia Davis, Sharon Jones, Traecia Nichols, Zerita Hall",SOCW,5482,002,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Nibedita,Shrestha,,SOCW,5301,004,11,2,1,0,1,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Nibedita,Shrestha,,SOCW,5308,012,9,12,1,0,0,0,0,0,0,0,0,22
2022 - 2023,2023 Summer,GRAD,GRAD,Nilo,Tsung,,CM,5387,201,7,1,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Nilo,Tsung,Dharsan Kannan,CM,5300,001,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Nilo,Tsung,Dharsan Kannan,CM,5300,101,3,2,2,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Nilo,Tsung,Venkat Vasantha Rao,CM,5387,001,10,1,1,0,1,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Nilo,Tsung,Venkat Vasantha Rao,CM,5387,101,10,1,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Niloofar,Parsaeifard,Hossein Taheri,CM,5377,001,5,2,1,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Olivia,Cruse,,SOCW,5303,004,20,2,1,1,0,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Pamela,Duffey,,NURS,5340,400,0,0,0,0,0,0,54,0,1,0,0,55
2022 - 2023,2023 Summer,GRAD,GRAD,Patrice,Green,,SOCW,5307,007,11,2,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Patti,Parker,,NURS,5461,400,0,21,13,0,0,0,0,0,1,0,0,35
2022 - 2023,2023 Summer,GRAD,GRAD,Patti,Parker,,NURSC,5461,400,1,6,5,0,0,0,0,0,3,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Pradip,Som,Niharika Batra,BSTAT,5325,001,5,13,1,0,2,0,0,0,0,0,0,21
2022 - 2023,2023 Summer,GRAD,GRAD,Qian,Shi,,OPMA,5364,070,27,11,0,0,0,0,0,0,0,0,0,38
2022 - 2023,2023 Summer,GRAD,GRAD,Qing,Hao,,FINA,5311,001,18,10,1,0,0,0,0,0,3,0,0,32
2022 - 2023,2023 Summer,GRAD,GRAD,Rachel,Franz,,SOCW,5358,010,17,2,1,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Rachel,Mark,Katherine Sandlin,NURS,5685,452,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Rachel,Swope,,SOCW,5354,002,11,3,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Summer,GRAD,GRAD,Radha,Mahapatra,,HCAD,5350,045,9,6,0,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Regina,Praetorius,,SOCW,5395,002,17,2,0,0,0,0,0,0,0,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Ricka,Mammah,,SOCW,5303,008,22,5,0,0,0,0,0,0,0,0,0,27
2022 - 2023,2023 Summer,GRAD,GRAD,Ricka,Mammah,,SOCW,5353,001,11,2,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Riyaz,Sikora,,INSY,5377,001,19,40,0,0,0,0,0,0,0,0,0,59
2022 - 2023,2023 Summer,GRAD,GRAD,Riyaz,Sikora,,INSY,5377,030,4,3,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Riyaz,Sikora,Rohan Goieit,INSY,5339,001,11,22,0,0,0,0,0,0,0,0,0,33
2022 - 2023,2023 Summer,GRAD,GRAD,Robbi,Nichols,"Christie Ramirez, Courtney Werner",NURS,5130,404,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Robin,Anderson,,EDUC,5397,105,15,1,0,0,0,0,0,0,1,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Robyn,Smith-Bull,,SOCW,5316,004,19,2,2,0,1,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Roger,Meiners,,BLAW,5330,020,7,4,0,0,0,0,0,0,1,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Ruth,Roberts,"Christie Ramirez, Courtney Werner",NURS,5130,405,0,0,0,0,1,0,9,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Sajib,Datta,Sanika Acharekar,INSY,5335,001,5,12,1,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Summer,GRAD,GRAD,Sandra,Balderas,,SOCW,5316,002,20,2,2,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Santoso,Budiman,,INSY,5399,001,0,0,0,0,0,0,20,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,,NURS,5350,400,33,1,0,0,1,0,0,0,0,0,0,35
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,,NURS,5350,401,36,1,0,0,0,0,0,0,0,0,0,37
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,,NURSC,5350,401,12,1,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,,NURSG,5350,401,11,0,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,Courtney Werner,NURS,5130,002,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,Courtney Werner,NURS,5220,400,70,25,4,0,0,0,0,0,1,0,0,100
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,Courtney Werner,NURSG,5220,400,14,6,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Sara,Moore,"Martha Yee, Mary Gardner",NURS,5680,451,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Sarah,El Sayed,,CRCJ,5310,001,6,2,2,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Sarah,El Sayed,,CRCJ,5352,001,8,5,3,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Sarah,Nigliazzo,Courtney Werner,NURS,5130,416,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Sayda,Major,Kellie Kahveci,NURS,5315,402,4,26,25,3,2,0,0,0,22,0,0,82
2022 - 2023,2023 Summer,GRAD,GRAD,Seokjin,Jeong,,CRCJ,5309,001,8,2,1,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Shamika,Brooks,Phyllis Wood,NURS,5338,464,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Shamila,Sivakumaran,,SOCW,5303,011,9,0,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Shamila,Sivakumaran,,SOCW,5307,009,7,1,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Shannon,Dougrey,"Angela Miller, Courtney Werner",NURS,5130,440,0,0,0,0,1,0,8,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Shari,Khorsandi,Phyllis Wood,NURS,5660,453,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sharolyn,Dihigo,Julie Brinzo,NURSG,5337,450,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,400,28,3,0,0,0,0,0,0,1,0,0,32
2022 - 2023,2023 Summer,GRAD,GRAD,Sharon,Blackerby,,NURS,5308,401,33,4,1,0,0,0,0,0,1,0,0,39
2022 - 2023,2023 Summer,GRAD,GRAD,Sheila,Ford,"Buffy Powell, Essence Carter-Griffin",NURS,5355,405,7,0,0,0,0,1,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sheila,Gold,,SOCW,5395,010,12,3,1,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Sherece,Shavel,,SOCW,5308,004,12,0,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,GRAD,GRAD,Sherece,Shavel,,SOCW,5308,014,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sherry,Cabaniss,,SOCW,5354,001,16,0,0,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Sherry,Cabaniss,,SOCW,5354,007,20,5,0,0,0,0,0,0,0,0,0,25
2022 - 2023,2023 Summer,GRAD,GRAD,Shicobie,Adams,Mary Davis,NURS,5120,427,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Shih-Ho,Chao,Dafnik Saril Kumar David,CE,5310,001,5,5,0,0,0,0,0,0,1,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Shreebha,Kafle,"Kellie Kahveci, Veronica Cedillo",NURS,5645,450,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Solange,Boma,Jacqueline Michael,NURS,5324,003,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sommer,Mims,Jonne Wilmore,NURS,5374,451,6,1,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Sridhar,Nerur,,EMBA,5206,001,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Sridhar,Nerur,,INSY,5376,070,20,0,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Stephanie,Collins,Phyllis Wood,NURS,5660,460,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Stephanie,Sealy,Phyllis Wood,NURS,5338,453,8,0,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Steve,Isbell,,FINA,5399,001,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Steven,Moore,,SOCW,5353,003,17,2,0,0,1,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Steven,Moore,,SOCW,5355,001,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Steven,Quevedo,,ARCH,5670,002,9,0,0,0,0,0,0,0,1,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Subhash,Singhal,,IE,5191,001,13,0,0,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Subhash,Singhal,,IE,5191,003,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Sueanne,Baddour,Mary Davis,NURS,5120,426,0,0,0,0,0,0,10,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Suji,John,"Christie Ramirez, Courtney Werner",NURS,5130,401,0,0,0,0,0,0,8,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Sumit,Trivedi,Mary Davis,NURS,5120,412,0,0,0,0,0,0,7,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Suzanne,Stephens,,SOCW,5318,001,21,2,0,0,0,0,0,0,1,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Suzanne,Stephens,,SOCW,5358,006,14,1,1,1,0,0,0,0,1,0,0,18
2022 - 2023,2023 Summer,GRAD,GRAD,Tahirah,Samuels,,SOCW,5352,001,19,3,2,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,GRAD,GRAD,Tahirah,Samuels,,SOCW,5352,003,15,1,1,0,1,0,0,0,0,0,0,18
2022 - 2023,2023 Summer,GRAD,GRAD,Talaun,Hammond,,SOCW,5395,030,20,0,0,0,0,0,0,0,1,0,0,21
2022 - 2023,2023 Summer,GRAD,GRAD,Talaun,Hammond,,SOCW,5395,031,20,0,0,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Tamara,Eades,"Adelaine Cunningham, Angela Miller, Cathryn Brown, Cynthia Plonien, Deborah Behan, Debra Hurd, Gabriela Whitener, Jaci Mester, Jan Phillips, Jeannie Randall, Kellie Kahveci, Kirsten Drake, Michelle Hampton, Sandra Laird, Sara Moore, Shirley Aycock, Tiffany",NURS,6620,400,0,0,0,0,0,0,15,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Tamara,Eades,"Adelaine Cunningham, Ann Eckhardt, Cathryn Brown, Cecilia Flores, Christi Nguyen, Cynthia Casey, Cynthia Plonien, Deborah Behan, Debra Hurd, Dianne Ross, Elizabeth Welch, Gabriela Whitener, Jaci Mester, Jamie Brennan, Jeannie Randall, Kashiris Perryman, Ka",NURS,6621,400,0,0,0,0,0,0,39,0,0,0,0,39
2022 - 2023,2023 Summer,GRAD,GRAD,Tamara,Eades,"Cynthia Casey, Sandra Laird",NURS,6382,400,12,7,1,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,GRAD,GRAD,Tamara,Washington,,NURS,5434,400,38,65,7,1,0,0,0,0,5,0,0,116
2022 - 2023,2023 Summer,GRAD,GRAD,Tamara,Washington,,NURSG,5434,400,3,8,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,GRAD,GRAD,Tamer,Eljufout,"Mohsen Mohammadagha, Zahra Borhani",CM,5378,001,22,4,0,0,2,0,0,0,0,0,0,28
2022 - 2023,2023 Summer,GRAD,GRAD,Tammie,Peterson,,NURS,5311,400,46,0,0,0,0,0,0,0,0,0,0,46
2022 - 2023,2023 Summer,GRAD,GRAD,Tammy,Mangual,"Kyla Ripperger, Lynda Jarrell",NURS,5334,401,2,27,15,1,0,0,0,0,13,0,0,58
2022 - 2023,2023 Summer,GRAD,GRAD,Tanisha,O'Connor,Julie Brinzo,NURS,5337,461,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Tara,Brown,,ECON,5313,006,15,18,7,2,1,1,0,0,4,0,0,48
2022 - 2023,2023 Summer,GRAD,GRAD,Tatia,Jacobson Jordan,,ECON,5300,006,16,0,0,0,1,0,0,0,0,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Teddi,Martin,,LIST,5354,005,15,1,0,0,0,0,0,0,1,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Teddi,Martin,,LIST,5354,006,10,0,0,0,0,0,0,0,0,0,0,10
2022 - 2023,2023 Summer,GRAD,GRAD,Theresa,Davis,,SOCW,5363,002,14,7,1,0,1,0,0,0,0,0,0,23
2022 - 2023,2023 Summer,GRAD,GRAD,Thomas,Dombrowsky,,NURS,5366,010,9,6,1,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Summer,GRAD,GRAD,Thomas,Graca,,MANA,5399,001,0,0,0,0,0,0,6,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Tommora,Jackson,Julie Brinzo,NURS,5337,457,2,6,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Tonya,Hooper,"Buffy Powell, Essence Carter-Griffin",NURS,5355,406,3,3,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Tracy,Orwig,,SOCW,5307,008,14,3,0,0,0,0,0,0,0,0,0,17
2022 - 2023,2023 Summer,GRAD,GRAD,Tracy,Orwig,,SOCW,5392,004,9,0,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Ukesh,Chawal,Shohreh Moradi,IE,5333,001,11,3,0,0,0,0,0,0,1,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Ukesh,Chawal,Shohreh Moradi,IE,5333,002,7,0,0,0,0,0,0,0,0,0,0,7
2022 - 2023,2023 Summer,GRAD,GRAD,Vamsikrishna,Gopikrishna,"Shuaihua Zhao, Zongyao Lyu",CSE,5360,003,2,9,4,0,0,0,0,0,0,0,0,15
2022 - 2023,2023 Summer,GRAD,GRAD,Vicky,Van Buren,"Katherine Sandlin, Nancy Wyrick",NURS,5371,451,6,2,0,0,0,0,0,0,0,0,0,8
2022 - 2023,2023 Summer,GRAD,GRAD,Vinayak,Kaushal,"Ehsan Rajaie, Zahra Borhani",CE,5344,001,6,6,1,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,GRAD,GRAD,Vinayak,Kaushal,"Ehsan Rajaie, Zahra Borhani",CM,5344,001,15,25,2,0,0,1,0,0,0,0,0,43
2022 - 2023,2023 Summer,GRAD,GRAD,Walter,Smolinski,,PAPP,5321,101,31,0,0,0,0,0,0,0,0,0,0,31
2022 - 2023,2023 Summer,GRAD,GRAD,Wanda,Bolton-Davis,,SOCW,5362,002,14,3,0,0,1,1,0,0,0,0,0,19
2022 - 2023,2023 Summer,GRAD,GRAD,Wendell,Hunnicutt,,HIST,5390,018,6,0,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,William,Venable,,HCAD,5330,050,5,1,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,GRAD,GRAD,Xuedong,Gao,,INSY,5375,071,53,19,0,0,0,0,0,0,0,0,0,72
2022 - 2023,2023 Summer,GRAD,GRAD,Yi,Zhang,,EDAD,6310,001,8,1,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,GRAD,GRAD,Yonghe,Liu,,CSE,5393,201,0,0,0,0,0,0,33,0,0,0,0,33
2022 - 2023,2023 Summer,GRAD,GRAD,Yu,Lei,Qiping Wei,CSE,6324,001,19,11,1,0,0,0,0,0,0,0,0,31
2022 - 2023,2023 Summer,GRAD,GRAD,Zheng,Han,,MARK,5331,070,9,29,0,0,0,0,0,0,0,0,0,38
2022 - 2023,2023 Summer,GRAD,GRAD,Zhiyong,Yang,,MARK,5331,071,43,31,5,0,0,4,0,0,0,0,0,83
2022 - 2023,2023 Summer,UGRD,GRAD,Denise,Cauble,,NURSG,5366,400,8,3,2,0,0,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,UGRD,GRAD,Denise,Cauble,,NURSG,5366,402,13,4,1,0,0,0,0,0,1,0,0,19
2022 - 2023,2023 Summer,UGRD,GRAD,Leigh,Griffis,,NURSG,5327,400,15,4,0,0,0,0,0,0,0,0,0,19
2022 - 2023,2023 Summer,UGRD,GRAD,Leigh,Griffis,,NURSG,5327,402,6,2,1,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,UGRD,UGRD,Aaron,Hagedorn,,SOCW,3308,007,13,1,0,0,0,0,0,0,0,0,0,14
2022 - 2023,2023 Summer,UGRD,UGRD,Aaron,Hagedorn,,SOCW,3308,008,17,9,2,0,0,0,0,0,0,0,0,28
2022 - 2023,2023 Summer,UGRD,UGRD,Abigail,Dase,,COMS,2302,001,15,1,0,0,0,0,0,0,0,0,0,16
2022 - 2023,2023 Summer,UGRD,UGRD,Abigail,Dase,,COMS,2302,002,24,2,0,0,0,0,0,0,0,0,0,26
2022 - 2023,2023 Summer,UGRD,UGRD,Abigail,Torres Rico,,MARK,3321,001,6,12,0,0,0,0,0,0,0,0,0,18
2022 - 2023,2023 Summer,UGRD,UGRD,Abu,Yilla,Loran Wade,KINE,3325,001,24,0,0,0,0,0,0,0,0,0,0,24
2022 - 2023,2023 Summer,UGRD,UGRD,Adejoke,Ogidan,Fatoumata Jallow,NURSU,3325,501,14,5,1,0,0,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,UGRD,UGRD,Aera,LeBoulluec,Likith Vignesh Srinivasa,IE,3301,001,6,9,8,4,0,0,0,1,0,0,0,28
2022 - 2023,2023 Summer,UGRD,UGRD,Ahmed,Ali,,MATH,2425,300,19,14,9,6,3,0,0,0,0,0,0,51
2022 - 2023,2023 Summer,UGRD,UGRD,Aida,Allen,,MATH,1308,098,14,5,2,4,1,0,0,0,0,0,0,26
2022 - 2023,2023 Summer,UGRD,UGRD,Albert,Thurburn,,MANA,3325,001,12,3,1,0,1,0,0,0,0,0,0,17
2022 - 2023,2023 Summer,UGRD,UGRD,Albert,Tong,Muhammed Jawaad Zulqernine,MAE,3360,001,3,6,9,7,2,0,0,4,2,0,0,33
2022 - 2023,2023 Summer,UGRD,UGRD,Albert,Tong,Vimalan Adaikalanathan,MAE,3314,001,5,9,4,1,1,0,0,0,1,0,0,21
2022 - 2023,2023 Summer,UGRD,UGRD,Alex,Dillhoff,Sachit Satyal,CSE,1310,002,12,3,7,4,3,0,0,1,3,0,0,33
2022 - 2023,2023 Summer,UGRD,UGRD,Alex,Dillhoff,Xuan Wang,CSE,1325,002,5,8,4,2,5,0,0,5,1,0,0,30
2022 - 2023,2023 Summer,UGRD,UGRD,Alexandra,Rains,Jay Ransom,HIST,1331,001,21,12,6,1,4,0,0,2,0,0,0,46
2022 - 2023,2023 Summer,UGRD,UGRD,Aleyna,Brown,,MUSI,1300,001,101,32,9,1,2,0,0,1,2,0,0,148
2022 - 2023,2023 Summer,UGRD,UGRD,Alice,Lubbe,,MATH,1308,100,12,9,10,2,1,0,0,1,2,0,0,37
2022 - 2023,2023 Summer,UGRD,UGRD,Alicia,Garza,,WOMS,2310,002,45,7,8,1,3,0,0,0,0,0,0,64
2022 - 2023,2023 Summer,UGRD,UGRD,Alicia,Rueda-Acedo,,SPAN,3308,001,9,8,1,0,0,0,0,1,0,0,0,19
2022 - 2023,2023 Summer,UGRD,UGRD,Alicia,Soueid,,FREN,1441,001,17,8,1,0,0,0,0,0,2,0,0,28
2022 - 2023,2023 Summer,UGRD,UGRD,Alicia,Soueid,,FREN,2310,001,8,2,0,1,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,UGRD,UGRD,Allison,Martin,,BIOL,1333,001,7,11,6,0,1,0,0,0,0,0,0,25
2022 - 2023,2023 Summer,UGRD,UGRD,Allison,Tomlinson,,SOCW,4310,001,10,5,0,0,1,0,0,0,1,0,0,17
2022 - 2023,2023 Summer,UGRD,UGRD,Alyssa,Peterson,Rebecca Rountree,NURS,4341,600,42,68,20,2,0,0,0,0,1,0,0,133
2022 - 2023,2023 Summer,UGRD,UGRD,Alyssa,Peterson,Rebecca Rountree,NURS,4341,601,52,60,12,0,0,0,0,0,2,0,0,126
2022 - 2023,2023 Summer,UGRD,UGRD,Amir,Naderpour,,BSTAT,3321,001,9,12,13,2,1,0,0,0,1,0,0,38
2022 - 2023,2023 Summer,UGRD,UGRD,Amir,Naderpour,Niharika Batra,BSTAT,2305,002,14,17,7,3,1,0,0,0,1,0,0,43
2022 - 2023,2023 Summer,UGRD,UGRD,Amir,Naderpour,Niharika Batra,BSTAT,3321,002,7,22,23,12,1,0,0,0,0,0,0,65
2022 - 2023,2023 Summer,UGRD,UGRD,Amirhesam,Amerinatanzi,Aditya Krishna Ganesh Ram,MAE,2381,001,5,19,17,7,0,0,0,2,2,0,0,52
2022 - 2023,2023 Summer,UGRD,UGRD,Amirhesam,Amerinatanzi,NO INSTRUCTOR ATTACHED TO SECTION NO INSTRUCTOR ATTACHED TO SECTION,MAE,3242,001,4,5,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,UGRD,UGRD,Amruta,Sakalker,,PLAN,4320,001,15,6,1,0,4,0,0,0,1,0,0,27
2022 - 2023,2023 Summer,UGRD,UGRD,Amy,Bernhard,,ENGL,1375,001,5,3,2,2,1,0,0,0,0,0,0,13
2022 - 2023,2023 Summer,UGRD,UGRD,Amy,Bernhard,,ENGL,2329,001,9,2,1,0,0,0,0,0,1,0,0,13
2022 - 2023,2023 Summer,UGRD,UGRD,Amy,Hiett,"Kelley Monroe, Kristin Sterling, Phyllis Pastwa, RaQuita Weeks-Lee, William Pickard",NURS,4350,002,0,0,0,0,0,0,11,0,0,0,0,11
2022 - 2023,2023 Summer,UGRD,UGRD,Amy,Speier,,ANTH,2322,002,35,17,2,2,2,0,0,1,0,0,0,59
2022 - 2023,2023 Summer,UGRD,UGRD,Ana,Mendez,,MATH,1301,002,15,4,0,0,1,0,0,0,0,0,0,20
2022 - 2023,2023 Summer,UGRD,UGRD,Andi,Li,,FINA,4315,001,7,9,2,0,1,0,0,0,0,0,0,19
2022 - 2023,2023 Summer,UGRD,UGRD,Andrew,Clark,,COMM,3310,001,20,22,5,0,3,0,0,0,0,0,0,50
2022 - 2023,2023 Summer,UGRD,UGRD,Andrew,Milson,,HIST,1301,001,10,11,1,1,2,0,0,0,0,0,0,25
2022 - 2023,2023 Summer,UGRD,UGRD,Anita,Corbitt,,KINE,3351,001,17,6,3,1,0,0,0,0,0,0,0,27
2022 - 2023,2023 Summer,UGRD,UGRD,Anna-Lisa,Leefers,Angie Lorena Cabrera Uribe,MANA,3318,002,4,19,3,3,1,0,0,0,0,0,0,30
2022 - 2023,2023 Summer,UGRD,UGRD,Anne,Gottfried,,MARK,4325,031,18,28,11,2,0,0,0,0,1,0,0,60
2022 - 2023,2023 Summer,UGRD,UGRD,Anthony,Thomas,,MATH,1301,001,8,6,8,0,1,0,0,0,0,0,0,23
2022 - 2023,2023 Summer,UGRD,UGRD,Antwan,Williams,,SOCW,3307,006,4,2,0,0,0,0,0,0,0,0,0,6
2022 - 2023,2023 Summer,UGRD,UGRD,Antwan,Williams,,SOCW,3307,008,18,2,0,0,2,0,0,0,0,0,0,22
2022 - 2023,2023 Summer,UGRD,UGRD,Arden,Stephenson,,INTD,4493,001,0,0,0,0,0,0,9,0,0,0,0,9
2022 - 2023,2023 Summer,UGRD,UGRD,Arne,Winguth,"Jenny Rashall, Karissa Cordero, Majie Fan",GEOL,3387,001,5,4,0,0,0,0,0,0,0,0,0,9
2022 - 2023,2023 Summer,UGRD,UGRD,Arne,Winguth,"Jenny Rashall, Karissa Cordero, Ricardo Sanchez Murillo, Un-Jung Kim",ENVR,3387,001,6,6,0,0,0,0,0,0,0,0,0,12
2022 - 2023,2023 Summer,UGRD,UGRD,Arpita,Bhatt,"Deema Nabeel Almaskati, Sai Bharadwaj Reddy Chandupatla",CM,4357,101,59,26,6,0,0,0,0,0,0,0,0,91
2022 - 2023,2023 Summer,UGRD,UGRD,Ashley,Lemke,,ANTH,4398,001,11,0,0,0,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,UGRD,UGRD,Babak,Alizadeh,"Hassan Alsaud, Kasra Naseri",CE,3342,001,6,7,1,1,0,0,0,0,1,0,0,16
2022 - 2023,2023 Summer,UGRD,UGRD,Babak,Alizadeh,"Hassan Alsaud, Kasra Naseri",CE,3342,101,1,3,4,3,0,0,0,0,0,0,0,11
2022 - 2023,2023 Summer,UGRD,UGRD,Bailey,Davis,Tara Martin,NURS,3365,073,23,30,3,2,1,0,0,2,1,0,0,62
2022 - 2023,2023 Summer,UGRD,UGRD,Bailey,Davis,Tara Martin,NURS-UL,3365,601,4,13,3,3,2,0,0,3,2,0,0,30
